@relation restaurant#general

@attribute id numeric
@attribute unigram string
@attribute unigram_lemma string
@attribute bigram string
@attribute bigram_lemma string
@attribute pos_bigrams string
@attribute aspecttype {true, false}

@data
7788,'The wait staff is pleasant , fun , and for the most part gorgeous ( in the wonderful aesthetic beautification way , not in that shes - way - cuter - than - me - that - b @ # $ * way ) . ','the wait staff be pleasant , fun , and for the most part gorgeous ( in the wonderful aesthetic beautification way , not in that shes - way - cuter - than - me - that - b @ # $ * way ) . ','The_wait wait_staff staff_is is_pleasant pleasant_, ,_fun fun_, ,_and and_for for_the the_most most_part part_gorgeous gorgeous_( (_in in_the the_wonderful wonderful_aesthetic aesthetic_beautification beautification_way way_, ,_not not_in in_that that_shes shes_- -_way way_- -_cuter cuter_- -_than than_- -_me me_- -_that that_- -_b b_@ @_# #_$ $_* *_way way_) )_. ','the_wait wait_staff staff_be be_pleasant pleasant_, ,_fun fun_, ,_and and_for for_the the_most most_part part_gorgeous gorgeous_( (_in in_the the_wonderful wonderful_aesthetic aesthetic_beautification beautification_way way_, ,_not not_in in_that that_shes shes_- -_way way_- -_cuter cuter_- -_than than_- -_me me_- -_that that_- -_b b_@ @_# #_$ $_* *_way way_) )_. ','DT_NN NN_NN NN_VBZ VBZ_JJ JJ_, ,_JJ JJ_, ,_CC CC_IN IN_DT DT_JJS JJS_NN NN_JJ JJ_-LRB- -LRB-_IN IN_DT DT_JJ JJ_JJ JJ_NN NN_NN NN_, ,_RB RB_IN IN_DT DT_JJ JJ_HYPH HYPH_NN NN_HYPH HYPH_NN NN_HYPH HYPH_IN IN_HYPH HYPH_PRP PRP_: :_IN IN_HYPH HYPH_NN NN_IN IN_$ $_$ $_NFP NFP_NN NN_-RRB- -RRB-_. ',false
7800,'The food is yummy , especially their cooked - to - perfection mussels in spicy tomato sauce and their shoestring crispy fries . ','the food be yummy , especially their cook - to - perfection mussel in spicy tomato sauce and their shoestring crispy fry . ','The_food food_is is_yummy yummy_, ,_especially especially_their their_cooked cooked_- -_to to_- -_perfection perfection_mussels mussels_in in_spicy spicy_tomato tomato_sauce sauce_and and_their their_shoestring shoestring_crispy crispy_fries fries_. ','the_food food_be be_yummy yummy_, ,_especially especially_their their_cook cook_- -_to to_- -_perfection perfection_mussel mussel_in in_spicy spicy_tomato tomato_sauce sauce_and and_their their_shoestring shoestring_crispy crispy_fry fry_. ','DT_NN NN_VBZ VBZ_JJ JJ_, ,_RB RB_PRP$ PRP$_VBN VBN_HYPH HYPH_IN IN_HYPH HYPH_NN NN_NNS NNS_IN IN_NN NN_NN NN_NN NN_CC CC_PRP$ PRP$_NN NN_NN NN_NNS NNS_. ',false
7812,'But the best part about LS is the late night atmosphere , delightfully free of the BTs . ','but the good part about ls be the late night atmosphere , delightfully free of the bts . ','But_the the_best best_part part_about about_LS LS_is is_the the_late late_night night_atmosphere atmosphere_, ,_delightfully delightfully_free free_of of_the the_BTs BTs_. ','but_the the_good good_part part_about about_ls ls_be be_the the_late late_night night_atmosphere atmosphere_, ,_delightfully delightfully_free free_of of_the the_bts bts_. ','CC_DT DT_JJS JJS_NN NN_IN IN_NNP NNP_VBZ VBZ_DT DT_JJ JJ_NN NN_NN NN_, ,_RB RB_JJ JJ_IN IN_DT DT_NNPS NNPS_. ',false
7824,'You can get a completely delish martini in a glass ( that s about 2 1/2 drinks ) for $ 8.50 ( I recommend the Vanilla Shanty , mmmm ! ) ','you can get a completely delish martini in a glass ( that s about 0 0 drink ) for $ 0 ( I recommend the vanilla shanty , mmmm ! ) ','You_can can_get get_a a_completely completely_delish delish_martini martini_in in_a a_glass glass_( (_that that_s s_about about_2 2_1/2 1/2_drinks drinks_) )_for for_$ $_8.50 8.50_( (_I I_recommend recommend_the the_Vanilla Vanilla_Shanty Shanty_, ,_mmmm mmmm_! !_) ','you_can can_get get_a a_completely completely_delish delish_martini martini_in in_a a_glass glass_( (_that that_s s_about about_0 0_0 0_drink drink_) )_for for_$ $_0 0_( (_I I_recommend recommend_the the_vanilla vanilla_shanty shanty_, ,_mmmm mmmm_! !_) ','PRP_MD MD_VB VB_DT DT_RB RB_JJ JJ_NNS NNS_IN IN_DT DT_NN NN_-LRB- -LRB-_DT DT_VBZ VBZ_RB RB_CD CD_CD CD_NNS NNS_-RRB- -RRB-_IN IN_$ $_CD CD_-LRB- -LRB-_PRP PRP_VBP VBP_DT DT_NNP NNP_NNP NNP_, ,_UH UH_. ._-RRB- ',false
7836,'in a great homey setting with great music . ','in a great homey set with great music . ','in_a a_great great_homey homey_setting setting_with with_great great_music music_. ','in_a a_great great_homey homey_set set_with with_great great_music music_. ','IN_DT DT_JJ JJ_NN NN_VBG VBG_IN IN_JJ JJ_NN NN_. ',false
7848,'The in-house lady DJ on Saturday nights has outrageously good taste in music , and moreover , takes requests . ','the in-house lady dj on saturday night have outrageously good taste in music , and moreover , take request . ','The_in-house in-house_lady lady_DJ DJ_on on_Saturday Saturday_nights nights_has has_outrageously outrageously_good good_taste taste_in in_music music_, ,_and and_moreover moreover_, ,_takes takes_requests requests_. ','the_in-house in-house_lady lady_dj dj_on on_saturday saturday_night night_have have_outrageously outrageously_good good_taste taste_in in_music music_, ,_and and_moreover moreover_, ,_take take_request request_. ','DT_JJ JJ_NN NN_NNP NNP_IN IN_NNP NNP_NNS NNS_VBZ VBZ_RB RB_JJ JJ_NN NN_IN IN_NN NN_, ,_CC CC_RB RB_, ,_VBZ VBZ_NNS NNS_. ',false
7860,'You ca nt go wrong with this place . ','you can not go wrong with this place . ','You_ca ca_nt nt_go go_wrong wrong_with with_this this_place place_. ','you_can can_not not_go go_wrong wrong_with with_this this_place place_. ','PRP_MD MD_RB RB_VB VB_JJ JJ_IN IN_DT DT_NN NN_. ',true
7872,'Suan is a great place that I often take my friends ( classmates ) too . ','suan be a great place that I often take my friend ( classmate ) too . ','Suan_is is_a a_great great_place place_that that_I I_often often_take take_my my_friends friends_( (_classmates classmates_) )_too too_. ','suan_be be_a a_great great_place place_that that_I I_often often_take take_my my_friend friend_( (_classmate classmate_) )_too too_. ','NNP_VBZ VBZ_DT DT_JJ JJ_NN NN_WDT WDT_PRP PRP_RB RB_VBP VBP_PRP$ PRP$_NNS NNS_-LRB- -LRB-_NNS NNS_-RRB- -RRB-_RB RB_. ',true
7884,'Its location is good and the fact that Hutner College is near and their prices are very reasonable , makes students go back to Suan again and again . ','its location be good and the fact that hutner college be near and their price be very reasonable , make student go back to suan again and again . ','Its_location location_is is_good good_and and_the the_fact fact_that that_Hutner Hutner_College College_is is_near near_and and_their their_prices prices_are are_very very_reasonable reasonable_, ,_makes makes_students students_go go_back back_to to_Suan Suan_again again_and and_again again_. ','its_location location_be be_good good_and and_the the_fact fact_that that_hutner hutner_college college_be be_near near_and and_their their_price price_be be_very very_reasonable reasonable_, ,_make make_student student_go go_back back_to to_suan suan_again again_and and_again again_. ','PRP$_NN NN_VBZ VBZ_JJ JJ_CC CC_DT DT_NN NN_IN IN_NNP NNP_NNP NNP_VBZ VBZ_JJ JJ_CC CC_PRP$ PRP$_NNS NNS_VBP VBP_RB RB_JJ JJ_, ,_VBZ VBZ_NNS NNS_VB VB_RB RB_IN IN_NNP NNP_RB RB_CC CC_RB RB_. ',false
7896,'I LOVE their Thai ','I love their thai ','I_LOVE LOVE_their their_Thai ','I_love love_their their_thai ','PRP_VBP VBP_PRP$ PRP$_NNP ',false
7908,'noodles with shrimp and chicken and coconut juice is the MUST ! ','noodle with shrimp and chicken and coconut juice be the must ! ','noodles_with with_shrimp shrimp_and and_chicken chicken_and and_coconut coconut_juice juice_is is_the the_MUST MUST_! ','noodle_with with_shrimp shrimp_and and_chicken chicken_and and_coconut coconut_juice juice_be be_the the_must must_! ','NNS_IN IN_NN NN_CC CC_NN NN_CC CC_NN NN_NN NN_VBZ VBZ_DT DT_NNP NNP_. ',false
7920,'During the course of the past 3 months , the chef and staff changed and it was not for the better . ','during the course of the past 0 month , the chef and staff change and it be not for the good . ','During_the the_course course_of of_the the_past past_3 3_months months_, ,_the the_chef chef_and and_staff staff_changed changed_and and_it it_was was_not not_for for_the the_better better_. ','during_the the_course course_of of_the the_past past_0 0_month month_, ,_the the_chef chef_and and_staff staff_change change_and and_it it_be be_not not_for for_the the_good good_. ','IN_DT DT_NN NN_IN IN_DT DT_JJ JJ_CD CD_NNS NNS_, ,_DT DT_NN NN_CC CC_NN NN_VBN VBN_CC CC_PRP PRP_VBD VBD_RB RB_IN IN_DT DT_JJR JJR_. ',false
7932,'I wish they would change back to what it was before . ','I wish they would change back to what it be before . ','I_wish wish_they they_would would_change change_back back_to to_what what_it it_was was_before before_. ','I_wish wish_they they_would would_change change_back back_to to_what what_it it_be be_before before_. ','PRP_VBP VBP_PRP PRP_MD MD_VB VB_RB RB_IN IN_WP WP_PRP PRP_VBD VBD_RB RB_. ',true
7944,'The food now is inconsistent . ','the food now be inconsistent . ','The_food food_now now_is is_inconsistent inconsistent_. ','the_food food_now now_be be_inconsistent inconsistent_. ','DT_NN NN_RB RB_VBZ VBZ_JJ JJ_. ',false
7956,'This is the kind of place you d like to take all your friends to and still keep a secret . ','this be the kind of place you would like to take all your friend to and still keep a secret . ','This_is is_the the_kind kind_of of_place place_you you_d d_like like_to to_take take_all all_your your_friends friends_to to_and and_still still_keep keep_a a_secret secret_. ','this_be be_the the_kind kind_of of_place place_you you_would would_like like_to to_take take_all all_your your_friend friend_to to_and and_still still_keep keep_a a_secret secret_. ','DT_VBZ VBZ_DT DT_NN NN_IN IN_NN NN_PRP PRP_MD MD_VB VB_TO TO_VB VB_DT DT_PRP$ PRP$_NNS NNS_IN IN_CC CC_RB RB_VB VB_DT DT_NN NN_. ',false
7968,'The setting is casual and romantic . ','the setting be casual and romantic . ','The_setting setting_is is_casual casual_and and_romantic romantic_. ','the_setting setting_be be_casual casual_and and_romantic romantic_. ','DT_NN NN_VBZ VBZ_JJ JJ_CC CC_JJ JJ_. ',false
7980,'Prices are very good . ','price be very good . ','Prices_are are_very very_good good_. ','price_be be_very very_good good_. ','NNS_VBP VBP_RB RB_JJ JJ_. ',false
7992,'The food is excellent ! ','the food be excellent ! ','The_food food_is is_excellent excellent_! ','the_food food_be be_excellent excellent_! ','DT_NN NN_VBZ VBZ_JJ JJ_. ',false
8004,'if you re daring , try the balsamic vinegar over icecream , it s wonderful ! ','if you be dare , try the balsamic vinegar over icecream , it s wonderful ! ','if_you you_re re_daring daring_, ,_try try_the the_balsamic balsamic_vinegar vinegar_over over_icecream icecream_, ,_it it_s s_wonderful wonderful_! ','if_you you_be be_dare dare_, ,_try try_the the_balsamic balsamic_vinegar vinegar_over over_icecream icecream_, ,_it it_s s_wonderful wonderful_! ','IN_PRP PRP_VBP VBP_VBG VBG_, ,_VB VB_DT DT_JJ JJ_NN NN_IN IN_NN NN_, ,_PRP PRP_VBZ VBZ_JJ JJ_. ',false
8016,'Do not get the Go Go Hamburgers , no matter what the reviews say . ','do not get the go go hamburgers , no matter what the review say . ','Do_not not_get get_the the_Go Go_Go Go_Hamburgers Hamburgers_, ,_no no_matter matter_what what_the the_reviews reviews_say say_. ','do_not not_get get_the the_go go_go go_hamburgers hamburgers_, ,_no no_matter matter_what what_the the_review review_say say_. ','VB_RB RB_VB VB_DT DT_NNP NNP_NNP NNP_NNP NNP_, ,_RB RB_RB RB_WP WP_DT DT_NNS NNS_VBP VBP_. ',false
8028,'They were such a rip - off ( $ 8.95 for four small meat patties in steamed buns ) and not worth trying . ','they be such a rip - off ( $ 0 for #crd# small meat patty in steam bun ) and not worth try . ','They_were were_such such_a a_rip rip_- -_off off_( (_$ $_8.95 8.95_for for_four four_small small_meat meat_patties patties_in in_steamed steamed_buns buns_) )_and and_not not_worth worth_trying trying_. ','they_be be_such such_a a_rip rip_- -_off off_( (_$ $_0 0_for for_#crd# #crd#_small small_meat meat_patty patty_in in_steam steam_bun bun_) )_and and_not not_worth worth_try try_. ','PRP_VBD VBD_PDT PDT_DT DT_NN NN_HYPH HYPH_NN NN_-LRB- -LRB-_$ $_CD CD_IN IN_CD CD_JJ JJ_NN NN_NNS NNS_IN IN_VBN VBN_NNS NNS_-RRB- -RRB-_CC CC_RB RB_JJ JJ_VBG VBG_. ',false
8040,'The rest of the dim sum , though pricey by Chinatown standards , is worth it . ','the rest of the dim sum , though pricey by chinatown standard , be worth it . ','The_rest rest_of of_the the_dim dim_sum sum_, ,_though though_pricey pricey_by by_Chinatown Chinatown_standards standards_, ,_is is_worth worth_it it_. ','the_rest rest_of of_the the_dim dim_sum sum_, ,_though though_pricey pricey_by by_chinatown chinatown_standard standard_, ,_be be_worth worth_it it_. ','DT_NN NN_IN IN_DT DT_JJ JJ_NN NN_, ,_IN IN_JJ JJ_IN IN_NNP NNP_NNS NNS_, ,_VBZ VBZ_JJ JJ_PRP PRP_. ',false
8052,'Steamed fresh so brought hot hot hot to your table . ','steamed fresh so bring hot hot hot to your table . ','Steamed_fresh fresh_so so_brought brought_hot hot_hot hot_hot hot_to to_your your_table table_. ','steamed_fresh fresh_so so_bring bring_hot hot_hot hot_hot hot_to to_your your_table table_. ','NNP_JJ JJ_RB RB_VBD VBD_JJ JJ_JJ JJ_NN NN_IN IN_PRP$ PRP$_NN NN_. ',false
8064,'The wait here is long for dim sum , but if you do nt like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative . ','the wait here be long for dim sum , but if you do not like share table or if the typical raucous dim sum atmosphere be not your gig , this be a sleek ( for chinatown ) alternative . ','The_wait wait_here here_is is_long long_for for_dim dim_sum sum_, ,_but but_if if_you you_do do_nt nt_like like_sharing sharing_tables tables_or or_if if_the the_typical typical_raucous raucous_dim dim_sum sum_atmosphere atmosphere_is is_not not_your your_gig gig_, ,_this this_is is_a a_sleek sleek_( (_for for_Chinatown Chinatown_) )_alternative alternative_. ','the_wait wait_here here_be be_long long_for for_dim dim_sum sum_, ,_but but_if if_you you_do do_not not_like like_share share_table table_or or_if if_the the_typical typical_raucous raucous_dim dim_sum sum_atmosphere atmosphere_be be_not not_your your_gig gig_, ,_this this_be be_a a_sleek sleek_( (_for for_chinatown chinatown_) )_alternative alternative_. ','DT_NN NN_RB RB_VBZ VBZ_JJ JJ_IN IN_JJ JJ_NN NN_, ,_CC CC_IN IN_PRP PRP_VBP VBP_RB RB_VB VB_VBG VBG_NNS NNS_CC CC_IN IN_DT DT_JJ JJ_JJ JJ_JJ JJ_NN NN_NN NN_VBZ VBZ_RB RB_PRP$ PRP$_NN NN_, ,_DT DT_VBZ VBZ_DT DT_JJ JJ_-LRB- -LRB-_IN IN_NNP NNP_-RRB- -RRB-_NN NN_. ',false
8076,'A few tips : skip the turnip cake , roast pork buns and egg custards . ','a few tip : skip the turnip cake , roast pork bun and egg custard . ','A_few few_tips tips_: :_skip skip_the the_turnip turnip_cake cake_, ,_roast roast_pork pork_buns buns_and and_egg egg_custards custards_. ','a_few few_tip tip_: :_skip skip_the the_turnip turnip_cake cake_, ,_roast roast_pork pork_bun bun_and and_egg egg_custard custard_. ','DT_JJ JJ_NNS NNS_: :_VB VB_DT DT_NN NN_NN NN_, ,_NN NN_NN NN_NNS NNS_CC CC_NN NN_NNS NNS_. ',false
8088,'These are overpriced and you can get better just around the corner : ','these be overpriced and you can get well just around the corner : ','These_are are_overpriced overpriced_and and_you you_can can_get get_better better_just just_around around_the the_corner corner_: ','these_be be_overpriced overpriced_and and_you you_can can_get get_well well_just just_around around_the the_corner corner_: ','DT_VBP VBP_JJ JJ_CC CC_PRP PRP_MD MD_VB VB_RBR RBR_RB RB_IN IN_DT DT_NN NN_: ',false
8100,'I choose to go with one of the special , the braised lamb shank in red wine , which was excellent . ','I choose to go with #crd# of the special , the braise lamb shank in red wine , which be excellent . ','I_choose choose_to to_go go_with with_one one_of of_the the_special special_, ,_the the_braised braised_lamb lamb_shank shank_in in_red red_wine wine_, ,_which which_was was_excellent excellent_. ','I_choose choose_to to_go go_with with_#crd# #crd#_of of_the the_special special_, ,_the the_braise braise_lamb lamb_shank shank_in in_red red_wine wine_, ,_which which_be be_excellent excellent_. ','PRP_VBP VBP_TO TO_VB VB_IN IN_CD CD_IN IN_DT DT_JJ JJ_, ,_DT DT_VBN VBN_NN NN_NN NN_IN IN_JJ JJ_NN NN_, ,_WDT WDT_VBD VBD_JJ JJ_. ',false
8112,'The service was friendly and the atmosphere was casual . ','the service be friendly and the atmosphere be casual . ','The_service service_was was_friendly friendly_and and_the the_atmosphere atmosphere_was was_casual casual_. ','the_service service_be be_friendly friendly_and and_the the_atmosphere atmosphere_be be_casual casual_. ','DT_NN NN_VBD VBD_JJ JJ_CC CC_DT DT_NN NN_VBD VBD_JJ JJ_. ',false
8124,'The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal ','the restaurant be a bit noisy but that be something that can be overlook once you sit down and enjoy a great meal ','The_restaurant restaurant_is is_a a_bit bit_noisy noisy_but but_that that_is is_something something_that that_can can_be be_overlooked overlooked_once once_you you_sit sit_down down_and and_enjoy enjoy_a a_great great_meal ','the_restaurant restaurant_be be_a a_bit bit_noisy noisy_but but_that that_be be_something something_that that_can can_be be_overlook overlook_once once_you you_sit sit_down down_and and_enjoy enjoy_a a_great great_meal ','DT_NN NN_VBZ VBZ_DT DT_NN NN_JJ JJ_CC CC_DT DT_VBZ VBZ_NN NN_WDT WDT_MD MD_VB VB_VBN VBN_IN IN_PRP PRP_VBP VBP_RP RP_CC CC_VB VB_DT DT_JJ JJ_NN ',false
