@relation Preis-Leistungs-Verhltnis

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
20136,'ft like other since personel behind desk feel rather rushed agitated ','_ft_like _like_the _other_in _since_the _personel_behind _behind_the _desk_feel _feel_rather _rather_rushed _rushed_and _agitated_. ',false
20137,'give explanation comfort amenity around equipment ','_give_no _explanation_about _comfort_or _amenity_in _around_the _equipment_. ',false
20235,'nice location fantastic suroundings ','_nice_location _location_with _fantastic_suroundings _suroundings_. ',false
20236,'location nice practical ','_location_be _nice_and _practical_. ',false
20237,'overall equipment good ','_overall_hotel _equipment_be _good_. ',false
20238,'equipment near location location ','_equipment_so _near_to _location_station _location_. ',false
20239,'critical strange personel speak english ','_critical_and _strange_be _personel_not _speak_english _english_. ',false
20240,'essential front desk personel speak english ','_essential_that _front_desk _desk_staff _personel_should _speak_english _english_. ',false
20241,'believe must condition #url# ','_believe_this _must_condition _condition_for _#url#_. ',false
20306,'nice equipment close location ','_nice_hotel _equipment_close _close_to _location_. ',false
20307,'much equipment inside ','_much_facility _equipment_inside _inside_. ',false
20308,'clean comfort good location close location around 0 ','_clean_room _comfort_, _good_location _location_very _close_to _location_( _around_0 _0_m ',false
20309,'equipment fine ','_equipment_be _fine_. ',false
20310,'overall equipment nice modern ','_overall_, _equipment_be _nice_and _modern_. ',false
20311,'comfort definitely small almost impossible tidy suitcase except use small desk ','_comfort_be _definitely_too _small_: _almost_impossible _impossible_to _tidy_the _suitcase_except _except_use _use_the _small_) _desk_. ',false
20312,'other possible nearby equipment limited other rather expensive ','_other_be _possible_in _nearby_restaurant _equipment_, _limited_choice _other_and _rather_expensive _expensive_. ',true
20313,'almost equipment equipment instance #crd# beverage dispenser limit other beverage ','_almost_no _equipment_in _equipment_, _instance_only _#crd#_beverage _beverage_dispenser _dispenser_, _limit_choice _other_of _beverage_. ',false
20314,'together fully confortable ','_together_, _fully_confortable _confortable_. ',false
20315,'wifi connection slow ','_wifi_connection _connection_be _slow_. ',false
20346,'wonderful ','_wonderful_. ',false
20347,'helpful personel clean comfort well equip ','_helpful_staff _personel_, _clean_room _comfort_, _well_equip ',false
20367,'exceptional ','_exceptional_. ',false
20368,'train location tawarimachi close 0 across street walk location asakusa kaminarimon gate ','_train_station _location_tawarimachi _tawarimachi_be _close_by _0_be _across_the _street_, _walk_distance _location_to _asakusa_kaminarimon _kaminarimon_gate _gate_. ',false
20369,'small closet comfort expect still manageable ','_small_, _closet_space _comfort_but _expect_but _still_manageable ',false
20396,'great comfort great price ','_great_room _comfort_for _great_price _price_. ',true
20397,'personel great help ','_personel_be _great_help _help_! ',false
20398,'small issue comfort comfort give care attention make us happy ','_small_issue _issue_with _comfort_door _comfort_and _give_all _care_and _attention_to _make_us _us_happy _happy_! ',false
20399,'nothing bad say ','_nothing_bad _bad_to _say_! ',false
20428,'great equipment ','_great_hotel _equipment_. ',false
20429,'localization really good ','_localization_be _really_good _good_! ',false
20430,'infrastructure awesome really good other equipment ','_infrastructure_be _awesome_and _really_good _good_time _other_in _equipment_! ',false
20431,'personel also nice payment really simple use international credit card ','_personel_be _also_very _nice_and _payment_be _really_simple _simple_use _use_an _international_credit _credit_card _card_. ',false
20455,'good ','_good_. ',false
20456,'reception friendly helpful ','_reception_be _friendly_& _helpful_. ',false
20457,'other need wait till pm ','_other_in _need_to _wait_till _till_0 ',false
20479,'great ','_great_! ',false
20480,'near location statio ','_near_subway _location_statio _statio_. ',false
20481,'little expensive ','_little_too ',false
20533,'great other ','_great_stay _other_! ',false
20534,'thank ','_thank_you ',false
20535,'front desk personel friendly helpful ','_front_desk _desk_staff _personel_be _friendly_and _helpful_. ',false
20536,'equipment easy locate minute walk location location ','_equipment_be _easy_to _locate_and _minute_walk _walk_to _location_station _location_. ',false
20537,'location convenient near yoshinoya 0 greek eatery ','_location_be _convenient_and _near_yoshinoya _yoshinoya_, _0_, _greek_eatery _eatery_. ',false
20538,'pajama set comfort available us great ','_pajama_set _set_in _comfort_available _available_to _us_be _great_! ',false
20539,'comfort small ','_comfort_be _small_. ',false
20540,'little comfort luggage ','_little_space _comfort_for _luggage_. ',false
20541,'comfort flat expect ','_comfort_be _flat_and _expect_. ',false
20595,'pleasant equipment other ','_pleasant_hotel _equipment_to _other_in ',false
20596,'environment #ord# floor private quiet ','_environment_( _#ord#_floor _floor_) _private_and _quiet_. ',false
20597,'wifi weak ','_wifi_be _weak_. ',false
20598,'other work well ','_other_it _work_well _well_. ',false
20599,'other level 0 high floor ','_other_at _level_0 _0_( _high_floor _floor_) ',false
20600,'comfort also soft though still confortable side ','_comfort_be _also_too _soft_for _though_it _still_on _confortable_side _side_. ',false
20601,'comfort even small usual small double comfort comfort equipment japan ','_comfort_be _even_small _small_than _usual_small _small_double _double_bed _comfort_room _comfort_in _equipment_in _japan_. ',false
20631,'good ','_good_. ',false
20632,'personel ','_personel_. ',false
20633,'comfort size ','_comfort_size ',false
20735,'new equipment ','_new_hotel _equipment_. ',false
20736,'good location ','_good_location _location_. ',false
20737,'great hot equipment ','_great_hot _hot_bath _equipment_. ',false
20738,'small comfort ','_small_room _comfort_. ',false
20739,'good location near asakusa close ginza line ','_good_location _location_near _near_asakusa _asakusa_and _close_to _ginza_line _line_. ',false
20740,'new equipment ','_new_hotel _equipment_. ',false
20741,'comfort small ','_comfort_be _small_. ',false
20742,'personel helpful ','_personel_helpful _helpful_. ',false
20743,'good thing equipment modern equipment hot equipment #ord# floor ','_good_thing _thing_about _equipment_be _modern_onsen _equipment_( _hot_bath _equipment_) _#ord#_floor _floor_. ',false
20744,'#crd# big equipment #crd# inside #crd# outside ','_#crd#_big _big_pool _equipment_, _#crd#_inside _inside_, _#crd#_outside _outside_. ',false
20745,'make difference ','_make_the _difference_for ',false
20746,'comfort small ','_comfort_very _small_. ',false
20747,'wardrobe ','_wardrobe_. ',false
20748,'change comfort #ord# #crd# couldn ','_change_my _comfort_because _#ord#_#crd# _#crd#_you _couldn_? ',false
20749,'ft open cleanliness ','_ft_open _open_the _cleanliness_. ',false
20750,'comfort change problem ','_comfort_change _change_no _problem_. ',false
20751,'equipment ','_equipment_. ',false
20752,'entrance location always crowd guest tourist ','_entrance_area _location_always _always_crowd _crowd_, _guest_be _tourist_. ',false
20753,'other cafe next comfort ','_other_at _cafe_next _next_door _comfort_. ',false
20817,'exceptional ','_exceptional_. ',false
20818,'personel lovely friendly polite ','_personel_be _lovely_, _friendly_and _polite_! ',false
20819,'public equipment #ord# floor super nice ','_public_bath _equipment_on _#ord#_floor _floor_be _super_nice _nice_! ',false
20820,'hygenic clean equipment ','_hygenic_and _clean_hotel _equipment_. ',false
20821,'toilet comfort quite close wall feel bit cramped ','_toilet_in _comfort_be _quite_close _close_to _wall_, _feel_a _bit_cramped _cramped_. ',false
20842,'nice quite neighborhood good location equipment ','_nice_, _quite_neighborhood _neighborhood_and _good_location _location_hotel _equipment_. ',false
20843,'location ','',false
20873,'brilliant ','_brilliant_! ',false
20874,'excellent location close location ','_excellent_location _location_, _close_to _location_. ',false
20875,'clean friendly personel ','_clean_, _friendly_staff _personel_. ',false
20876,'comfort standard tokyo size little small ','_comfort_be _standard_tokyo _tokyo_size _size_- _little_small _small_. ',false
20877,'comfort uncomfortable ','_comfort_uncomfortable _uncomfortable_! ',false
20908,'great ','_great_. ',false
20909,'equipment hot equipment ','_equipment_and _hot_bath _equipment_. ',false
20910,'would appreciate small comfort daugther even year old ','_would_appreciate _appreciate_a _small_bed _comfort_for _daugther_even _even_if _year_old _old_. ',false
20911,'realise book comfort #crd# comfort people add option ','_realise_when _book_the _comfort_there _#crd#_bed _comfort_for _people_, _add_option _option_. ',false
20940,'exceptional ','_exceptional_. ',false
20941,'location good comfort small extremely clean tidy large 0 tv ','_location_be _good_, _comfort_be _small_but _extremely_clean _clean_& _tidy_with _large_0 _0_ _tv_. ',false
20942,'good deal around 0 usd per night ','_good_deal _deal_for _around_0 _0_usd _usd_per _per_night _night_. ',true
20943,'nil ','',false
20972,'excellent ','_excellent_. ',false
20973,'great location convenient go location location often ','_great_location _location_, _convenient_if _go_to _location_station _location_often _often_. ',false
20974,'close convenient store ','_close_to _convenient_store _store_! ',false
20975,'clean small comfort ','_clean_but _small_room _comfort_. ',false
21014,'good ','_good_. ',false
21015,'clean location excellent ','_clean_, _location_be _excellent_. ',false
21016,'small comfort small cruiseship ','_small_bathroom _comfort_, _small_than _cruiseship_. ',false
21017,'small comfort equipment store luggage ','_small_room _comfort_over _equipment_to _store_our _luggage_. ',false
21018,'backpack fine ','_backpack_you _fine_. ',false
21019,'allow tattoo public equipment ','_allow_tattoo _tattoo_in _public_bath _equipment_. ',false
21057,'good ','_good_. ',false
21058,'personel !! ','_personel_!! ',false
21059,'professional helpful friendly ','_professional_, _helpful_and _friendly_. ',false
21060,'air condition !! ','_air_condition _condition_!! ',false
21061,'portable air condition !! ','_portable_air _air_condition _condition_!! ',false
21087,'enjoy other ','_enjoy_my _other_. ',false
21088,'location excellent ','_location_be _excellent_. ',false
21089,'comfort small luggage ','_comfort_be _small_for _luggage_. ',false
21111,'good ','_good_. ',false
21112,'comfort soft low ','_comfort_very _soft_and _low_. ',false
21113,'ask could get ','_ask_for _could_only _get_0 ',false
21135,'good ','_good_. ',false
21136,'great proximity location clean comfort good equipment ','_great_proximity _proximity_to _location_, _clean_room _comfort_with _good_facility _equipment_. ',false
21137,'small comfort really nowhere store luggage ','_small_room _comfort_with _really_nowhere _nowhere_to _store_luggage ',false
21154,'exceptional ','_exceptional_. ',false
21155,'location clean ','_location_and ',false
21180,'good ','_good_. ',false
21181,'equipment near location asakusa location ','_equipment_be _near_subway _location_and _asakusa_area _location_. ',false
21182,'plan visit nikko world heritage equipment comfortable us travel narita location visit nikko ','_plan_to _visit_nikko _nikko_world _world_heritage _heritage_, _equipment_be _comfortable_to _us_for _travel_to _narita_airport _location_after _visit_nikko _nikko_. ',false
21183,'comfort small washing machine equipment location comfortable use ','_comfort_be _small_and _washing_machine _machine_be _equipment_area _location_which _comfortable_while _use_. ',false
