@relation valence

@attribute id numeric
@attribute wordA string
@attribute dependency_type string
@attribute lexicons_min numeric
@attribute lexicons_avg numeric
@attribute lexicons_max numeric
@attribute context_negation numeric
@attribute context_lexicon_avg numeric
@attribute sentence_length numeric
@attribute aspecttype {positive, negative}

@data
2983,check,OTHER,0,0,0,0,0,69,positive
2984,subway,Lage,0,0,0,0,0,57,positive
2985,bakery,Lage,0,0,0,0,0,117,positive
2986,staff,Hotelpersonal,0,0,0,0,0,48,positive
2987,location,Lage,0,0,0,0,0,48,positive
2988,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,48,positive
2989,hotel,Ausstattung,0,0,0,1,0,39,positive
2990,location,Lage,0,0,0,1,0,39,positive
2991,staff,Hotelpersonal,0,0,0,0,0,37,positive
2992,staff,Hotelpersonal,0,0,0,0,0,37,positive
2993,hotel,Ausstattung,0,0,0,0,0,39,positive
2994,hotel,Sauberkeit,0,0,0,0,0,39,positive
2995,room,Komfort,0,0,0,0,0,66,negative
2996,space,Komfort,0,0,0,1,0,66,negative
2997,location,Lage,0,0,0,0,0,81,positive
2998,staff,Hotelpersonal,0,0,0,0,0,81,positive
2999,coffee,OTHER,0,0,0,0,0,81,positive
3000,bed,Komfort,0,0,0,0,0,181,positive
3001,location,Lage,0,0,0,0,0,181,positive
3002,bathroom,Komfort,0,0,0,0,0,181,positive
3003,subway,Lage,0,0,0,1,0,181,positive
3004,expensive,Preis-Leistungs-Verhltnis,0,0,0,1,0,251,positive
3005,room,Komfort,0,0,0,0,0,104,negative
3006,air,Komfort,0,0,0,0,0,239,negative
3007,temperature,Komfort,0,0,0,1,0,239,negative
3008,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,256,negative
3009,room,Komfort,0,0,0,0,0,29,positive
3010,location,Lage,0,0,0,1,0,37,positive
3011,room,Sauberkeit,0,0,0,0,0,29,positive
3012,room,Komfort,0,0,0,0,0,29,positive
3013,system,OTHER,0,0,0,0,0,68,negative
3014,location,Lage,0,0,0,0,0,34,positive
3015,space,Komfort,0,0,0,0,0,34,negative
3016,bed,Komfort,0,0,0,0,0,26,positive
3017,wi,WLAN,0,0,0,0,0,41,positive
3018,location,Lage,0,0,0,0,0,41,positive
3019,room,Komfort,0,0,0,0,0,34,negative
3020,room,Komfort,0,0,0,0,0,131,negative
3021,location,Lage,0,0,0,0,0,131,positive
3022,area,Lage,0,0,0,0,0,131,positive
3023,location,Lage,0,0,0,0,0,15,positive
3024,location,Lage,0,0,0,0,0,39,positive
3025,location,Lage,0,0,0,0,0,39,positive
3026,elevator,Ausstattung,0,0,0,1,0,60,negative
3027,breakfast,OTHER,0,0,0,0,0,25,negative
3028,cleaning,Sauberkeit,0,0,0,0,0,31,positive
3029,bakery,Lage,0,0,0,0,0,41,positive
3030,bread,OTHER,0,0,0,0,0,41,positive
3031,seat,Komfort,0,0,0,1,0,30,negative
3032,metro,Lage,0,0,0,0,0,21,positive
3033,room,Sauberkeit,0,0,0,0,0,38,positive
3034,bed,Komfort,0,0,0,0,0,38,positive
3035,room,Komfort,0,0,0,1,0,34,positive
3036,hotel,Sauberkeit,0,0,0,0,0,31,positive
3037,bath,Ausstattung,0,0,0,0,0,159,positive
3038,bathroom,Sauberkeit,0,0,0,0,0,159,positive
3039,room,Sauberkeit,0,0,0,0,0,159,positive
3040,hotel,Sauberkeit,0,0,0,0,0,159,positive
3041,bed,Komfort,0,0,0,1,0,159,positive
3042,location,Lage,0,0,0,1,0,159,positive
3043,station,Lage,0,0,0,0,0,159,positive
3044,room,Komfort,0,0,0,0,0,68,negative
3045,space,Komfort,0,0,0,1,0,68,negative
3046,pillow,Komfort,0,0,0,0,0,68,negative
3047,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,79,positive
3048,accommodation,Sauberkeit,0,0,0,1,0,79,positive
3049,breakfast,OTHER,0,0,0,1,0,79,positive
3050,location,Lage,0,0,0,0,0,16,positive
3051,location,Lage,0,0,0,0,0,92,positive
3052,check,OTHER,0,0,0,0,0,67,positive
3053,warmth,Hotelpersonal,0,0,0,0,0,67,negative
3054,size,Komfort,0,0,0,0,0,115,positive
3055,ensuite,Komfort,0,0,0,0,0,115,negative
3056,function,Komfort,0,0,0,0,0,115,positive
3057,towel,Komfort,0,0,0,0,0,112,negative
3058,towel,Komfort,0,0,0,0,0,112,negative
3059,towel,Komfort,0,0,0,0,0,119,positive
3060,air,Komfort,0,0,0,0,0,39,positive
3061,surprised,OTHER,0,0,0,1,0,111,positive
3062,sleep,OTHER,0,0,0,0,0,111,positive
3063,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,40,positive
3064,ham,OTHER,0,0,0,0,0,76,positive
3065,cheese,OTHER,0,0,0,0,0,76,positive
3066,bread,OTHER,0,0,0,0,0,76,positive
3067,yogurt,OTHER,0,0,0,0,0,76,positive
3068,muesli,OTHER,0,0,0,0,0,76,positive
3069,cereal,OTHER,0,0,0,0,0,76,positive
3070,bread,OTHER,0,0,0,0,0,76,positive
3071,nutella,OTHER,0,0,0,0,0,36,positive
3072,value,Preis-Leistungs-Verhltnis,0,0,0,1,0,160,positive
3073,break,Komfort,0,0,0,0,0,161,negative
3074,lift,Ausstattung,0,0,0,0,0,130,negative
3075,staff,Komfort,0,0,0,0,0,15,positive
3076,termini,Lage,0,0,0,0,0,45,positive
3077,iron,Ausstattung,0,0,0,1,0,12,negative
3078,metro,Lage,0,0,0,0,0,13,positive
3079,breakfast,OTHER,0,0,0,0,0,37,negative
3080,room,Sauberkeit,0,0,0,0,0,29,positive
3081,room,Komfort,0,0,0,0,0,29,positive
3082,receptionist,Hotelpersonal,0,0,0,0,0,50,positive
3083,receptionist,Hotelpersonal,0,0,0,0,0,50,positive
3084,breakfast,OTHER,0,0,0,0,0,27,negative
3085,taste,OTHER,0,0,0,0,0,137,negative
3086,milk,OTHER,0,0,0,0,0,87,negative
3087,taste,OTHER,0,0,0,0,0,87,negative
3088,juice,OTHER,0,0,0,0,0,44,negative
3089,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,49,negative
3090,blanket,Komfort,0,0,0,0,0,116,negative
3091,feel,Komfort,0,0,0,1,0,116,negative
3092,staff,Komfort,0,0,0,0,0,29,positive
3093,area,Lage,0,0,0,0,0,36,negative
3094,area,Lage,0,0,0,0,0,36,positive
3095,location,Lage,0,0,0,0,0,102,positive
3096,location,Lage,0,0,0,0,0,102,positive
3097,location,Lage,0,0,0,0,0,97,positive
3098,station,Lage,0,0,0,0,0,97,positive
3099,staff,Hotelpersonal,0,0,0,0,0,21,positive
3100,smell,Komfort,0,0,0,0,0,32,negative
3101,choice,OTHER,0,0,0,1,0,44,negative
3102,location,Lage,0,0,0,0,0,15,positive
3103,location,Lage,0,0,0,0,0,22,positive
3104,breakfast,OTHER,0,0,0,0,0,56,positive
3105,waiter,Hotelpersonal,0,0,0,0,0,179,positive
3106,receptionist,Komfort,0,0,0,0,0,179,positive
3107,room,Sauberkeit,0,0,0,0,0,77,positive
3108,staff,Hotelpersonal,0,0,0,0,0,77,positive
3109,breakfast,OTHER,0,0,0,0,0,77,positive
3110,towel,Komfort,0,0,0,0,0,122,negative
3111,staff,Hotelpersonal,0,0,0,0,0,13,positive
3112,wifi,WLAN,0,0,0,0,0,100,negative
3113,channel,Komfort,0,0,0,1,0,100,negative
3114,shower,Komfort,0,0,0,0,0,100,positive
3115,room,Sauberkeit,0,0,0,0,0,100,negative
3116,hotel,Ausstattung,0,0,0,0,0,39,negative
3117,hotel,Ausstattung,0,0,0,0,0,39,negative
3118,location,Lage,0,0,0,0,0,58,positive
3119,par,Komfort,0,0,0,0,0,38,negative
3120,shower,Komfort,0,0,0,0,0,80,negative
3121,shower,Komfort,0,0,0,0,0,80,negative
3122,bath,Komfort,0,0,0,0,0,80,negative
3123,experience,OTHER,0,0,0,0,0,21,negative
3124,location,Lage,0,0,0,0,0,89,positive
3125,station,Lage,0,0,0,1,0,89,positive
3126,egg,OTHER,0,0,0,1,0,134,negative
3127,shower,Komfort,0,0,0,0,0,134,negative
3128,location,Lage,0,0,0,0,0,15,positive
3129,breakfast,OTHER,0,0,0,0,0,17,positive
3130,water,Komfort,0,0,0,0,0,67,negative
3131,water,Komfort,0,0,0,0,0,67,negative
3132,towel,Komfort,0,0,0,0,0,50,negative
3133,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,22,positive
3134,location,Lage,0,0,0,1,0,31,positive
3135,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,35,positive
3136,floor,Komfort,0,0,0,0,0,31,negative
3137,accommodation,Ausstattung,0,0,0,1,0,69,positive
3138,staff,Hotelpersonal,0,0,0,1,0,69,positive
3139,location,Lage,0,0,0,1,0,69,positive
3140,location,Lage,0,0,0,0,0,45,positive
3141,staff,Hotelpersonal,0,0,0,0,0,45,positive
3142,restaurant,Lage,0,0,0,1,0,51,positive
3143,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,51,positive
3144,breakfast,OTHER,0,0,0,0,0,39,positive
3145,lighting,Komfort,0,0,0,0,0,30,negative
3146,table,Komfort,0,0,0,0,0,27,negative
3147,clothes,Komfort,0,0,0,1,0,66,negative
3148,towel,Komfort,0,0,0,0,0,15,negative
3149,breakfast,OTHER,0,0,0,0,0,27,negative
3150,bar,Ausstattung,0,0,0,1,0,14,negative
3151,service,Hotelpersonal,0,0,0,1,0,85,negative
3152,glass,Komfort,0,0,0,1,0,30,negative
3153,facility,Ausstattung,0,0,0,1,0,46,negative
3154,room,Komfort,0,0,0,0,0,71,negative
3155,toilet,Komfort,0,0,0,0,0,71,negative
3156,staff,Hotelpersonal,0,0,0,0,0,72,positive
3157,staff,Hotelpersonal,0,0,0,0,0,72,positive
3158,stay.i,OTHER,0,0,0,0,0,41,positive
3159,station,Lage,0,0,0,1,0,29,positive
3160,money,Preis-Leistungs-Verhltnis,0,0,0,1,0,50,negative
3161,breakfast,OTHER,0,0,0,0,0,96,negative
3162,station,Lage,0,0,0,0,0,18,positive
3163,breakfast,OTHER,0,0,0,0,0,28,positive
3164,room,Komfort,0,0,0,0,0,12,negative
3165,location,Lage,0,0,0,1,0,18,positive
3166,bed,Komfort,0,0,0,0,0,55,negative
3167,room,Komfort,0,0,0,0,0,55,negative
3168,bathroom,Komfort,0,0,0,0,0,55,negative
3169,room,Sauberkeit,0,0,0,0,0,46,positive
3170,room,Komfort,0,0,0,0,0,46,positive
3171,street,Lage,0,0,0,1,0,66,negative
3172,ppl,OTHER,0,0,0,0,0,74,negative
3173,machine,Ausstattung,0,0,0,0,0,69,negative
3174,receptionist,Hotelpersonal,0,0,0,0,0,139,negative
3175,transport,Lage,0,0,0,0,0,29,positive
3176,transport,Lage,0,0,0,0,0,29,positive
3177,room,Komfort,0,0,0,0,0,20,positive
3178,sofa,Sauberkeit,0,0,0,0,0,204,negative
3179,room,Komfort,0,0,0,0,0,111,negative
3180,room,Sauberkeit,0,0,0,0,0,111,positive
3181,room,Sauberkeit,0,0,0,0,0,111,positive
3182,staff,Hotelpersonal,0,0,0,0,0,193,positive
3183,cutlery,OTHER,0,0,0,0,0,193,negative
3184,coffee,OTHER,0,0,0,0,0,193,negative
3185,milk,OTHER,0,0,0,0,0,193,negative
3186,location,Lage,0,0,0,0,0,46,positive
3187,station,Lage,0,0,0,0,0,126,positive
3188,restaurant,Lage,0,0,0,1,0,65,positive
3189,hotel,Ausstattung,0,0,0,0,0,19,positive
3190,break,Komfort,0,0,0,1,0,40,negative
3191,bathroom,Komfort,0,0,0,1,0,47,positive
3192,bathroom,Komfort,0,0,0,1,0,47,positive
3193,quality,Komfort,0,0,0,0,0,55,positive
3194,room,Sauberkeit,0,0,0,0,0,47,positive
3195,staff,Hotelpersonal,0,0,0,1,0,51,positive
3196,staff,Hotelpersonal,0,0,0,1,0,51,positive
3197,antiquity,Lage,0,0,0,1,0,109,negative
3198,restaurant,Lage,0,0,0,1,0,109,positive
3199,size,Komfort,0,0,0,0,0,82,negative
3200,room,Komfort,0,0,0,0,0,82,negative
3201,breakfast,OTHER,0,0,0,0,0,120,negative
3202,choice,OTHER,0,0,0,0,0,120,positive
3203,process,OTHER,0,0,0,1,0,120,negative
3204,fresh,OTHER,0,0,0,1,0,120,negative
3205,surround,Lage,0,0,0,1,0,17,negative
3206,location,Lage,0,0,0,0,0,198,positive
3207,station,Lage,0,0,0,0,0,198,positive
3208,attraction,Lage,0,0,0,0,0,198,positive
3209,staff,Hotelpersonal,0,0,0,0,0,198,positive
3210,breakfast,OTHER,0,0,0,0,0,198,positive
3211,towel,Sauberkeit,0,0,0,0,0,73,positive
3212,equalise,Komfort,0,0,0,1,0,60,negative
3213,wifi,WLAN,0,0,0,0,0,39,negative
3214,staff,Hotelpersonal,0,0,0,0,0,16,positive
3215,location,Lage,0,0,0,1,0,27,positive
3216,city,Lage,0,0,0,0,0,47,positive
3217,station,Lage,0,0,0,0,0,47,positive
3218,facility,Ausstattung,0,0,0,0,0,51,positive
3219,towel,Sauberkeit,0,0,0,0,0,28,positive
3220,towel,Komfort,0,0,0,0,0,28,positive
3221,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,35,negative
3222,location,Lage,0,0,0,0,0,20,positive
3223,people,Hotelpersonal,0,0,0,1,0,44,positive
3224,station,Lage,0,0,0,0,0,39,positive
3225,neighborhood,Lage,0,0,0,0,0,119,positive
3226,restaurant,Lage,0,0,0,1,0,119,positive
3227,time,OTHER,0,0,0,0,0,82,positive
3228,stay,OTHER,0,0,0,0,0,82,positive
3229,location,Lage,0,0,0,1,0,31,positive
3230,interior,Ausstattung,0,0,0,1,0,88,positive
3231,view,Lage,0,0,0,1,0,88,positive
3232,station,Lage,0,0,0,0,0,88,positive
3233,sight,Lage,0,0,0,0,0,88,positive
3234,staff,Hotelpersonal,0,0,0,1,0,39,positive
3235,visit,OTHER,0,0,0,0,0,49,negative
3236,staff,Hotelpersonal,0,0,0,0,0,125,negative
3237,room,Komfort,0,0,0,1,0,59,negative
3238,attitude,OTHER,0,0,0,0,0,139,negative
3239,visit,OTHER,0,0,0,0,0,75,positive
3240,location,Lage,0,0,0,0,0,16,positive
3241,station,Lage,0,0,0,0,0,24,positive
3242,breakfast,OTHER,0,0,0,0,0,60,positive
3243,wifi,WLAN,0,0,0,0,0,28,positive
3244,station,Lage,0,0,0,0,0,102,positive
3245,station,Lage,0,0,0,0,0,102,positive
3246,staff,Hotelpersonal,0,0,0,0,0,42,positive
3247,staff,Hotelpersonal,0,0,0,0,0,42,positive
3248,bathroom,Komfort,0,0,0,0,0,52,negative
3249,water,Komfort,0,0,0,0,0,40,negative
3250,breakfast,OTHER,0,0,0,0,0,43,positive
3251,coffee,OTHER,0,0,0,0,0,43,positive
3252,termini,Lage,0,0,0,1,0,48,positive
3253,staff,Hotelpersonal,0,0,0,0,0,15,positive
3254,room,Komfort,0,0,0,0,0,21,negative
3255,location,Lage,0,0,0,1,0,36,positive
3256,need,Komfort,0,0,0,1,0,76,negative
3257,staff,Hotelpersonal,0,0,0,0,0,43,positive
3258,staff,Hotelpersonal,0,0,0,0,0,43,positive
3259,towel,Komfort,0,0,0,0,0,70,negative
3260,towel,Komfort,0,0,0,1,0,70,negative
3261,location,Lage,0,0,0,0,0,38,positive
3262,terminus,Lage,0,0,0,0,0,38,positive
3263,location,Lage,0,0,0,0,0,51,positive
3264,restaurant,Lage,0,0,0,1,0,51,positive
3265,staff,Hotelpersonal,0,0,0,1,0,48,positive
3266,restaurant,Lage,0,0,0,1,0,48,positive
3267,plug,Komfort,0,0,0,1,0,24,negative
3268,staff,Hotelpersonal,0,0,0,0,0,21,positive
3269,staff,Hotelpersonal,0,0,0,0,0,21,positive
3270,breakfast,OTHER,0,0,0,1,0,36,positive
3271,variety,OTHER,0,0,0,1,0,36,positive
3272,location,Lage,0,0,0,1,0,55,positive
3273,station,Lage,0,0,0,0,0,55,positive
3274,bed,Komfort,0,0,0,0,0,57,negative
3275,sleep,Komfort,0,0,0,0,0,57,negative
3276,passport,OTHER,0,0,0,0,0,86,negative
3277,information,OTHER,0,0,0,0,0,87,negative
3278,staff,Hotelpersonal,0,0,0,0,0,82,positive
3279,staff,Hotelpersonal,0,0,0,0,0,82,positive
3280,breakfast,OTHER,0,0,0,0,0,82,positive
3281,restaurant,Lage,0,0,0,1,0,30,positive
3282,information,OTHER,0,0,0,0,0,95,negative
3283,station,Lage,0,0,0,0,0,47,positive
3284,go,RatingOfAspect,0,0,0,0,0,77,positive
3285,room,Komfort,0,0,0,0,0,133,negative
3286,comfortable,Komfort,0,0,0,1,0,139,negative
3287,location,Lage,0,0,0,0,0,62,positive
3288,bed,Komfort,0,0,0,0,0,39,negative
3289,room,Komfort,0,0,0,0,0,36,positive
3290,room,Sauberkeit,0,0,0,0,0,36,positive
3291,receptionist,Komfort,0,0,0,1,0,65,negative
3292,iron,Ausstattung,0,0,0,1,0,19,negative
3293,property,Sauberkeit,0,0,0,0,0,54,positive
3294,location,Lage,0,0,0,1,0,54,positive
3295,room,Komfort,0,0,0,0,0,87,negative
3296,room,Komfort,0,0,0,0,0,87,negative
3297,breakfast,OTHER,0,0,0,0,0,87,negative
3298,bread,OTHER,0,0,0,1,0,87,negative
3299,wifi,WLAN,0,0,0,0,0,138,negative
3300,room,Komfort,0,0,0,0,0,17,negative
3301,breakfast,OTHER,0,0,0,0,0,42,negative
3302,bread,OTHER,0,0,0,1,0,42,negative
3303,location,Lage,0,0,0,0,0,47,positive
3304,station,Lage,0,0,0,0,0,47,positive
3305,hotel,Sauberkeit,0,0,0,0,0,32,positive
3306,staff,Hotelpersonal,0,0,0,0,0,72,negative
3307,staff,Hotelpersonal,0,0,0,0,0,72,negative
3308,room,Komfort,0,0,0,0,0,160,negative
3309,space,Komfort,0,0,0,1,0,160,negative
3310,station,Lage,0,0,0,0,0,50,positive
3311,location,Lage,0,0,0,0,0,80,positive
3312,location,Lage,0,0,0,0,0,94,positive
3313,staff,Hotelpersonal,0,0,0,0,0,146,positive
3314,floor,Sauberkeit,0,0,0,0,0,120,negative
3315,pillow,Komfort,0,0,0,0,0,120,negative
3316,bed,Komfort,0,0,0,1,0,120,negative
3317,breakfast,OTHER,0,0,0,0,0,83,negative
3318,choice,OTHER,0,0,0,0,0,83,negative
3319,staff,Hotelpersonal,0,0,0,0,0,25,positive
3320,friendly,RatingOfAspect,0,0,0,0,0,25,positive
3321,station,Lage,0,0,0,0,0,37,positive
3322,breakfast,OTHER,0,0,0,0,0,16,positive
3323,wi,WLAN,0,0,0,0,0,18,negative
3324,stair,Ausstattung,0,0,0,0,0,39,negative
3325,area,Lage,0,0,0,1,0,27,negative
3326,place,Lage,0,0,0,0,0,102,positive
3327,location,Lage,0,0,0,1,0,102,positive
3328,comfortable,Komfort,0,0,0,0,0,102,negative
3329,locate,Lage,0,0,0,1,0,155,positive
3330,terminal,Lage,0,0,0,0,0,155,positive
3331,breakfast,OTHER,0,0,0,0,0,155,positive
3332,a,Komfort,0,0,0,0,0,131,negative
3333,smell,Sauberkeit,0,0,0,0,0,131,negative
3334,water,Komfort,0,0,0,0,0,131,negative
3335,location,Lage,0,0,0,1,0,122,negative
3336,location,Lage,0,0,0,1,0,122,positive
3337,location,Lage,0,0,0,0,0,37,positive
3338,breakfast,OTHER,0,0,0,1,0,48,positive
3339,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,26,positive
3340,hotel,Ausstattung,0,0,0,0,0,26,positive
3341,location,Lage,0,0,0,0,0,13,positive
3342,location,Lage,0,0,0,0,0,62,positive
3343,bed,Komfort,0,0,0,0,0,38,negative
3344,termini,Lage,0,0,0,0,0,134,positive
3345,access,Lage,0,0,0,0,0,134,positive
3346,bed,Komfort,0,0,0,1,0,162,negative
3347,temperature,Komfort,0,0,0,0,0,162,negative
3348,building,Ausstattung,0,0,0,1,0,104,negative
3349,ac,Komfort,0,0,0,1,0,104,negative
3350,breakfast,OTHER,0,0,0,0,0,19,positive
3351,staff,Hotelpersonal,0,0,0,0,0,36,positive
3352,localization,Lage,0,0,0,0,0,63,positive
3353,station,Lage,0,0,0,0,0,63,positive
3354,facility,Ausstattung,0,0,0,0,0,67,negative
3355,facility,Komfort,0,0,0,1,0,34,negative
3356,breakfast,OTHER,0,0,0,0,0,106,positive
3357,helpful,Komfort,0,0,0,1,0,106,negative
3358,staff,RatingOfAspect,0,0,0,0,0,106,positive
3359,air,Komfort,0,0,0,0,0,42,negative
3360,fan,Komfort,0,0,0,0,0,75,negative
3361,they,Hotelpersonal,0,0,0,1,0,75,negative
3362,bedspread,Komfort,0,0,0,0,0,58,negative
3363,location,Lage,0,0,0,0,0,51,positive
3364,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,22,positive
3365,location,Lage,0,0,0,0,0,52,positive
3366,location,Lage,0,0,0,0,0,44,positive
3367,breakfast,OTHER,0,0,0,0,0,55,positive
3368,location,Lage,0,0,0,0,0,34,positive
3369,room,Komfort,0,0,0,0,0,64,negative
3370,bed,Komfort,0,0,0,0,0,64,negative
3371,shower,Komfort,0,0,0,0,0,64,positive
3372,location,Lage,0,0,0,0,0,54,positive
3373,station,Lage,0,0,0,0,0,54,positive
3374,room,Sauberkeit,0,0,0,0,0,47,positive
3375,breakfast,Preis-Leistungs-Verhltnis,0,0,0,0,0,47,positive
3376,location,Lage,0,0,0,1,0,121,positive
3377,towel,Komfort,0,0,0,0,0,53,negative
3378,room,Komfort,0,0,0,0,0,53,negative
3379,air,Komfort,0,0,0,1,0,59,negative
3380,location,Lage,0,0,0,0,0,51,positive
3381,staff,Hotelpersonal,0,0,0,0,0,51,positive
3382,room,Komfort,0,0,0,0,0,51,positive
3383,building,Ausstattung,0,0,0,0,0,51,positive
3384,safe,Komfort,0,0,0,1,0,126,negative
3385,shower,Komfort,0,0,0,1,0,126,negative
3386,day,OTHER,0,0,0,0,0,47,positive
3387,bed,Komfort,0,0,0,0,0,46,negative
3388,location,Lage,0,0,0,0,0,40,positive
3389,station,Lage,0,0,0,0,0,40,positive
3390,termini,Lage,0,0,0,0,0,56,positive
3391,attraction,Lage,0,0,0,0,0,56,positive
3392,staff,Hotelpersonal,0,0,0,0,0,28,positive
3393,smell,Sauberkeit,0,0,0,0,0,85,negative
3394,room,Komfort,0,0,0,0,0,85,negative
3395,location,Lage,0,0,0,0,0,23,positive
3396,staff,Hotelpersonal,0,0,0,0,0,63,positive
3397,kettle,Komfort,0,0,0,1,0,63,negative
3398,location,Lage,0,0,0,0,0,15,positive
3399,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,22,positive
3400,location,Lage,0,0,0,1,0,72,positive
3401,joint,Lage,0,0,0,1,0,77,positive
3402,size,Komfort,0,0,0,0,0,42,positive
3403,size,Komfort,0,0,0,1,0,68,positive
3404,bathroom,Sauberkeit,0,0,0,0,0,86,positive
3405,bathroom,Komfort,0,0,0,0,0,86,positive
3406,breakfast,OTHER,0,0,0,1,0,46,positive
3407,variety,OTHER,0,0,0,1,0,46,positive
3408,area,Ausstattung,0,0,0,0,0,25,positive
3409,staff,Hotelpersonal,0,0,0,0,0,54,positive
3410,staff,Hotelpersonal,0,0,0,0,0,54,positive
3411,value,Preis-Leistungs-Verhltnis,0,0,0,1,0,56,positive
3412,location,Lage,0,0,0,1,0,56,positive
3413,personnel,Hotelpersonal,0,0,0,1,0,50,positive
3414,personnel,Hotelpersonal,0,0,0,1,0,50,positive
3415,staff,Hotelpersonal,0,0,0,0,0,38,negative
3416,room,Komfort,0,0,0,0,0,67,negative
3417,shower,Komfort,0,0,0,0,0,41,negative
3418,staff,Hotelpersonal,0,0,0,0,0,52,positive
3419,choice,OTHER,0,0,0,1,0,52,positive
3420,door,Komfort,0,0,0,1,0,43,negative
3421,door,Komfort,0,0,0,0,0,157,negative
3422,door,Komfort,0,0,0,0,0,157,negative
3423,location,Lage,0,0,0,1,0,21,positive
3424,breakfast,OTHER,0,0,0,1,0,36,negative
3425,tasty,OTHER,0,0,0,1,0,15,negative
3426,egg,OTHER,0,0,0,1,0,11,negative
3427,service,Hotelpersonal,0,0,0,0,0,34,positive
3428,service,Hotelpersonal,0,0,0,0,0,34,positive
3429,staff,Hotelpersonal,0,0,0,0,0,36,positive
3430,room,Komfort,0,0,0,0,0,39,negative
3431,egg,OTHER,0,0,0,0,0,28,negative
3432,walk,Lage,0,0,0,0,0,144,positive
3433,stay,OTHER,0,0,0,0,0,32,positive
3434,location,Lage,0,0,0,1,0,199,positive
3435,eatery,Lage,0,0,0,0,0,199,positive
3436,bed,Komfort,0,0,0,0,0,199,positive
3437,lift,Ausstattung,0,0,0,0,0,199,positive
3438,courtyard,Ausstattung,0,0,0,0,0,199,positive
3439,access,Lage,0,0,0,0,0,199,positive
3440,distance,Lage,0,0,0,0,0,33,positive
3441,bathroom,Komfort,0,0,0,1,0,50,negative
3442,access,Lage,0,0,0,0,0,88,positive
3443,cost,Preis-Leistungs-Verhltnis,0,0,0,0,0,36,negative
3444,wait,OTHER,0,0,0,0,0,141,negative
3445,stay,OTHER,0,0,0,1,0,37,positive
3446,location,Lage,0,0,0,0,0,131,positive
3447,stay,OTHER,0,0,0,0,0,131,positive
3448,staff,Hotelpersonal,0,0,0,1,0,131,positive
3449,lady,Hotelpersonal,0,0,0,0,0,131,positive
3450,room,Komfort,0,0,0,1,0,39,negative
3451,staff,Hotelpersonal,0,0,0,0,0,77,positive
3452,location,Lage,0,0,0,0,0,77,positive
3453,place,Ausstattung,0,0,0,0,0,77,positive
3454,complaint,OTHER,0,0,0,1,0,13,positive
3455,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,99,positive
3456,location,Lage,0,0,0,0,0,99,positive
3457,station,Komfort,0,0,0,1,0,99,positive
3458,bad,OTHER,0,0,0,1,0,99,negative
3459,station,Lage,0,0,0,0,0,27,positive
3460,wifi,WLAN,0,0,0,0,0,11,positive
3461,room,Komfort,0,0,0,0,0,75,negative
3462,bed,Komfort,0,0,0,1,0,75,negative
3463,towel,Komfort,0,0,0,0,0,75,negative
3464,location,Lage,0,0,0,0,0,31,positive
3465,location,Lage,0,0,0,0,0,23,positive
3466,hotel,Lage,0,0,0,0,0,82,positive
3467,trainstation,Lage,0,0,0,0,0,82,positive
3468,attraction,Lage,0,0,0,0,0,82,positive
3469,breakfast,OTHER,0,0,0,0,0,40,negative
3470,eat,OTHER,0,0,0,1,0,109,negative
3471,corner,Ausstattung,0,0,0,0,0,109,negative
3472,hotel,Ausstattung,0,0,0,0,0,109,negative
3473,discount,Preis-Leistungs-Verhltnis,0,0,0,1,0,67,negative
3474,good,OTHER,0,0,0,0,0,49,negative
3475,chair,Komfort,0,0,0,1,0,33,negative
3476,table,Komfort,0,0,0,1,0,33,negative
3477,room,Komfort,0,0,0,1,0,36,negative
3478,location,Lage,0,0,0,1,0,24,positive
3479,location,Lage,0,0,0,1,0,24,positive
3480,location,Lage,0,0,0,1,0,24,positive
3481,location,Lage,0,0,0,1,0,24,positive
3482,room,Komfort,0,0,0,0,0,32,negative
3483,bathroom,Komfort,0,0,0,0,0,32,negative
3484,hotel,Ausstattung,0,0,0,0,0,109,positive
3485,station,Lage,0,0,0,1,0,109,positive
3486,travel,Lage,0,0,0,1,0,109,positive
3487,location,Lage,0,0,0,0,0,114,positive
3488,restaurant,RatingOfAspect,0,0,0,1,0,114,positive
3489,cafe,Lage,0,0,0,1,0,114,positive
3490,staff,Hotelpersonal,0,0,0,1,0,72,positive
3491,problem,OTHER,0,0,0,1,0,72,negative
3492,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,72,positive
3493,enjoy,OTHER,0,0,0,0,0,57,positive
3494,location,Lage,0,0,0,0,0,18,positive
3495,wi,WLAN,0,0,0,0,0,80,negative
3496,choice,OTHER,0,0,0,0,0,80,negative
3497,stay,OTHER,0,0,0,0,0,11,positive
