@relation valence

@attribute id numeric
@attribute wordA string
@attribute wordB string
@attribute dependency_type string
@attribute word_distance numeric
@attribute lexicons_min numeric
@attribute lexicons_avg numeric
@attribute lexicons_max numeric
@attribute context_negation numeric
@attribute context_lexicon_avg numeric
@attribute sentence_length numeric
@attribute aspecttype {positive, negative}

@data
2650,small,room,Komfort,6,-0.3333333333333333,-0.05555555555555555,0.0,1,0,102,negative
2651,clean,room,Komfort,17,0.0,0.39999999999999997,1.0,0,0,23,positive
2652,modern,room,Komfort,7,0.0,0.16666666666666666,1.0,0,0,23,positive
2653,friendly,staff,Hotelpersonal,10,0.0,0.39999999999999997,1.0,0,0,20,positive
2654,nice,location,Lage,22,0.0,0.26666666666666666,1.0,0,0,32,positive
2655,nice,neighborhood,Lage,5,0.0,0.26666666666666666,1.0,0,0,32,positive
2656,small,room,Komfort,13,-0.3333333333333333,-0.05555555555555555,0.0,0,0,97,negative
2657,window,open,Komfort,15,0.0,0.0,0.0,1,0,97,negative
2658,warm,air,Komfort,15,0.0,0.19999999999999998,1.0,0,0,97,negative
2659,dry,air,Komfort,7,0.0,0.0,0.0,0,0,97,negative
2660,airconditioning,cold,Komfort,57,-1.0,-0.25,0.0,0,0,86,negative
2661,airconditioning,big,Komfort,26,0.0,0.03333333333333333,0.2,0,0,86,negative
2662,small,room,Komfort,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,86,negative
2663,hard,pillow,Komfort,21,-1.0,-0.07777777777777779,0.3333333333333333,0,0,56,negative
2664,flat,pillow,Komfort,12,0.0,0.05555555555555555,0.3333333333333333,0,0,56,negative
2665,perfect,location,Lage,8,0.0,0.43333333333333335,1.0,0,0,30,positive
2666,small,room,Komfort,13,-0.3333333333333333,-0.05555555555555555,0.0,0,0,111,negative
2667,receptionist,communicate,Hotelpersonal,20,0.0,0.1111111111111111,0.6666666666666666,1,0,71,negative
2668,nice,choice,OTHER,5,0.0,0.35000000000000003,1.0,0,0,37,positive
2669,clean,room,Sauberkeit,15,0.0,0.39999999999999997,1.0,0,0,67,positive
2670,neat,room,Komfort,5,0.0,0.16666666666666666,1.0,0,0,67,positive
2671,comfortable,bed,Komfort,14,0.0,0.2333333333333333,1.0,0,0,67,positive
2672,nice,spa,Ausstattung,7,0.0,0.35000000000000003,1.0,0,0,67,positive
2673,staff,friendly,Hotelpersonal,17,0.0,0.39999999999999997,1.0,1,0,69,negative
2674,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,53,positive
2675,inflexible,facility,Ausstattung,24,-1.0,-0.16666666666666666,0.0,0,0,53,negative
2676,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,16,positive
2677,nice,spa,Ausstattung,15,0.0,0.35000000000000003,1.0,0,0,20,positive
2678,small,room,Komfort,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,16,negative
2679,great,location,Lage,13,0.0,0.26666666666666666,1.0,0,0,113,positive
2680,tiny,room,Komfort,9,0.0,0.0,0.0,0,0,100,negative
2681,plenty,amenity,Komfort,10,0.0,0.3333333333333333,1.0,1,0,100,positive
2682,enjoy,bath,Ausstattung,34,0.0,0.48333333333333334,1.0,0,0,92,positive
2683,enjoy,laundry,Ausstattung,15,0.0,0.39999999999999997,1.0,0,0,92,positive
2684,easy,find,Lage,8,0.0,0.19999999999999998,1.0,0,0,92,positive
2685,good,place,Ausstattung,5,0.0,0.43333333333333335,1.0,0,0,92,positive
2686,easy,microfridge,Komfort,20,0.0,0.19999999999999998,1.0,0,0,178,positive
2687,available,tea,Komfort,23,0.0,0.16666666666666666,1.0,1,0,178,positive
2688,available,coffee,Komfort,7,0.0,0.16666666666666666,1.0,1,0,178,positive
2689,small,room,Komfort,15,-0.3333333333333333,-0.05555555555555555,0.0,0,0,94,negative
2690,well,design,Komfort,5,0.0,0.16666666666666666,1.0,1,0,94,positive
2691,difficult,drink,Komfort,21,-1.0,-0.13333333333333333,0.2,0,0,123,negative
2692,difficult,eat,Komfort,13,-1.0,-0.09166666666666667,0.25,0,0,123,negative
2693,uncomfortable,bed,Komfort,61,-1.0,-0.26666666666666666,0.4,0,0,184,negative
2694,little,room,Komfort,7,0.0,0.0,0.0,0,0,111,negative
2695,small,rack,Komfort,14,-1.0,-0.2222222222222222,0.0,1,0,66,negative
2696,microwave,great,Komfort,26,0.0,0.26666666666666666,1.0,0,0,116,negative
2697,small,size,RatingOfAspect,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,116,negative
2698,close,station,Lage,19,0.0,0.0,0.0,0,0,62,positive
2699,convenient,room,Komfort,18,0.0,0.3333333333333333,1.0,1,0,49,positive
2700,small,room,Komfort,8,-0.3333333333333333,-0.05555555555555555,0.0,1,0,49,negative
2701,good,value,Preis-Leistungs-Verhltnis,5,0.0,0.43333333333333335,1.0,0,0,22,positive
2702,comfortable,pillow,Komfort,25,0.0,0.28888888888888886,1.0,0,0,80,positive
2703,comfortable,mattress,Komfort,12,0.0,0.2333333333333333,1.0,0,0,80,positive
2704,small,room,Komfort,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,84,negative
2705,quick,check,OTHER,6,0.0,0.0,0.0,0,0,37,positive
2706,beautiful,entrance,Ausstattung,10,0.0,0.43333333333333335,1.0,1,0,37,positive
2707,well,equipped,Komfort,5,0.0,0.16666666666666666,1.0,0,0,38,positive
2708,perfect,amenity,Komfort,14,0.0,0.7666666666666666,1.0,0,0,84,positive
2709,hard,pillow,Komfort,25,-1.0,-0.07777777777777779,0.3333333333333333,0,0,117,negative
2710,window,open,Komfort,19,0.0,0.0,0.0,1,0,117,negative
2711,really,stay,OTHER,12,0.0,0.0,0.0,0,0,18,positive
2712,beautiful,hotel,Ausstattung,9,0.0,0.43333333333333335,1.0,0,0,79,positive
2713,small,room,Komfort,43,-0.3333333333333333,-0.05555555555555555,0.0,0,0,79,negative
2714,nice,room,Komfort,29,0.0,0.26666666666666666,1.0,0,0,79,positive
2715,small,bathroom,Komfort,34,-0.3333333333333333,-0.05555555555555555,0.0,0,0,79,negative
2716,nice,bathroom,Komfort,20,0.0,0.26666666666666666,1.0,0,0,79,positive
2717,staff,misunderstanding,Hotelpersonal,31,-1.0,-0.225,0.4,0,0,143,negative
2718,helpful,staff,Hotelpersonal,10,0.0,0.39999999999999997,1.0,0,0,143,positive
2719,kind,they,Hotelpersonal,23,0.0,0.2333333333333333,1.0,0,0,143,positive
2720,polite,they,Hotelpersonal,12,0.0,0.3333333333333333,1.0,0,0,143,positive
2721,nice,cafe,Lage,15,0.0,0.43333333333333335,1.0,0,0,82,positive
2722,great,bath,Ausstattung,8,0.0,0.35000000000000003,1.0,0,0,82,positive
2723,window,open,Komfort,9,0.0,0.0,0.0,0,0,63,negative
2724,again,stay,OTHER,10,0.0,0.0,0.0,0,0,101,positive
2725,great,hotel,Ausstattung,38,0.0,0.26666666666666666,1.0,0,0,174,positive
2726,great,staff,Hotelpersonal,12,0.0,0.26666666666666666,1.0,0,0,174,positive
2727,great,time,OTHER,6,0.0,0.26666666666666666,1.0,0,0,179,positive
2728,on,station,Lage,12,0.0,0.0,0.0,0,0,58,positive
2729,calm,neighbourhood,Lage,5,0.0,0.39999999999999997,1.0,0,0,52,positive
2730,small,room,Komfort,8,-0.3333333333333333,-0.05555555555555555,0.0,0,0,83,negative
2731,nice,price,Preis-Leistungs-Verhltnis,23,0.0,0.26666666666666666,1.0,0,0,83,positive
2732,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,94,positive
2733,close,sight,Lage,9,0.0,0.0,0.0,0,0,94,positive
2734,easy,access,Lage,8,0.0,0.19999999999999998,1.0,0,0,94,positive
2735,good,restaurant,Lage,18,0.0,0.43333333333333335,1.0,1,0,48,positive
2736,small,room,Komfort,11,-0.3333333333333333,-0.05555555555555555,0.0,1,0,42,negative
2737,no,room,Komfort,3,0.0,0.03333333333333333,0.2,1,0,42,negative
2738,thin,pillow,Komfort,12,0.0,0.05555555555555555,0.3333333333333333,0,0,25,negative
2739,single,pillow,Komfort,7,0.0,0.05555555555555555,0.3333333333333333,0,0,25,negative
2740,well,situate,Ausstattung,5,0.0,0.16666666666666666,1.0,0,0,69,positive
2741,excellent,location,Lage,10,0.0,0.43333333333333335,1.0,1,0,194,positive
2742,top,station,Lage,26,0.0,0.39999999999999997,1.0,0,0,194,positive
2743,easy,connection,Lage,5,0.0,0.19999999999999998,1.0,0,0,194,positive
2744,good,value,Preis-Leistungs-Verhltnis,5,0.0,0.43333333333333335,1.0,0,0,22,positive
2745,small,room,Komfort,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,51,positive
2746,close,station,Lage,19,0.0,0.0,0.0,1,0,158,positive
2747,nice,room,Komfort,11,0.0,0.26666666666666666,1.0,1,0,158,positive
2748,clean,room,Sauberkeit,6,0.0,0.39999999999999997,1.0,0,0,158,positive
2749,convenient,cafe,Lage,21,0.0,0.5,1.0,1,0,158,positive
2750,friendly,staff,Hotelpersonal,9,0.0,0.39999999999999997,1.0,1,0,158,positive
2751,modern,room,Komfort,7,0.0,0.16666666666666666,1.0,0,0,158,positive
2752,hard,pillow,Komfort,22,-1.0,-0.07777777777777779,0.3333333333333333,0,0,153,negative
2753,clean,robe,Sauberkeit,19,0.0,0.39999999999999997,1.0,0,0,153,positive
2754,clean,room,Sauberkeit,5,0.0,0.39999999999999997,1.0,0,0,153,positive
2755,small,room,Komfort,23,-0.3333333333333333,-0.05555555555555555,0.0,0,0,153,positive
2756,small,bed,Komfort,14,-0.3333333333333333,-0.05555555555555555,0.0,0,0,153,positive
2757,locate,station,Lage,18,0.0,0.0,0.0,0,0,96,negative
2758,site,big,Ausstattung,12,0.0,0.03333333333333333,0.2,1,0,26,negative
2759,fast,staff,Hotelpersonal,26,0.0,0.16666666666666666,1.0,0,0,120,positive
2760,small,room,Komfort,13,-0.3333333333333333,-0.05555555555555555,0.0,0,0,33,positive
2761,cheap,price,Preis-Leistungs-Verhltnis,6,-1.0,-0.25,0.0,0,0,104,positive
2762,small,bathroom,Komfort,19,-0.3333333333333333,-0.05555555555555555,0.0,0,0,99,positive
2763,fast,check,OTHER,40,0.0,0.16666666666666666,1.0,0,0,50,positive
2764,fast,check,OTHER,27,0.0,0.16666666666666666,1.0,0,0,50,positive
2765,minimum,english,Hotelpersonal,8,-0.5,-0.08333333333333333,0.0,1,0,38,negative
2766,bad,breakfast,OTHER,20,-1.0,-0.15,0.6,0,0,29,negative
2767,small,portion,OTHER,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,114,negative
2768,small,hotel,Komfort,21,-0.3333333333333333,-0.05555555555555555,0.0,0,0,33,negative
2769,cheap,price,Preis-Leistungs-Verhltnis,6,-1.0,-0.25,0.0,0,0,104,negative
2770,small,bathroom,Komfort,19,-0.3333333333333333,-0.05555555555555555,0.0,0,0,99,negative
2771,fast,check,OTHER,40,0.0,0.16666666666666666,1.0,0,0,50,negative
2772,fast,check,OTHER,27,0.0,0.16666666666666666,1.0,0,0,50,negative
2773,minimum,english,Hotelpersonal,8,-0.5,-0.08333333333333333,0.0,1,0,38,negative
2774,bad,breakfast,OTHER,20,-1.0,-0.15,0.6,0,0,29,negative
2775,small,portion,OTHER,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,114,negative
2776,close,station,Lage,15,0.0,0.0,0.0,0,0,29,positive
2777,comfortable,hotel,Ausstattung,20,0.0,0.2333333333333333,1.0,0,0,37,positive
2778,quiet,hotel,Ausstattung,10,0.0,0.25,1.0,0,0,37,positive
2779,small,room,Komfort,10,-0.3333333333333333,-0.05555555555555555,0.0,0,0,52,negative
2780,helpful,staff,Hotelpersonal,11,0.0,0.39999999999999997,1.0,0,0,24,positive
2781,help,staff,Hotelpersonal,10,0.0,0.06666666666666667,0.4,0,0,78,positive
2782,worth,bath,Ausstattung,26,0.0,0.37222222222222223,1.0,0,0,47,positive
2783,small,room,Komfort,14,-0.3333333333333333,-0.05555555555555555,0.0,0,0,53,positive
2784,window,open,Sauberkeit,34,0.0,0.0,0.0,1,0,99,negative
2785,tint,window,Sauberkeit,12,0.0,0.0,0.0,1,0,99,negative
2786,english,speak,RatingOfAspect,6,0.0,0.0,0.0,1,0,64,negative
2787,well,locate,Lage,5,0.0,0.16666666666666666,1.0,0,0,62,positive
2788,helpful,staff,Hotelpersonal,20,0.0,0.39999999999999997,1.0,0,0,100,positive
2789,welcome,staff,Hotelpersonal,6,0.0,0.2333333333333333,1.0,0,0,100,positive
2790,good,location,Lage,9,0.0,0.43333333333333335,1.0,0,0,100,positive
2791,close,shopping,Lage,37,0.0,0.08333333333333333,0.5,0,0,100,positive
2792,close,eatery,Lage,24,0.0,0.0,0.0,0,0,100,positive
2793,close,station,Lage,15,0.0,0.0,0.0,0,0,100,positive
2794,small,room,Komfort,22,-0.3333333333333333,-0.05555555555555555,0.0,0,0,89,negative
2795,well,everything,OTHER,21,0.0,0.16666666666666666,1.0,0,0,89,positive
2796,thin,pillow,Komfort,19,0.0,0.05555555555555555,0.3333333333333333,0,0,58,negative
2797,convenient,location,Lage,11,0.0,0.3333333333333333,1.0,1,0,21,positive
2798,small,room,Komfort,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,12,negative
2799,good,location,Lage,12,0.0,0.43333333333333335,1.0,0,0,54,positive
2800,near,station,Lage,15,0.0,0.0,0.0,0,0,54,positive
2801,clean,room,Sauberkeit,13,0.0,0.39999999999999997,1.0,0,0,24,positive
2802,small,room,Komfort,14,-0.3333333333333333,-0.05555555555555555,0.0,0,0,42,negative
2803,worth,money,Preis-Leistungs-Verhltnis,10,0.0,0.45555555555555555,1.0,0,0,71,positive
2804,difficult,wash,Komfort,13,-1.0,-0.13333333333333333,0.2,0,0,101,negative
2805,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,15,positive
2806,small,room,Komfort,12,-0.3333333333333333,-0.05555555555555555,0.0,0,0,17,negative
2807,great,hotel,Ausstattung,6,0.0,0.26666666666666666,1.0,0,0,45,positive
2808,perfect,location,Lage,8,0.0,0.43333333333333335,1.0,0,0,39,positive
2809,nearby,restaurant,Lage,12,0.0,0.0,0.0,1,0,38,positive
2810,helpful,staff,Hotelpersonal,29,0.0,0.39999999999999997,1.0,0,0,92,positive
2811,friendly,staff,Hotelpersonal,16,0.0,0.39999999999999997,1.0,0,0,92,positive
2812,easy,checkin,OTHER,27,0.0,0.19999999999999998,1.0,0,0,92,positive
2813,smooth,checkin,OTHER,16,0.0,0.16666666666666666,1.0,0,0,92,positive
2814,comfortable,room,Komfort,59,0.0,0.2333333333333333,1.0,0,0,76,positive
2815,clean,room,Sauberkeit,49,0.0,0.39999999999999997,1.0,0,0,76,positive
2816,ample,space,Komfort,6,0.0,0.16666666666666666,1.0,0,0,73,positive
2817,flat,pillow,Komfort,22,0.0,0.05555555555555555,0.3333333333333333,0,0,107,negative
2818,hard,pillow,Komfort,13,-1.0,-0.07777777777777779,0.3333333333333333,0,0,107,negative
2819,pillow,soft,Komfort,5,0.0,0.2222222222222222,1.0,0,0,52,negative
2820,smell,notice,Komfort,11,-1.0,-0.25,0.0,1,0,126,positive
2821,soft,pillow,Komfort,5,0.0,0.2222222222222222,1.0,0,0,105,positive
2822,great,spa,Ausstattung,8,0.0,0.35000000000000003,1.0,0,0,104,positive
2823,good,location,Lage,14,0.0,0.43333333333333335,1.0,0,0,104,positive
2824,near,subway,Lage,5,0.0,0.0,0.0,0,0,104,positive
2825,great,neighbourhood,Lage,6,0.0,0.26666666666666666,1.0,0,0,104,positive
2826,helpful,staff,Hotelpersonal,15,0.0,0.39999999999999997,1.0,0,0,24,positive
2827,small,room,Komfort,11,-0.3333333333333333,-0.05555555555555555,0.0,0,0,166,negative
2828,reasonable,price,Preis-Leistungs-Verhltnis,11,0.0,0.16666666666666666,1.0,0,0,166,positive
2829,uncomfortable,pillow,Komfort,18,-1.0,-0.2111111111111111,0.4,0,0,87,negative
2830,soft,pillow,Komfort,5,0.0,0.2222222222222222,1.0,0,0,87,positive
2831,awesome,hotel,Ausstattung,8,0.0,0.3,1.0,0,0,40,positive
2832,awesome,check,OTHER,20,0.0,0.3,1.0,0,0,54,positive
2833,dirt,washroom,Sauberkeit,8,-1.0,-0.26666666666666666,0.4,0,0,116,negative
2834,quiet,location,Lage,6,0.0,0.25,1.0,0,0,16,positive
2835,good,onsen,Ausstattung,14,0.0,0.43333333333333335,1.0,0,0,20,positive
2836,helpful,staff,Hotelpersonal,14,0.0,0.39999999999999997,1.0,0,0,51,positive
2837,quick,check,OTHER,40,0.0,0.0,0.0,0,0,47,positive
2838,easy,check,OTHER,31,0.0,0.19999999999999998,1.0,0,0,47,positive
2839,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,118,positive
2840,top,station,Lage,26,0.0,0.39999999999999997,1.0,0,0,118,positive
2841,small,room,Komfort,23,-0.3333333333333333,-0.05555555555555555,0.0,0,0,106,negative
2842,checkin,early,Komfort,6,0.0,0.0,0.0,1,0,16,negative
2843,amazing,stay,OTHER,8,0.0,0.3,1.0,0,0,72,positive
2844,modern,hotel,Ausstattung,21,0.0,0.16666666666666666,1.0,0,0,77,positive
2845,amazing,bath,Ausstattung,28,0.0,0.3833333333333333,1.0,0,0,77,positive
2846,small,room,Komfort,16,-0.3333333333333333,-0.05555555555555555,0.0,0,0,105,negative
2847,small,room,Komfort,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,105,negative
2848,tiny,room,Komfort,5,0.0,0.0,0.0,0,0,61,positive
2849,amazing,onsen,Ausstattung,27,0.0,0.3,1.0,0,0,45,positive
2850,crowded,never,OTHER,10,-1.0,-0.16666666666666666,0.0,0,0,39,positive
2851,comfy,bed,Komfort,14,0.0,0.16666666666666666,1.0,0,0,21,positive
2852,great,bakery,Lage,6,0.0,0.26666666666666666,1.0,0,0,76,positive
2853,small,room,Komfort,15,-0.3333333333333333,-0.05555555555555555,0.0,0,0,42,negative
2854,trip,ideal,Lage,14,0.0,0.16666666666666666,1.0,1,0,93,negative
2855,far,station,Lage,15,0.0,0.0,0.0,0,0,35,negative
2856,value,money,Preis-Leistungs-Verhltnis,10,0.0,0.16666666666666666,1.0,0,0,23,positive
2857,nice,hotel,Ausstattung,9,0.0,0.26666666666666666,1.0,0,0,176,positive
2858,big,hotel,Ausstattung,4,0.0,0.03333333333333333,0.2,0,0,176,positive
2859,comfortable,bed,Komfort,7,0.0,0.2333333333333333,1.0,0,0,176,positive
2860,lot,facility,Ausstattung,7,0.0,0.0,0.0,0,0,176,positive
2861,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,176,positive
2862,nice,view,Lage,5,0.0,0.26666666666666666,1.0,0,0,121,positive
2863,nice,they,Hotelpersonal,10,0.0,0.26666666666666666,1.0,1,0,121,positive
2864,small,room,Komfort,18,-0.3333333333333333,-0.05555555555555555,0.0,0,0,23,negative
2865,nice,hotel,Ausstattung,5,0.0,0.26666666666666666,1.0,0,0,10,positive
2866,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,83,positive
2867,small,room,Komfort,10,-0.3333333333333333,-0.05555555555555555,0.0,0,0,83,negative
2868,no,lounge,Ausstattung,3,-0.5,-0.049999999999999996,0.2,1,0,83,negative
2869,small,room,Komfort,23,-0.3333333333333333,-0.05555555555555555,0.0,1,0,133,negative
2870,small,bathroom,Hotelpersonal,13,-0.3333333333333333,-0.05555555555555555,0.0,1,0,133,negative
2871,slow,wi,WLAN,11,-1.0,-0.16666666666666666,0.0,1,0,133,negative
2872,lock,window,Komfort,20,0.0,0.0,0.0,1,0,133,negative
2873,great,location,Lage,13,0.0,0.26666666666666666,1.0,0,0,20,positive
2874,small,room,Komfort,16,-0.3333333333333333,-0.05555555555555555,0.0,0,0,21,negative
2875,good,price,Preis-Leistungs-Verhltnis,9,0.0,0.43333333333333335,1.0,0,0,16,positive
2876,accommodate,staff,Hotelpersonal,15,0.0,0.0,0.0,0,0,95,positive
2877,wonderful,spa,Ausstattung,7,0.0,0.5499999999999999,1.0,0,0,57,positive
2878,smell,smoking,Sauberkeit,22,-1.0,-0.25,0.0,0,0,90,negative
2879,fantastic,staff,Hotelpersonal,9,0.0,0.3,1.0,1,0,24,positive
2880,close,subway,Lage,19,0.0,0.0,0.0,0,0,37,positive
2881,small,room,Komfort,32,-0.3333333333333333,-0.05555555555555555,0.0,0,0,85,negative
2882,small,bathroom,Komfort,23,-0.3333333333333333,-0.05555555555555555,0.0,0,0,85,negative
2883,spring,use,Ausstattung,27,0.0,0.0,0.0,1,0,62,negative
2884,nice,stay,OTHER,5,0.0,0.26666666666666666,1.0,0,0,34,positive
2885,perfect,location,Lage,8,0.0,0.43333333333333335,1.0,0,0,34,positive
2886,great,time,OTHER,9,0.0,0.26666666666666666,1.0,1,0,207,positive
2887,nice,view,Lage,9,0.0,0.26666666666666666,1.0,0,0,117,positive
2888,comfortable,bed,Komfort,8,0.0,0.2333333333333333,1.0,0,0,117,positive
2889,clean,room,Sauberkeit,15,0.0,0.39999999999999997,1.0,0,0,117,positive
2890,perfect,desk,Hotelpersonal,9,0.0,0.43333333333333335,1.0,1,0,161,positive
2891,friendly,staff,Hotelpersonal,9,0.0,0.39999999999999997,1.0,0,0,161,positive
2892,helpful,staff,Hotelpersonal,10,0.0,0.39999999999999997,1.0,0,0,161,positive
2893,small,room,Komfort,16,-0.3333333333333333,-0.05555555555555555,0.0,1,0,53,negative
2894,strange,privacy,Komfort,18,-1.0,-0.13333333333333333,0.2,0,0,199,negative
2895,nice,service,OTHER,5,0.0,0.26666666666666666,1.0,0,0,113,positive
2896,nice,hotel,Ausstattung,15,0.0,0.26666666666666666,1.0,0,0,144,positive
2897,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,144,positive
2898,close,station,Lage,39,0.0,0.0,0.0,0,0,144,positive
2899,free,onsen,Ausstattung,41,0.0,0.19999999999999998,1.0,0,0,121,positive
2900,excellent,location,Lage,10,0.0,0.43333333333333335,1.0,1,0,37,positive
2901,fabulous,onsen,Ausstattung,9,0.0,0.3,1.0,1,0,37,positive
2902,fabulous,onsen,Ausstattung,9,0.0,0.3,1.0,0,0,86,positive
2903,next,metro,Lage,17,0.0,0.0,0.0,0,0,86,positive
2904,cheap,restaurant,Lage,38,-1.0,-0.25,0.0,1,0,62,positive
2905,enjoyable,restaurant,Lage,28,0.0,0.16666666666666666,1.0,1,0,62,positive
2906,thin,pillow,Komfort,5,0.0,0.05555555555555555,0.3333333333333333,0,0,48,negative
2907,lovely,hotel,Ausstattung,25,0.0,0.43333333333333335,1.0,0,0,73,positive
2908,clean,hotel,Sauberkeit,17,0.0,0.39999999999999997,1.0,0,0,73,positive
2909,modern,hotel,Ausstattung,7,0.0,0.16666666666666666,1.0,0,0,73,positive
2910,perfect,hotel,Ausstattung,25,0.0,0.43333333333333335,1.0,0,0,73,positive
2911,far,station,Lage,27,0.0,0.0,0.0,0,0,186,negative
2912,small,room,Komfort,15,-0.3333333333333333,-0.05555555555555555,0.0,0,0,93,negative
2913,small,room,Komfort,18,-0.3333333333333333,-0.05555555555555555,0.0,0,0,29,positive
2914,tiny,room,Komfort,12,0.0,0.0,0.0,0,0,48,negative
2915,little,room,Komfort,7,0.0,0.0,0.0,0,0,48,negative
2916,nice,onsen,Ausstattung,5,0.0,0.26666666666666666,1.0,0,0,48,positive
2917,poor,breakfast,OTHER,5,-1.0,-0.016666666666666663,0.5,0,0,48,negative
2918,easy,check,OTHER,31,0.0,0.19999999999999998,1.0,0,0,54,positive
2919,kind,staff,Hotelpersonal,10,0.0,0.2333333333333333,1.0,0,0,54,positive
2920,close,station,Lage,36,0.0,0.0,0.0,0,0,99,positive
2921,far,sight,Lage,11,0.0,0.0,0.0,0,0,99,negative
2922,nice,onsen,Komfort,49,0.0,0.26666666666666666,1.0,0,0,91,positive
2923,small,onsen,Komfort,32,-0.3333333333333333,-0.05555555555555555,0.0,0,0,91,negative
2924,small,room,Komfort,19,-0.3333333333333333,-0.05555555555555555,0.0,0,0,45,negative
2925,bed,soft,Komfort,10,0.0,0.16666666666666666,1.0,0,0,75,negative
2926,poor,breakfast,OTHER,18,-1.0,-0.016666666666666663,0.5,0,0,123,negative
2927,no,tea,OTHER,21,0.0,0.03333333333333333,0.2,1,0,104,negative
2928,no,tea,OTHER,8,0.0,0.03333333333333333,0.2,1,0,104,negative
2929,next,subway,Lage,8,0.0,0.0,0.0,0,0,25,positive
2930,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,39,positive
2931,near,station,Lage,14,0.0,0.0,0.0,0,0,39,positive
2932,small,room,Komfort,13,-0.3333333333333333,-0.05555555555555555,0.0,0,0,24,positive
2933,room,possible,Komfort,34,0.0,0.0,0.0,1,0,44,negative
2934,bad,breakfast,OTHER,10,-1.0,-0.15,0.6,0,0,161,negative
2935,perfect,location,Lage,8,0.0,0.43333333333333335,1.0,0,0,80,positive
2936,doorstep,subway,Lage,14,0.0,0.0,0.0,0,0,80,positive
2937,tiny,room,Komfort,35,0.0,0.0,0.0,0,0,101,negative
2938,clean,room,Sauberkeit,9,0.0,0.39999999999999997,1.0,0,0,101,positive
2939,nice,amenity,Komfort,31,0.0,0.6,1.0,0,0,101,positive
2940,breakfast,worth,OTHER,46,0.0,0.37222222222222223,1.0,1,0,76,negative
