@relation OTHER-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
441851,'IN','if','If',1,'mark','we had stayed ',false
441852,'PRP','we','we',1,'nsubj','If had stayed longer ',false
441853,'VBD','have','had',1,'aux','If we stayed longer we ',false
441854,'VBN','stay','stayed',1,'ROOT','If we had longer we would ',false
441855,'RBR','long','longer',1,'advmod','we had stayed we would have ',false
441856,'PRP','we','we',1,'nsubj','had stayed longer would have been ',false
441857,'MD','would','would',1,'aux','stayed longer we have been able ',false
441858,'VB','have','have',1,'aux','longer we would been able to ',false
441859,'VBN','be','been',1,'cop','we would have able to enjoy ',false
441860,'JJ','able','able',1,'ccomp','would have been to enjoy the ',false
441861,'TO','to','to',1,'aux','have been able enjoy the coin ',false
441862,'VB','enjoy','enjoy',1,'xcomp','been able to the coin laundry ',false
441863,'DT','the','the',1,'det','able to enjoy coin laundry and ',false
441864,'NN','coin','coin',1,'nn','to enjoy the laundry and onsite ',false
441865,'NN','laundry','laundry',1,'dobj','enjoy the coin and onsite baths ',false
441866,'CC','and','and',1,'cc','the coin laundry onsite baths . ',false
441867,'JJ','onsite','onsite',1,'amod','coin laundry and baths . ',false
441868,'NNS','bath','baths',1,'conj','laundry and onsite . ',false
441869,'.','.','.',0,'punct','and onsite baths ',false
441870,'PRP','it','It',1,'nsubj','was easy to ',false
441871,'VBD','be','was',1,'cop','It easy to find ',false
441872,'JJ','easy','easy',1,'ROOT','It was to find , ',false
441873,'TO','to','to',1,'aux','It was easy find , a ',false
441874,'VB','find','find',1,'xcomp','was easy to , a good ',false
441875,',',',',',',0,'punct','easy to find a good place ',false
441876,'DT','a','a',1,'det','to find , good place to ',false
441877,'JJ','good','good',1,'amod','find , a place to stay ',false
441878,'NN','place','place',1,'dep',', a good to stay at ',false
441879,'TO','to','to',1,'aux','a good place stay at the ',false
441880,'VB','stay','stay',1,'infmod','good place to at the beginning ',false
441881,'IN','at','at',1,'prep','place to stay the beginning of ',false
441882,'DT','the','the',1,'det','to stay at beginning of our ',false
441883,'NN','beginning','beginning',1,'pobj','stay at the of our trip ',false
441884,'IN','of','of',1,'prep','at the beginning our trip while ',false
441885,'PRP$','our','our',1,'poss','the beginning of trip while jet ',false
441886,'NN','trip','trip',1,'pobj','beginning of our while jet - ',false
441887,'IN','while','while',1,'mark','of our trip jet - lagged ',false
441888,'NN','jet','jet',1,'nsubjpass','our trip while - lagged . ',false
441889,'HYPH','-','-',0,'auxpass','trip while jet lagged . ',false
441890,'VBN','lag','lagged',1,'advcl','while jet - . ',false
441891,'.','.','.',0,'punct','jet - lagged ',false
441892,'DT','the','The',1,'det','microfridge made it ',false
441893,'NN','microfridge','microfridge',1,'nsubj','The made it easy ',false
441894,'VBD','make','made',1,'ROOT','The microfridge it easy to ',false
441895,'PRP','it','it',1,'nsubj','The microfridge made easy to keep ',false
441896,'JJ','easy','easy',1,'dep','microfridge made it to keep combini ',false
441897,'TO','to','to',1,'aux','made it easy keep combini foods ',false
441898,'VB','keep','keep',1,'xcomp','it easy to combini foods and ',false
441899,'JJ','combini','combini',1,'amod','easy to keep foods and drinks ',false
441900,'NNS','food','foods',1,'dobj','to keep combini and drinks ready ',false
441901,'CC','and','and',1,'cc','keep combini foods drinks ready to ',false
441902,'VBZ','drink','drinks',1,'cop','combini foods and ready to go ',false
441903,'JJ','ready','ready',1,'conj','foods and drinks to go in ',false
441904,'TO','to','to',1,'aux','and drinks ready go in the ',false
441905,'VB','go','go',1,'xcomp','drinks ready to in the morning ',false
441906,'IN','in','in',1,'prep','ready to go the morning , ',false
441907,'DT','the','the',1,'det','to go in morning , and ',false
441908,'NN','morning','morning',1,'pobj','go in the , and there ',false
441909,',',',',',',0,'punct','in the morning and there was ',false
441910,'CC','and','and',1,'cc','the morning , there was green ',false
441911,'EX','there','there',1,'expl','morning , and was green tea ',false
441912,'VBD','be','was',1,'conj',', and there green tea and ',false
441913,'JJ','green','green',1,'amod','and there was tea and instant ',false
441914,'NN','tea','tea',1,'nsubj','there was green and instant coffee ',false
441915,'CC','and','and',1,'cc','was green tea instant coffee available ',false
441916,'JJ','instant','instant',1,'amod','green tea and coffee available for ',false
441917,'NN','coffee','coffee',1,'conj','tea and instant available for use ',false
441918,'JJ','available','available',1,'amod','and instant coffee for use with ',false
441919,'IN','for','for',1,'prep','instant coffee available use with the ',false
441920,'NN','use','use',1,'pobj','coffee available for with the electric ',false
441921,'IN','with','with',1,'prep','available for use the electric kettle ',false
441922,'DT','the','the',1,'det','for use with electric kettle . ',false
441923,'JJ','electric','electric',1,'amod','use with the kettle . ',false
441924,'NN','kettle','kettle',1,'pobj','with the electric . ',false
441925,'.','.','.',0,'punct','the electric kettle ',false
441926,'DT','the','The',1,'det','room was quite ',false
441927,'NN','room','room',1,'nsubj','The was quite small ',false
441928,'VBD','be','was',1,'cop','The room quite small , ',false
441929,'RB','quite','quite',1,'advmod','The room was small , but ',false
441930,'JJ','small','small',1,'ROOT','room was quite , but so ',false
441931,',',',',',',0,'punct','was quite small but so well ',false
441932,'CC','but','but',1,'cc','quite small , so well designed ',false
441933,'RB','so','so',1,'advmod','small , but well designed it ',false
441934,'RB','well','well',1,'advmod',', but so designed it was ',false
441935,'VBN','design','designed',1,'conj','but so well it was nt ',false
441936,'PRP','it','it',1,'nsubj','so well designed was nt as ',false
441937,'VBD','be','was',1,'cop','well designed it nt as noticeable ',false
441938,'RB','not','nt',1,'neg','designed it was as noticeable as ',false
441939,'RB','as','as',1,'advmod','it was nt noticeable as you ',false
441940,'JJ','noticeable','noticeable',1,'ccomp','was nt as as you might ',false
441941,'IN','as','as',1,'mark','nt as noticeable you might expect ',false
441942,'PRP','you','you',1,'nsubj','as noticeable as might expect . ',false
441943,'MD','might','might',1,'aux','noticeable as you expect . ',false
441944,'VB','expect','expect',1,'advcl','as you might . ',false
441945,'.','.','.',0,'punct','you might expect ',false
441946,'PRP','it','It',1,'nsubj','was difficult to ',false
441947,'VBD','be','was',1,'cop','It difficult to eat ',false
441948,'JJ','difficult','difficult',1,'ROOT','It was to eat and ',false
441949,'TO','to','to',1,'aux','It was difficult eat and drink ',false
441950,'VB','eat','eat',1,'xcomp','was difficult to and drink hot ',false
441951,'CC','and','and',1,'cc','difficult to eat drink hot beverages ',false
441952,'VB','drink','drink',1,'conj','to eat and hot beverages at ',false
441953,'JJ','hot','hot',1,'amod','eat and drink beverages at the ',false
441954,'NNS','beverage','beverages',1,'dobj','and drink hot at the same ',false
441955,'IN','at','at',1,'prep','drink hot beverages the same time ',false
441956,'DT','the','the',1,'det','hot beverages at same time with ',false
441957,'JJ','same','same',1,'amod','beverages at the time with two ',false
441958,'NN','time','time',1,'pobj','at the same with two of ',false
441959,'IN','with','with',1,'prep','the same time two of us ',false
441960,'CD','#crd#','two',1,'pobj','same time with of us in ',false
441961,'IN','of','of',1,'prep','time with two us in the ',false
441962,'PRP','us','us',1,'pobj','with two of in the room ',false
441963,'IN','in','in',1,'prep','two of us the room , ',false
441964,'DT','the','the',1,'det','of us in room , as ',false
441965,'NN','room','room',1,'pobj','us in the , as there ',false
441966,',',',',',',0,'punct','in the room as there was ',false
441967,'IN','as','as',1,'mark','the room , there was only ',false
441968,'EX','there','there',1,'expl','room , as was only one ',false
441969,'VBD','be','was',1,'advcl',', as there only one chair ',false
441970,'RB','only','only',1,'quantmod','as there was one chair . ',false
441971,'CD','#crd#','one',1,'num','there was only chair . ',false
441972,'NN','chair','chair',1,'nsubj','was only one . ',false
441973,'.','.','.',0,'punct','only one chair ',false
441974,'RB','once','Once',1,'advmod','of us always ',false
441975,'IN','of','of',1,'prep','Once us always had ',false
441976,'PRP','us','us',1,'pobj','Once of always had to ',false
441977,'RB','always','always',1,'advmod','Once of us had to eat ',false
441978,'VBD','have','had',1,'ROOT','of us always to eat while ',false
441979,'TO','to','to',1,'aux','us always had eat while sitting ',false
441980,'VB','eat','eat',1,'xcomp','always had to while sitting on ',false
441981,'IN','while','while',1,'mark','had to eat sitting on the ',false
441982,'VBG','sit','sitting',1,'advcl','to eat while on the bed ',false
441983,'IN','on','on',1,'prep','eat while sitting the bed . ',false
441984,'DT','the','the',1,'det','while sitting on bed . ',false
441985,'NN','bed','bed',1,'pobj','sitting on the . ',false
441986,'.','.','.',0,'punct','on the bed ',false
441987,'DT','the','The',1,'det','bed was the ',false
441988,'NN','bed','bed',1,'nsubj','The was the same ',false
441989,'VBD','be','was',1,'cop','The bed the same as ',false
441990,'DT','the','the',1,'det','The bed was same as a ',false
441991,'JJ','same','same',1,'ROOT','bed was the as a standard ',false
441992,'IN','as','as',1,'prep','was the same a standard American ',false
441993,'DT','a','a',1,'det','the same as standard American full ',false
441994,'JJ','standard','standard',1,'amod','same as a American full - ',false
441995,'JJ','american','American',1,'amod','as a standard full - size ',false
441996,'JJ','full','full',1,'amod','a standard American - size bed ',false
441997,'HYPH','-','-',0,'nn','standard American full size bed , ',false
441998,'NN','size','size',1,'nn','American full - bed , which ',false
441999,'NN','bed','bed',1,'pobj','full - size , which is ',false
442000,',',',',',',0,'punct','- size bed which is fine ',false
442001,'WDT','which','which',1,'nsubj','size bed , is fine for ',false
442002,'VBZ','be','is',1,'cop','bed , which fine for two ',false
442003,'JJ','fine','fine',1,'rcmod',', which is for two small ',false
442004,'IN','for','for',1,'prep','which is fine two small people ',false
442005,'CD','#crd#','two',1,'num','is fine for small people like ',false
442006,'JJ','small','small',1,'amod','fine for two people like us ',false
442007,'NNS','people','people',1,'pobj','for two small like us but ',false
442008,'IN','like','like',1,'prep','two small people us but might ',false
442009,'PRP','us','us',1,'pobj','small people like but might be ',false
442010,'CC','but','but',1,'cc','people like us might be uncomfortable ',false
442011,'MD','might','might',1,'aux','like us but be uncomfortable for ',false
442012,'VB','be','be',1,'cop','us but might uncomfortable for those ',false
442013,'JJ','uncomfortable','uncomfortable',1,'conj','but might be for those used ',false
442014,'IN','for','for',1,'prep','might be uncomfortable those used to ',false
442015,'DT','those','those',1,'pobj','be uncomfortable for used to having ',false
442016,'VBN','use','used',1,'partmod','uncomfortable for those to having queen ',false
442017,'IN','to','to',1,'prep','for those used having queen beds ',false
442018,'VBG','have','having',1,'pcomp','those used to queen beds in ',false
442019,'NN','queen','queen',1,'nn','used to having beds in hotel ',false
442020,'NNS','bed','beds',1,'dobj','to having queen in hotel rooms ',false
442021,'IN','in','in',1,'prep','having queen beds hotel rooms . ',false
442022,'NN','hotel','hotel',1,'nn','queen beds in rooms . ',false
442023,'NNS','room','rooms',1,'pobj','beds in hotel . ',false
442024,'.','.','.',0,'punct','in hotel rooms ',false
442025,'RB','only','Only',1,'advmod','one side is ',false
442026,'CD','#crd#','one',1,'num','Only side is open ',false
442027,'NN','side','side',1,'nsubj','Only one is open so ',false
442028,'VBZ','be','is',1,'cop','Only one side open so if ',false
442029,'JJ','open','open',1,'ROOT','one side is so if two ',false
442030,'RB','so','so',1,'advmod','side is open if two are ',false
442031,'IN','if','if',1,'dep','is open so two are using ',false
442032,'CD','#crd#','two',1,'nsubj','open so if are using the ',false
442033,'VBP','be','are',1,'aux','so if two using the bed ',false
442034,'VBG','use','using',1,'ccomp','if two are the bed one ',false
442035,'DT','the','the',1,'det','two are using bed one of ',false
442036,'NN','bed','bed',1,'dobj','are using the one of them ',false
442037,'CD','#crd#','one',1,'nsubj','using the bed of them will ',false
442038,'IN','of','of',1,'prep','the bed one them will have ',false
442039,'PRP','them','them',1,'pobj','bed one of will have to ',false
442040,'MD','will','will',1,'aux','one of them have to crawl ',false
442041,'VB','have','have',1,'rcmod','of them will to crawl over ',false
442042,'TO','to','to',1,'aux','them will have crawl over the ',false
442043,'VB','crawl','crawl',1,'xcomp','will have to over the other ',false
442044,'IN','over','over',1,'prep','have to crawl the other to ',false
442045,'DT','the','the',1,'det','to crawl over other to get ',false
442046,'JJ','other','other',1,'pobj','crawl over the to get in ',false
442047,'TO','to','to',1,'aux','over the other get in the ',false
442048,'VB','get','get',1,'xcomp','the other to in the bed ',false
442049,'IN','in','in',1,'prep','other to get the bed ( ',false
442050,'DT','the','the',1,'det','to get in bed ( or ',false
442051,'NN','bed','bed',1,'pobj','get in the ( or get ',false
