@relation review

@attribute id numeric
@attribute title_lemma string
@attribute positive_part_lemma string
@attribute negative_part_lemma string
@attribute aspects_in_positive string
@attribute aspects_in_negative string
@attribute sentiment_avg_in_tit numeric
@attribute sentiment_avg_in_pos numeric
@attribute sentiment_avg_in_neg numeric
@attribute sentiment_max_in_pos numeric
@attribute sentiment_max_in_neg numeric
@attribute sentiment_min_in_pos numeric
@attribute sentiment_min_in_neg numeric
@attribute relation_of_type numeric
@attribute score numeric

@data
604,'pleasant ','room nice clean . receptionist kind helpful ','breakfast modest . stay #crd# night morning #crd# option savoury - #crd# type strangely taste cheap ham cheese . milk coffee maker water even coffee molk taste poorly . orange juice fake concentrate . would expect price room . room also completely miss blanket , sheet instead ( feel cold winter night ) . ly sanitaries bathroom plastic cup drink help atmosphere pleasant stay either . ','','',0.65,0,0,0,0,0,0,0.1348122866894198,6.7
605,'good ','staff friendly ','area nice s nice ','','',0.65,0,0,0,0,0,0,0.7777777777777778,7.9
606,'#ord# time italy time location perfect accessible tourist spo ','staff open room collect borrow cup kettle 0 pm suppose collect housekeep , ,, staff must come room time ','staff must enter room housekeeping ? gonly ? h ','','',0.0793103448275862,0,0,0,0,0,0,3.169230769230769,6.7
607,'good ','really good location reach famous place , minute go termini station . friendly staff ','chlorine smell bathroom . big choice food breakfast . ','','',0.65,0,0,0,0,0,0,1.5394736842105263,7.9
608,'good location ! ','would reccomment contilia traveller . location supa ! think travell ! breakfast delicious requiremements meet . nice ','','','',0.26,0,0,0,0,0,0,0.0,7.5
609,'excellent ','everything perfect.what pleasant stuff.everyone smile receptionist , waiter breakfast housemaids.totally recommend stay contilia hotel ','','','',0.65,0,0,0,0,0,0,0.0,8.8
610,'would deffinately return ','room spotlessly clean , lovely staff , nice breakfast start day ','towel provided thin although trick , want fluffy bath towel take ! ','','',0.0,0,0,0,0,0,0,0.6198347107438017,8.8
611,'excellent ','thank ','everything fine ','','',0.65,0,0,0,0,0,0,0.5,8.8
612,'good ','great stuff ','','','',0.65,0,0,0,0,0,0,0.0,7.9
613,'better contact hotel book . ','good staff . ','wifi slow , english channel tv , shower small curtain use , bit smelly room . ','','',0.08636363636363636,0,0,0,0,0,0,0.13402061855670103,7.5
614,'feel like good caring hotel . location ideal plenty hotel around . ','location . lift available . ','initially , give room show online book . room give instead par . complain desk give proper room . shower give extremely hot scalding water , impossible take bath . inform desk every day stay . promise fix every time never . bad experience . ','','',0.08196721311475409,0,0,0,0,0,0,0.07103825136612021,7.1
615,'stay 0 night enough ','good location near termini station long walk city centre colosseum ','. breakfast basic , egg shower tiny compartment curtain stick body shower . also water temperature couldn ? ft adjust case way hot ! ','','',0.03225806451612903,0,0,0,0,0,0,0.40930232558139534,6.2
616,'good ','good location . great breakfast ','water shower consistent time cold . towel actually like sheet , thin . ','','',0.65,0,0,0,0,0,0,0.27586206896551724,7.9
617,'good value money . ','location termini excellent . breakfast include good value . facility leave bag check . ','floor room noisy . ','','',0.225,0,0,0,0,0,0,3.4193548387096775,7.5
618,'adequate accommodation pleasant staff convenient location . ','location good staff friendly . good restaurant area reasonable price . breakfast include adequate . ','multiple entrance hotel room . basic room bad lighting . use torch . inadequate bedside table .  frig . 0 pillow room . bathroom basic nowhere put clothes etc. except floor . towel thin , ? cotton , non adsorbent . shower pressure variable . limited savoury breakfast . ','','',0.1978494623655914,0,0,0,0,0,0,0.43130990415335463,6.2
619,'good ','central ','bar open . room service ( despite drink menu room , number ring service .. ) . drinking glass room .. bathroom need date . towel bathroom like large - towel ! breakfast average .. ','','',0.65,0,0,0,0,0,0,0.05982905982905983,7.5
620,'ok ','position rome ','. facility hot drink breakfast . single room small i difficulty use toilet . ','','',0.0,0,0,0,0,0,0,0.1794871794871795,6.7
621,'excellent ','staff helpful friendly , nothing problem ','. i think price ? 0 euro taxi use airport overpriced . ','','',0.65,0,0,0,0,0,0,0.8313253012048193,8.8
622,'enjoy stay.i recommend . ','convenient train station . nice ','','','',0.172,0,0,0,0,0,0,0.0,7.5
623,'ok worth money pay . ','location ','dident jug coffee n tea make room.and breakfast plain . ','','',0.08583333333333334,0,0,0,0,0,0,0.09278350515463918,6.7
624,'good comfortable . ','near station . quit night . breakfast good .. ','towel ','','',0.21052631578947367,0,0,0,0,0,0,8.714285714285714,8.3
625,'clean ok . small room . ','would like brown bread , grain bread . exist italy ? english speaking tv - channel . ','','','',0.09393939393939393,0,0,0,0,0,0,0.0,7.1
626,'good ','small . clean . bed ','location ','','',0.65,0,0,0,0,0,0,2.0,7.1
627,'good ','central location ','bed quite old , room bit small , bathroom quite small ','','',0.37142857142857144,0,0,0,0,0,0,0.3148148148148148,8.3
628,'clean noisy spacious also thieve ','room spacious clean breakfast ok ','. noisy street dog across way bark night . shop hotel open till late ppl scream . want tax upfront cash send bank end street . machine break guy say give counter . say s bank . swipe card want charge ? 0 fee take ? 0 bank . i say female partner nervous anyway i refuse go back hotel i tell receptionist look stupid . i say u send ppl bank get rip . u want customer send safe place thieve ppl . hotel share room 0 hotel . i could understand . 0 different entrance hotel campigola ','','',0.1368421052631579,0,0,0,0,0,0,0.05710659898477157,6.7
629,'nice handy transport . ','room large ','actually stay hotel . actually go door different hotel . ','','',0.1763157894736842,0,0,0,0,0,0,0.18269230769230768,8.8
630,'overall positive excess negative would i go back ? yes would . ','image present line generally accurate area hotel particular access llifts area #ord# floor ( especially leather sofa ) litte jade ! room little small liking room spotless clean thoroughly every day . staff extremely helpful especially front desk staff , breakfast also boaring part couple morning outage milk , coffee cutlery . location wife i good . close main central bus / train station hopon / bus ply trade roman street . lot lovely restaurant locality suit every budget . ','','','',-0.004098360655737708,0,0,0,0,0,0,0.0,7.1
631,'pretty nice hotel ','everything work , nothing break . recently remodel bathroom beautiful . bed comfortable linen good quality . room clean , appreciate . front desk staff helpful friendly . even though close roman antiquity , street hotel many nice restaurant offer ','size room small look depressing mostly dark color . help old style led bulb need much time light . quality breakfast marginal lot food choice overly process fresh . find little want eat drink . ','','',0.32999999999999996,0,0,0,0,0,0,1.084639498432602,8.8
632,'good ','spacious clean ','noisy surround ','','',0.65,0,0,0,0,0,0,1.0555555555555556,7.5
633,'0 star hotel gd ','perfect location , close termini station 0 min walk , close attraction like colosseum 0 min walk , staff nice , breakfast good , gd restaurant area ','towel quality , clean thin like piece cloth . easy equalise hot cold water shower ','','',0.045454545454545456,0,0,0,0,0,0,1.4511278195488722,8.3
634,'wifi weak , i could use . staff nice . little overpriced . ','staff , location ','','','',-0.017241379310344827,0,0,0,0,0,0,0.0,7.9
635,'good ','location excellent . middle city , near main station termini . facility good like bed , washroom , lift . towel good clean ','price would little less ','','',0.37142857142857144,0,0,0,0,0,0,4.138888888888889,8.3
636,'great location ','people front desk helpful . close main subway station ','neighborhood little bit sketchy , good restaurant immediate vicinity hotel . ','','',0.16,0,0,0,0,0,0,0.7033898305084746,7.9
637,'overall great time rome generally speak stay relax . ','good location restaurant . clean comfortable . breakfast average . ','initially issue unlock main door room , however show unlock fine . could avoid make aware issue key . ','','',0.0326530612244898,0,0,0,0,0,0,0.3737864077669903,6.7
638,'pleasant ','#ord# time arrive september 0 live room number 0 . everything pleasant . beautiful interior , beautiful view balcony , near sight station . attentive staff reception desk ','#ord# visit hotel disappointing . settle girl #ord# room #crd# separate bed , although ask #crd# large reservation . give number 0 #crd# match bed , constantly disperse night . 0 channel work tv , even music listen to.we ask staff reception desk give us tomorrow morning us , since leave 0 airport , breakfast 0 begin . reply #crd# croissant could give us . i work hotel i know perfectly well always give box breakfast yoghurt , fruit roll , kitchen start work hour breakfast start . departure , staff reception desk pay attention us even give promise croissant . phone call remind room work . i sorry i want stop demand answer incomprehensible attitude visit . ','','',0.65,0,0,0,0,0,0,0.21606118546845124,6.7
639,'i would recommend friend stay , awesome visit rome ','location great . close train station ','. street around hotel . lot garbage ','','',0.11304347826086956,0,0,0,0,0,0,1.0,7.5
640,'excellent ','breakfast good , enough option everyone . wifi connection stable . really close main station make easy get around leave last day ','isn ? ft didn ? ft like , #ord# bit weird take another place couple doors street weren ? ft expect . however , didn ? ft really make difference stay . ','','',0.65,0,0,0,0,0,0,0.84375,8.8
641,'neat overpriced ','staff friendly helpful ','price bathroom could big . water blockage shower . ','','',-0.1,0,0,0,0,0,0,0.45652173913043476,7.1
642,'good ','breakfast good , nice coffee . close termini important us ','good , stay 0 year ago . ','','',0.65,0,0,0,0,0,0,2.3684210526315788,7.5
643,'excellent ','location . quiet . helpful staff ','room tight . ','','',0.65,0,0,0,0,0,0,1.5238095238095237,8.8
644,'convenient location basic stay ! ','location ','basic bathroom bedroom . ','','',0.10526315789473684,0,0,0,0,0,0,0.2727272727272727,6.2
645,'pleasant , could accomodating customer need . ','staff extremely helpful friendly ','bed single bed , could double bed . towel like table cloth , thin proper towel . leave early morning ( 0 ) 0 day 0 night stay , either catch train , leave early drive distant location , breakfast start 0h0 . ask could give us something eat , breakfast pack something , say sorry kitchen lady start 0 ?? strange establishment able give us breakfast pack miss breakfast . pay bed breakfast . ','','',0.08372093023255814,0,0,0,0,0,0,0.06965174129353234,7.9
646,'great location great terminus . ','location great , also great restaurant nearby . ','','','',0.14545454545454548,0,0,0,0,0,0,0.0,8.3
647,'excellent staff , plenty restaurant nearby ','0 hour reception ','enough plug room ','','',0.11818181818181818,0,0,0,0,0,0,0.88,8.3
648,'good ','nice kind staff . good breakfast , plenty variety . location quite convenient close termini station ','bed quite hard , bit difficult sleep . ','','',0.37142857142857144,0,0,0,0,0,0,1.9821428571428572,8.3
