@relation Komfort-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
497726,'CC','and','and',1,'cc','cheap enjoyable tempura and ',false
497727,'JJ','enjoyable','enjoyable',1,'conj','cheap and tempura and ramen ',false
497728,'NN','tempura','tempura',1,'ROOT','cheap and enjoyable and ramen restaurants ',false
497729,'CC','and','and',1,'cc','and enjoyable tempura ramen restaurants close ',false
497730,'NNS','ramen','ramen',1,'nn','enjoyable tempura and restaurants close by ',false
497731,'NNS','restaurant','restaurants',1,'conj','tempura and ramen close by ... ',false
497732,'RB','close','close',1,'amod','and ramen restaurants by ... ',false
497733,'IN','by','by',1,'advmod','ramen restaurants close ... ',false
497734,'.','..','...',0,'punct','restaurants close by ',false
497735,'JJ','opposite','opposite',1,'amod','a 7-11 ... ',false
497736,'DT','a','a',1,'dep','opposite 7-11 ... ',false
497737,'CD','0','7-11',0,'ROOT','opposite a ... ',false
497738,'.','..','...',0,'punct','opposite a 7-11 ',false
497739,'RB','only','only',1,'advmod','niggle is the ',false
497740,'NN','niggle','niggle',1,'nsubj','only is the ridiculously ',false
497741,'VBZ','be','is',1,'cop','only niggle the ridiculously thin ',false
497742,'DT','the','the',1,'det','only niggle is ridiculously thin pillows ',false
497743,'RB','ridiculously','ridiculously',1,'advmod','niggle is the thin pillows ... ',false
497744,'JJ','thin','thin',1,'amod','is the ridiculously pillows ... ',false
497745,'NNS','pillow','pillows',1,'ROOT','the ridiculously thin ... ',false
497746,'.','..','...',0,'punct','ridiculously thin pillows ',false
497747,'JJ','japanese','Japanese',1,'amod','design , may ',false
497748,'NN','design','design',1,'nsubj','Japanese , may suit ',false
497749,',',',',',',0,'punct','Japanese design may suit some ',false
497750,'MD','may','may',1,'aux','Japanese design , suit some ... ',false
497751,'VB','suit','suit',1,'ROOT','design , may some ... ',false
497752,'DT','some','some',1,'dobj',', may suit ... ',false
497753,'.','..','...',0,'punct','may suit some ',false
497754,'PRP','we','we',1,'nsubj','had to purchase ',false
497755,'VBD','have','had',1,'ROOT','we to purchase a ',false
497756,'TO','to','to',1,'aux','we had purchase a cheap ',false
497757,'VB','purchase','purchase',1,'xcomp','we had to a cheap pillow ',false
497758,'DT','a','a',1,'det','had to purchase cheap pillow ourselves ',false
497759,'JJ','cheap','cheap',1,'amod','to purchase a pillow ourselves ... ',false
497760,'NN','pillow','pillow',1,'dobj','purchase a cheap ourselves ... ',false
497761,'PRP','ourselves','ourselves',1,'dep','a cheap pillow ... ',false
497762,'.','..','...',0,'punct','cheap pillow ourselves ',false
497763,'DT','the','the',1,'det','beds and other ',false
497764,'NNS','bed','beds',1,'nsubj','the and other linens ',false
497765,'CC','and','and',1,'cc','the beds other linens are ',false
497766,'JJ','other','other',1,'amod','the beds and linens are fine ',false
497767,'NNS','linen','linens',1,'conj','beds and other are fine ! ',false
497768,'VBP','be','are',1,'cop','and other linens fine ! ',false
497769,'JJ','fine','fine',1,'ROOT','other linens are ! ',false
497770,'.','!','!',0,'punct','linens are fine ',false
497771,'VB','see','See',1,'ROOT','above ',false
497772,'RB','above','above',1,'advmod','See ',false
498904,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
498905,'.','.','.',0,'punct','Exceptional ',false
498906,'RB','lovely','Lovely',1,'advmod',', clean and ',false
498907,',',',',',',0,'punct','Lovely clean and modern ',false
498908,'JJ','clean','clean',1,'amod','Lovely , and modern hotel ',false
498909,'CC','and','and',1,'cc','Lovely , clean modern hotel in ',false
498910,'JJ','modern','modern',1,'conj',', clean and hotel in Tokyo ',false
498911,'NN','hotel','hotel',1,'ROOT','clean and modern in Tokyo which ',false
498912,'IN','in','in',1,'prep','and modern hotel Tokyo which was ',false
498913,'NNP','tokyo','Tokyo',1,'pobj','modern hotel in which was perfect ',false
498914,'WDT','which','which',1,'nsubj','hotel in Tokyo was perfect for ',false
498915,'VBD','be','was',1,'cop','in Tokyo which perfect for our ',false
498916,'JJ','perfect','perfect',1,'rcmod','Tokyo which was for our stay ',false
498917,'IN','for','for',1,'prep','which was perfect our stay . ',false
498918,'PRP$','our','our',1,'poss','was perfect for stay . ',false
498919,'NN','stay','stay',1,'pobj','perfect for our . ',false
498920,'.','.','.',0,'punct','for our stay ',false
498921,'PRP','it','It',1,'nsubj','s two subways ',false
498922,'VBZ','s','s',1,'cop','It two subways away ',false
498923,'CD','#crd#','two',1,'num','It s subways away from ',false
498924,'NNS','subway','subways',1,'ROOT','It s two away from Tokyo ',false
498925,'RB','away','away',1,'advmod','s two subways from Tokyo main ',false
498926,'IN','from','from',1,'dep','two subways away Tokyo main station ',false
498927,'NNP','tokyo','Tokyo',1,'nn','subways away from main station which ',false
498928,'JJ','main','main',1,'amod','away from Tokyo station which was ',false
498929,'NN','station','station',1,'pobj','from Tokyo main which was a ',false
498930,'WDT','which','which',1,'nsubj','Tokyo main station was a little ',false
498931,'VBD','be','was',1,'cop','main station which a little further ',false
498932,'DT','a','a',1,'det','station which was little further out ',false
498933,'JJ','little','little',1,'rcmod','which was a further out than ',false
498934,'RBR','far','further',1,'advmod','was a little out than we ',false
498935,'RB','out','out',1,'advmod','a little further than we d ',false
498936,'IN','than','than',1,'mark','little further out we d have ',false
498937,'PRP','we','we',1,'nsubj','further out than d have prefered ',false
498938,'MD','would','d',1,'aux','out than we have prefered , ',false
498939,'VB','have','have',1,'aux','than we d prefered , but ',false
498940,'VBN','prefer','prefered',1,'dep','we d have , but we ',false
498941,',',',',',',0,'punct','d have prefered but we really ',false
498942,'CC','but','but',1,'cc','have prefered , we really enjoyed ',false
498943,'PRP','we','we',1,'nsubj','prefered , but really enjoyed the ',false
498944,'RB','really','really',1,'advmod',', but we enjoyed the surrounding ',false
498945,'VBD','enjoy','enjoyed',1,'conj','but we really the surrounding area ',false
498946,'DT','the','the',1,'det','we really enjoyed surrounding area with ',false
498947,'VBG','surround','surrounding',1,'amod','really enjoyed the area with lot ',false
498948,'NN','area','area',1,'dobj','enjoyed the surrounding with lot of ',false
498949,'IN','with','with',1,'prep','the surrounding area lot of shops ',false
498950,'NN','lot','lot',1,'pobj','surrounding area with of shops , ',false
498951,'IN','of','of',1,'prep','area with lot shops , bars ',false
498952,'NNS','shop','shops',1,'pobj','with lot of , bars and ',false
498953,',',',',',',0,'punct','lot of shops bars and temples ',false
498954,'NNS','bar','bars',1,'conj','of shops , and temples . ',false
498955,'CC','and','and',1,'cc','shops , bars temples . ',false
498956,'NNS','temple','temples',1,'conj',', bars and . ',false
498957,'.','.','.',0,'punct','bars and temples ',false
498958,'DT','the','The',1,'det','room was quite ',false
498959,'NN','room','room',1,'nsubj','The was quite small ',false
498960,'VBD','be','was',1,'cop','The room quite small but ',false
498961,'RB','quite','quite',1,'advmod','The room was small but as ',false
498962,'JJ','small','small',1,'ROOT','room was quite but as there ',false
498963,'CC','but','but',1,'cc','was quite small as there was ',false
498964,'IN','as','as',1,'mark','quite small but there was only ',false
498965,'EX','there','there',1,'expl','small but as was only two ',false
498966,'VBD','be','was',1,'advcl','but as there only two of ',false
498967,'RB','only','only',1,'quantmod','as there was two of us ',false
498968,'CD','#crd#','two',1,'nsubj','there was only of us this ',false
498969,'IN','of','of',1,'prep','was only two us this was ',false
498970,'PRP','us','us',1,'pobj','only two of this was nt ',false
498971,'DT','this','this',1,'nsubj','two of us was nt too ',false
498972,'VBD','be','was',1,'cop','of us this nt too much ',false
498973,'RB','not','nt',1,'neg','us this was too much of ',false
498974,'RB','too','too',1,'advmod','this was nt much of a ',false
498975,'JJ','much','much',1,'rcmod','was nt too of a problem ',false
498976,'IN','of','of',1,'prep','nt too much a problem . ',false
498977,'DT','a','a',1,'det','too much of problem . ',false
498978,'NN','problem','problem',1,'pobj','much of a . ',false
498979,'.','.','.',0,'punct','of a problem ',false
498980,'DT','the','The',1,'det','room was slightly ',false
498981,'NN','room','room',1,'nsubj','The was slightly small ',false
498982,'VBD','be','was',1,'cop','The room slightly small . ',false
498983,'RB','slightly','slightly',1,'advmod','The room was small . ',false
498984,'JJ','small','small',1,'ROOT','room was slightly . ',false
498985,'.','.','.',0,'punct','was slightly small ',false
500520,'JJ','tiny','Tiny',1,'amod','little room , ',false
500521,'JJ','little','little',1,'amod','Tiny room , nice ',false
500522,'NN','room','room',1,'ROOT','Tiny little , nice onsen ',false
500523,',',',',',',0,'punct','Tiny little room nice onsen , ',false
500524,'JJ','nice','nice',1,'amod','little room , onsen , poor ',false
500525,'JJ','onsen','onsen',1,'amod','room , nice , poor breakfast ',false
500526,',',',',',',0,'punct',', nice onsen poor breakfast . ',false
500527,'JJ','poor','poor',1,'amod','nice onsen , breakfast . ',false
500528,'NN','breakfast','breakfast',1,'appos','onsen , poor . ',false
500529,'.','.','.',0,'punct',', poor breakfast ',false
500530,'VBG','check','Checking',1,'csubj','in and out ',false
500531,'IN','in','in',1,'prep','Checking and out was ',false
500532,'CC','and','and',1,'cc','Checking in out was really ',false
500533,'RB','out','out',1,'conj','Checking in and was really easy ',false
500534,'VBD','be','was',1,'cop','in and out really easy , ',false
500535,'RB','really','really',1,'advmod','and out was easy , staff ',false
500536,'JJ','easy','easy',1,'ccomp','out was really , staff was ',false
500537,',',',',',',0,'punct','was really easy staff was kind ',false
500538,'NN','staff','staff',1,'nsubj','really easy , was kind . ',false
500539,'VBD','be','was',1,'ROOT','easy , staff kind . ',false
500540,'RB','kind','kind',1,'advmod',', staff was . ',false
500541,'.','.','.',0,'punct','staff was kind ',false
500542,'PRP','it','It',1,'nsubj','is close to ',false
500543,'VBZ','be','is',1,'cop','It close to the ',false
500544,'JJ','close','close',1,'ROOT','It is to the Ginza ',false
500545,'IN','to','to',1,'prep','It is close the Ginza line ',false
500546,'DT','the','the',1,'det','is close to Ginza line underground ',false
500547,'NNP','ginza','Ginza',1,'nn','close to the line underground station ',false
500548,'NN','line','line',1,'nn','to the Ginza underground station , ',false
500549,'JJ','underground','underground',1,'amod','the Ginza line station , but ',false
500550,'NN','station','station',1,'pobj','Ginza line underground , but most ',false
500551,',',',',',',0,'punct','line underground station but most of ',false
500552,'CC','but','but',1,'cc','underground station , most of the ',false
500553,'JJS','most','most',1,'nsubj','station , but of the sights ',false
500554,'IN','of','of',1,'prep',', but most the sights are ',false
500555,'DT','the','the',1,'det','but most of sights are far ',false
500556,'NNS','sight','sights',1,'pobj','most of the are far from ',false
500557,'VBP','be','are',1,'conj','of the sights far from the ',false
500558,'RB','far','far',1,'dep','the sights are from the hotel ',false
500559,'IN','from','from',1,'prep','sights are far the hotel . ',false
500560,'DT','the','the',1,'det','are far from hotel . ',false
500561,'NN','hotel','hotel',1,'pobj','far from the . ',false
500562,'.','.','.',0,'punct','from the hotel ',false
500563,'DT','the','The',1,'det','onsen on the ',false
500564,'NN','onsen','onsen',1,'ROOT','The on the 14th ',false
500565,'IN','on','on',1,'prep','The onsen the 14th floor ',false
500566,'DT','the','the',1,'det','The onsen on 14th floor , ',false
500567,'JJ','#ord#','14th',1,'amod','onsen on the floor , though ',false
500568,'NN','floor','floor',1,'pobj','on the 14th , though small ',false
500569,',',',',',',0,'punct','the 14th floor though small but ',false
500570,'IN','though','though',1,'dep','14th floor , small but really ',false
500571,'JJ','small','small',1,'pcomp','floor , though but really nice ',false
500572,'CC','but','but',1,'cc',', though small really nice , ',false
500573,'RB','really','really',1,'advmod','though small but nice , especially ',false
500574,'JJ','nice','nice',1,'conj','small but really , especially the ',false
500575,',',',',',',0,'punct','but really nice especially the open ',false
500576,'RB','especially','especially',1,'advmod','really nice , the open air ',false
500577,'DT','the','the',1,'det','nice , especially open air part ',false
500578,'JJ','open','open',1,'amod',', especially the air part . ',false
500579,'NN','air','air',1,'nn','especially the open part . ',false
500580,'NN','part','part',1,'dep','the open air . ',false
500581,'.','.','.',0,'punct','open air part ',false
500582,'DT','the','The',1,'det','room was extremely ',false
500583,'NN','room','room',1,'nsubj','The was extremely small ',false
500584,'VBD','be','was',1,'cop','The room extremely small for ',false
500585,'RB','extremely','extremely',1,'advmod','The room was small for two ',false
500586,'JJ','small','small',1,'ROOT','room was extremely for two people ',false
500587,'IN','for','for',1,'prep','was extremely small two people . ',false
