@relation WLAN-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
426694,'JJ','pleasant','Pleasant',1,'amod','hotel to stay ',false
426695,'NN','hotel','hotel',1,'ROOT','Pleasant to stay in ',false
426696,'TO','to','to',1,'aux','Pleasant hotel stay in . ',false
426697,'VB','stay','stay',1,'infmod','Pleasant hotel to in . ',false
426698,'IN','in','in',1,'prt','hotel to stay . ',false
426699,'.','.','.',0,'punct','to stay in ',false
426700,'DT','the','The',1,'det','environment ( 14th ',false
426701,'NN','environment','environment',1,'ROOT','The ( 14th floor ',false
426702,'-LRB-','(','(',0,'punct','The environment 14th floor ) ',false
426703,'JJ','#ord#','14th',1,'amod','The environment ( floor ) was ',false
426704,'NN','floor','floor',1,'dep','environment ( 14th ) was private ',false
426705,'-RRB-',')',')',0,'nsubj','( 14th floor was private and ',false
426706,'VBD','be','was',1,'cop','14th floor ) private and quiet ',false
426707,'JJ','private','private',1,'dep','floor ) was and quiet . ',false
426708,'CC','and','and',1,'cc',') was private quiet . ',false
426709,'JJ','quiet','quiet',1,'conj','was private and . ',false
426710,'.','.','.',0,'punct','private and quiet ',false
426711,'NNP','wifi','Wifi',1,'nsubj','is too weak ',false
426712,'VBZ','be','is',1,'cop','Wifi too weak . ',false
426713,'RB','too','too',1,'advmod','Wifi is weak . ',false
426714,'JJ','weak','weak',1,'ROOT','Wifi is too . ',false
426715,'.','.','.',0,'punct','is too weak ',false
426716,'JJS','most','Most',1,'dobj','of the time ',false
426717,'IN','of','of',1,'prep','Most the time it ',false
426718,'DT','the','the',1,'det','Most of time it is ',false
426719,'NN','time','time',1,'pobj','Most of the it is not ',false
426720,'PRP','it','it',1,'nsubj','of the time is not working ',false
426721,'VBZ','be','is',1,'aux','the time it not working well ',false
426722,'RB','not','not',1,'neg','time it is working well . ',false
426723,'VBG','work','working',1,'ROOT','it is not well . ',false
426724,'RB','well','well',1,'advmod','is not working . ',false
426725,'.','.','.',0,'punct','not working well ',false
426726,'PRP','i','I',1,'nsubj','was staying at ',false
426727,'VBD','be','was',1,'aux','I staying at Level ',false
426728,'VBG','stay','staying',1,'ROOT','I was at Level 14 ',false
426729,'IN','at','at',1,'prep','I was staying Level 14 ( ',false
426730,'NNP','level','Level',1,'pobj','was staying at 14 ( the ',false
426731,'CD','0','14',0,'num','staying at Level ( the highest ',false
426732,'-LRB-','(','(',0,'xcomp','at Level 14 the highest floor ',false
426733,'DT','the','the',1,'det','Level 14 ( highest floor ) ',false
426734,'JJS','high','highest',1,'amod','14 ( the floor ) . ',false
426735,'NN','floor','floor',1,'dobj','( the highest ) . ',false
426736,'-RRB-',')',')',0,'dep','the highest floor . ',false
426737,'.','.','.',0,'punct','highest floor ) ',false
426738,'DT','the','The',1,'det','bed is also ',false
426739,'NN','bed','bed',1,'nsubj','The is also too ',false
426740,'VBZ','be','is',1,'cop','The bed also too soft ',false
426741,'RB','also','also',1,'advmod','The bed is too soft for ',false
426742,'RB','too','too',1,'advmod','bed is also soft for me ',false
426743,'JJ','soft','soft',1,'ROOT','is also too for me though ',false
426744,'IN','for','for',1,'prep','also too soft me though it ',false
426745,'PRP','me','me',1,'pobj','too soft for though it is ',false
426746,'IN','though','though',1,'mark','soft for me it is still ',false
426747,'PRP','it','it',1,'nsubj','for me though is still on ',false
426748,'VBZ','be','is',1,'advcl','me though it still on the ',false
426749,'RB','still','still',1,'advmod','though it is on the confortable ',false
426750,'IN','on','on',1,'prep','it is still the confortable side ',false
426751,'DT','the','the',1,'det','is still on confortable side . ',false
426752,'JJ','confortable','confortable',1,'amod','still on the side . ',false
426753,'NN','side','side',1,'pobj','on the confortable . ',false
426754,'.','.','.',0,'punct','the confortable side ',false
426755,'NNP','room','Room',1,'nsubj','is even smaller ',false
426756,'VBZ','be','is',1,'cop','Room even smaller than ',false
426757,'RB','even','even',1,'advmod','Room is smaller than those ',false
426758,'JJR','small','smaller',1,'ROOT','Room is even than those usual ',false
426759,'IN','than','than',1,'prep','is even smaller those usual small ',false
426760,'DT','those','those',1,'det','even smaller than usual small double ',false
426761,'JJ','usual','usual',1,'amod','smaller than those small double bed ',false
426762,'JJ','small','small',1,'amod','than those usual double bed room ',false
426763,'JJ','double','double',1,'amod','those usual small bed room in ',false
426764,'NN','bed','bed',1,'nn','usual small double room in hotels ',false
426765,'NN','room','room',1,'pobj','small double bed in hotels in ',false
426766,'IN','in','in',1,'prep','double bed room hotels in Japan ',false
426767,'NNS','hotel','hotels',1,'pobj','bed room in in Japan . ',false
426768,'IN','in','in',1,'prep','room in hotels Japan . ',false
426769,'NNP','japan','Japan',1,'pobj','in hotels in . ',false
426770,'.','.','.',0,'punct','hotels in Japan ',false
426946,'JJ','good','Good',1,'ROOT','. ',false
426947,'.','.','.',0,'punct','Good ',false
426948,'NN','service','Service',1,'ROOT','. ',false
426949,'.','.','.',0,'punct','Service ',false
426950,'DT','the','The',1,'det','room size ',false
426951,'NN','room','room',1,'nn','The size ',false
426952,'NN','size','size',1,'ROOT','The room ',false
428668,'JJ','new','New',1,'amod','hotel . ',false
428669,'NN','hotel','hotel',1,'ROOT','New . ',false
428670,'.','.','.',0,'punct','New hotel ',false
428671,'JJ','good','Good',1,'amod','location . ',false
428672,'NN','location','location',1,'ROOT','Good . ',false
428673,'.','.','.',0,'punct','Good location ',false
428674,'JJ','great','Great',1,'amod','hot bath . ',false
428675,'JJ','hot','hot',1,'amod','Great bath . ',false
428676,'NN','bath','bath',1,'ROOT','Great hot . ',false
428677,'.','.','.',0,'punct','Great hot bath ',false
428678,'JJ','small','Small',1,'amod','room . ',false
428679,'NN','room','room',1,'ROOT','Small . ',false
428680,'.','.','.',0,'punct','Small room ',false
428681,'RB','very','Very',1,'advmod','good location near ',false
428682,'JJ','good','good',1,'amod','Very location near Asakusa ',false
428683,'NN','location','location',1,'ROOT','Very good near Asakusa and ',false
428684,'IN','near','near',1,'prep','Very good location Asakusa and very ',false
428685,'NNP','asakusa','Asakusa',1,'pobj','good location near and very close ',false
428686,'CC','and','and',1,'cc','location near Asakusa very close to ',false
428687,'RB','very','very',1,'advmod','near Asakusa and close to Ginza ',false
428688,'JJ','close','close',1,'conj','Asakusa and very to Ginza line ',false
428689,'IN','to','to',1,'prep','and very close Ginza line . ',false
428690,'NNP','ginza','Ginza',1,'nn','very close to line . ',false
428691,'NN','line','line',1,'pobj','close to Ginza . ',false
428692,'.','.','.',0,'punct','to Ginza line ',false
428693,'JJ','new','New',1,'amod','hotel . ',false
428694,'NN','hotel','hotel',1,'ROOT','New . ',false
428695,'.','.','.',0,'punct','New hotel ',false
428696,'DT','the','The',1,'det','room was small ',false
428697,'NN','room','room',1,'nsubj','The was small . ',false
428698,'VBD','be','was',1,'cop','The room small . ',false
428699,'JJ','small','small',1,'ROOT','The room was . ',false
428700,'.','.','.',0,'punct','room was small ',false
428701,'DT','the','The',1,'det','staff helpful . ',false
428702,'NN','staff','staff',1,'nsubj','The helpful . ',false
428703,'JJ','helpful','helpful',1,'ROOT','The staff . ',false
428704,'.','.','.',0,'punct','The staff helpful ',false
428705,'JJS','good','Best',1,'amod','thing about the ',false
428706,'NN','thing','thing',1,'nsubj','Best about the hotel ',false
428707,'IN','about','about',1,'prep','Best thing the hotel is ',false
428708,'DT','the','the',1,'det','Best thing about hotel is the ',false
428709,'NN','hotel','hotel',1,'pobj','thing about the is the modern ',false
428710,'VBZ','be','is',1,'cop','about the hotel the modern onsen ',false
428711,'DT','the','the',1,'det','the hotel is modern onsen ( ',false
428712,'JJ','modern','modern',1,'amod','hotel is the onsen ( hot ',false
428713,'NNS','onsen','onsen',1,'ROOT','is the modern ( hot bath ',false
428714,'-LRB-','(','(',0,'dep','the modern onsen hot bath ) ',false
428715,'JJ','hot','hot',1,'amod','modern onsen ( bath ) in ',false
428716,'NN','bath','bath',1,'dep','onsen ( hot ) in the ',false
428717,'-RRB-',')',')',0,'dep','( hot bath in the 14th ',false
428718,'IN','in','in',1,'prep','hot bath ) the 14th floor ',false
428719,'DT','the','the',1,'det','bath ) in 14th floor . ',false
428720,'JJ','#ord#','14th',1,'amod',') in the floor . ',false
428721,'NN','floor','floor',1,'pobj','in the 14th . ',false
428722,'.','.','.',0,'punct','the 14th floor ',false
428723,'CD','#crd#','Two',1,'num','big pools , ',false
428724,'JJ','big','big',1,'amod','Two pools , one ',false
428725,'NNS','pool','pools',1,'ROOT','Two big , one inside ',false
428726,',',',',',',0,'punct','Two big pools one inside , ',false
428727,'CD','#crd#','one',1,'appos','big pools , inside , one ',false
428728,'RB','inside','inside',1,'advmod','pools , one , one outside ',false
428729,',',',',',',0,'punct',', one inside one outside . ',false
428730,'CD','#crd#','one',1,'num','one inside , outside . ',false
428731,'RB','outside','outside',1,'advmod','inside , one . ',false
428732,'.','.','.',0,'punct',', one outside ',false
428733,'DT','that','That',1,'nsubj','made the difference ',false
428734,'VBD','make','made',1,'ROOT','That the difference for ',false
428735,'DT','the','the',1,'det','That made difference for me ',false
428736,'NN','difference','difference',1,'dobj','That made the for me . ',false
428737,'IN','for','for',1,'prep','made the difference me . ',false
428738,'PRP','me','me',1,'pobj','the difference for . ',false
428739,'.','.','.',0,'punct','difference for me ',false
428740,'NNP','room','Room',1,'nsubj','very small . ',false
428741,'RB','very','very',1,'advmod','Room small . ',false
428742,'JJ','small','small',1,'ROOT','Room very . ',false
428743,'.','.','.',0,'punct','Room very small ',false
428744,'DT','no','No',1,'det','wardrobe . ',false
428745,'NN','wardrobe','wardrobe',1,'ROOT','No . ',false
428746,'.','.','.',0,'punct','No wardrobe ',false
428747,'PRP','i','I',1,'nsubj','changed my room ',false
428748,'VBD','change','changed',1,'ROOT','I my room because ',false
428749,'PRP$','my','my',1,'poss','I changed room because in ',false
428750,'NN','room','room',1,'dobj','I changed my because in the ',false
428751,'IN','because','because',1,'prep','changed my room in the first ',false
428752,'IN','in','in',1,'dep','my room because the first one ',false
428753,'DT','the','the',1,'det','room because in first one you ',false
428754,'JJ','#ord#','first',1,'amod','because in the one you couldn ',false
428755,'CD','#crd#','one',1,'pobj','in the first you couldn ? ',false
428756,'PRP','you','you',1,'dep','the first one couldn ? ',false
428757,'RB','couldn','couldn',1,'advmod','first one you ? ',false
428758,'.','?','?',0,'punct','one you couldn ',false
428759,'RB','ft','ft',1,'advmod','open the window ',false
428760,'VB','open','open',1,'ROOT','ft the window . ',false
428761,'DT','the','the',1,'det','ft open window . ',false
428762,'NN','window','window',1,'dobj','ft open the . ',false
428763,'.','.','.',0,'punct','open the window ',false
428764,'NN','room','Room',1,'nsubj','change no problem ',false
428765,'VBP','change','change',1,'ROOT','Room no problem . ',false
428766,'DT','no','no',1,'det','Room change problem . ',false
428767,'NN','problem','problem',1,'dobj','Room change no . ',false
428768,'.','.','.',0,'punct','change no problem ',false
428769,'EX','there','There',1,'expl','is no bar ',false
428770,'VBZ','be','is',1,'ROOT','There no bar . ',false
428771,'DT','no','no',1,'det','There is bar . ',false
428772,'NN','bar','bar',1,'nsubj','There is no . ',false
428773,'.','.','.',0,'punct','is no bar ',false
428774,'NN','entrance','Entrance',1,'nn','area always crowded ',false
428775,'NN','area','area',1,'nsubj','Entrance always crowded , ',false
428776,'RB','always','always',1,'advmod','Entrance area crowded , most ',false
428777,'VBD','crowd','crowded',1,'ccomp','Entrance area always , most guests ',false
428778,',',',',',',0,'punct','area always crowded most guests are ',false
428779,'JJS','most','most',1,'amod','always crowded , guests are tourists ',false
428780,'NNS','guest','guests',1,'nsubj','crowded , most are tourists . ',false
428781,'VBP','be','are',1,'cop',', most guests tourists . ',false
428782,'NNS','tourist','tourists',1,'ROOT','most guests are . ',false
428783,'.','.','.',0,'punct','guests are tourists ',false
428784,'VBN','breakfast','Breakfast',1,'ROOT','at cafe next ',false
428785,'IN','at','at',1,'prep','Breakfast cafe next door ',false
428786,'NN','cafe','cafe',1,'nn','Breakfast at next door . ',false
428787,'JJ','next','next',1,'amod','Breakfast at cafe door . ',false
428788,'NN','door','door',1,'pobj','at cafe next . ',false
428789,'.','.','.',0,'punct','cafe next door ',false
429598,'JJ','exceptional','Exceptional',1,'ROOT','. ',false
429599,'.','.','.',0,'punct','Exceptional ',false
