@relation Lage

@attribute id numeric
@attribute words string
@attribute lemmas string
@attribute pos string
@attribute bigrams string
@attribute tagwordset1 string
@attribute tagwordset2 string
@attribute tagwordset3 string
@attribute tagwordset4 string
@attribute tagwordset5 string
@attribute tagwordset6 string
@attribute tagwordset7 string
@attribute tagwordset8 string
@attribute aspecttype {true, false}

@data
22310,'hotel provide outdoor indoor baths are showers available site ','hotel provide outdoor indoor bath be shower available site ','NN VBP JJ JJ NNS VBP NNS JJ NN ','_hotel_provide _provide_both _outdoor_and _indoor_baths _baths_, _are_showers _showers_available _available_at _site_. ',0,0,0,0,0,0,0,0,false
22311,'see view tokyo sky tree outdoor bath ','see view tokyo sky tree outdoor bath ','VB NN NNP NN NN JJ NN ','_see_the _view_of _tokyo_sky _sky_tree _tree_from _outdoor_bath _bath_. ',0,0,0,0,0,0,0,0,false
22312,'bath site is big ','bath site be big ','NN NN VBZ JJ ','_bath_site _site_is _is_not _big_. ',0,0,0,0,0,0,0,0,false
22313,'are hair dryers rubber bands shower caps ','be hair dryer rubber band shower cap ','VBP NN NNS NN NNS NN NNS ','_are_hair _hair_dryers _dryers_, _rubber_bands _bands_, _shower_caps _caps_, ',0,0,0,0,0,0,0,0,false
22314,'provided need bring towels room ','provided need bring towel room ','VBN VBP VB NNS NN ','_provided_; _need_to _bring_towels _towels_from _room_. ',0,0,0,0,0,0,0,0,false
22315,'asakusa temple tourists are able rent kimonos japanese traditional costume recommend aiwafuku price female person is yen website reservation price ','asakusa temple tourist be able rend kimonos japanese traditional costume recommend aiwafuku price female person be yen website reservation price ','NNP NNP NNS VBP JJ VB NNP NNP NNP NNP VBP NNP NN JJ NN VBZ NN NN NN NN ','_asakusa_temple _temple_tourists _tourists_are _are_able _able_to _rent_kimonos _kimonos_( _japanese_traditional _traditional_costume _costume_) _recommend_aiwafuku _aiwafuku_, _price_for _female_/ _person_is _is_only _yen_( _website_reservation _reservation_price _price_) ',0,0,0,0,0,0,0,0,false
22316,'price includes costumes+bag+hairstyle+hair decoration+japanese style shoes ','price include costumes+bag+hairstyle+hair decoration+japanese style shoe ','NN VBZ NNP NNP NNP NNPS ','_price_includes _includes_costumes+bag+hairstyle+hair _costumes+bag+hairstyle+hair_decoration+japanese _decoration+japanese_style _style_shoes _shoes_. ',0,0,0,0,0,0,0,0,false
22317,'aiwafuku en_plan ','aiwafuku en_plan ','NNP NNP ','_aiwafuku_website:http _en_plan_/ ',0,0,0,0,0,0,0,0,false
22318,'hotel room is small ','hotel room be small ','NN NN VBZ JJ ','_hotel_s _room_is _is_very _small_. ',0,0,0,0,0,0,0,0,false
22319,'think is size bathroom home ','think be size bathroom home ','VBP VBZ NN NN NN ','_think_it _is_about _size_of _bathroom_at _home_. ',0,0,0,0,0,0,0,0,false
22320,'had big luggage medium luggage were able open time ','have big luggage medium luggage be able open time ','VBD JJ NN JJ NN VBD JJ VB NN ','_had_one _big_luggage _luggage_and _medium_luggage _luggage_, _were_only _able_to _open_one _time_. ',0,0,0,0,0,0,0,0,false
22321,'opening are able open degrees straight ','open be able open degree straight ','VBG VBP JJ VB NNS JJ ','_opening_, _are_only _able_to _open_at _degrees_straight _straight_. ',0,0,0,0,0,0,0,0,false
22322,'think cheap price room is okay other hotel room japan is small ','think cheap price room be okay other hotel room japan be small ','VBP JJ NN NN VBZ JJ JJ NN NN NNP VBZ JJ ','_think_for _cheap_price _price_, _room_is _is_okay _okay_because _other_hotel _hotel_s _room_in _japan_is _is_very _small_too ',0,0,0,0,0,0,0,0,false
22323,'bathroom is small is bathtub okay person take bath ','bathroom be small be bathtub okay person take bath ','NN VBZ JJ VBZ NN JJ NN VB NN ','_bathroom_is _is_really _small_too _is_a _bathtub_just _okay_for _person_to _take_a _bath_. ',0,0,0,0,0,0,0,0,false
22324,'check check process is ','check check process be ','NN VB NN VBZ ','_check_in _check_out _process_is _is_quite ',0,0,0,0,0,0,0,0,false
22325,'staff knows minimum english ','staff know minimum english ','NN VBZ JJ NNP ','_staff_only _knows_minimum _minimum_english _english_. ',0,0,0,0,0,0,0,0,false
22326,'is hard comunicate ','be hard comunicate ','VBZ JJ VB ','_is_hard _hard_to _comunicate_. ',0,0,0,0,0,0,0,0,false
22327,'check time is mother was feeling asked check early ','check time be mother be feel ask check early ','NN NN VBZ NN VBD VBG VBD VB JJ ','_check_in _time_is _is_15:00 _mother_was _was_not _feeling_well _asked_to _check_in _early_at ',0,0,0,0,0,0,0,0,false
22328,'charged extra hour ','charge extra hour ','VBD NN NN ','_charged_us _extra_per _hour_. ',0,0,0,0,0,0,0,0,false
22329,'checked hours charges full hours ','check hour charge full hour ','VBD NNS VBZ JJ NNS ','_checked_in _hours_early _charges_us _full_3 _hours_. ',0,0,0,0,0,0,0,0,false
22330,'think make exceptional special cases ','think make exceptional special case ','VBP VB JJ JJ NNS ','_think_they _make_exceptional _exceptional_for _special_cases _cases_. ',0,0,0,0,0,0,0,0,false
22331,'breakfast is bad ','breakfast be bad ','NN VBZ JJ ','_breakfast_is _is_really _bad_. ',0,0,0,0,0,0,0,0,false
22332,'are set menus choose sets include breads butter small portion salad ','be set menu choose set include bread butter small portion salad ','VBP VBN NNS VB NNS VBP NNS NN JJ NN NN ','_are_set _set_menus _menus_for _choose_from _sets_include _include_breads _breads_with _butter_, _small_portion _portion_of _salad_. ',0,0,0,0,0,0,0,0,false
22333,'ate time ','eat time ','VBD NN ','_ate_there _time_. ',0,0,0,0,0,0,0,0,false
22518,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
22519,'train station ','train station ','NNP NNP ','_train_station _station_. ',0,0,0,0,0,0,0,0,true
22520,'hotel was quiet comfortable ','hotel be quiet comfortable ','NNP VBD JJ JJ ','_hotel_was _was_quiet _quiet_and _comfortable_. ',0,0,0,0,0,0,0,0,false
22521,'rooms are small was expected tokyo ','room be small be expect tokyo ','NNS VBP JJ VBD VBN NNP ','_rooms_are _are_small _small_but _was_expected _expected_in _tokyo_. ',0,0,0,0,0,0,0,0,false
22522,'staff were helpful ','staff be helpful ','NN VBD JJ ','_staff_were _were_helpful _helpful_. ',0,0,0,0,0,0,0,0,false
22523,'go jr line catch local subway kanda station change trains head tokyo station ','go jr line catch local subway kanda station change train head tokyo station ','VB NNP NNP VBP JJ NN NNP NNP NN NNS VB NNP NNP ','_go_to _jr_line _line_you _catch_the _local_subway _subway_to _kanda_station _station_and _change_trains _trains_there _head_to _tokyo_station _station_. ',0,0,0,0,0,0,0,0,false
22524,'staff help train information print costing ','staff help train information print cost ','NN VB NN NN NN VBG ','_staff_can _help_with _train_information _information_and _print_out _costing_. ',0,0,0,0,0,0,0,0,false
22564,'exceptional ','exceptional ','JJ ','_exceptional_. ',0,0,0,0,0,0,0,0,false
22565,'location ','location ','NN ','',0,0,0,0,0,0,0,0,false
22588,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
22589,'public bath top is worth ','public bath top be worth ','JJ NN NN VBZ JJ ','_public_bath _bath_on _top_is _is_really _worth_it ',0,0,0,0,0,0,0,0,false
22590,'s clean functionnal ','s clean functionnal ','VBZ JJ JJ ','_s_clean _clean_and _functionnal_. ',0,0,0,0,0,0,0,0,false
22591,'room is small juste size bed ','room be small juste size bed ','NN VBZ JJ VB NN NN ','_room_is _is_quite _small_, _juste_the _size_of _bed_. ',0,0,0,0,0,0,0,0,false
22592,'s high is much view windows are tinted open ','s high be much view window be tint open ','VBZ JJ VBZ JJ NN NNS VBP VBN VB ','_s_high _high_there _is_not _much_view _view_, _windows_are _are_tinted _tinted_and _open_them ',0,0,0,0,0,0,0,0,false
22593,'staff do speak english have register screen ','staff do speak english have register screen ','NNP VBP VB NNP VBP VB NN ','_staff_do _do_nt _speak_english _english_, _have_to _register_via _screen_. ',0,0,0,0,0,0,0,0,false
22632,'standard accomodation inexpensive clean located ','standard accomodation inexpensive clean locate ','JJ NN JJ JJ VBN ','_standard_accomodation _accomodation_but _inexpensive_clean _clean_and _located_. ',0,0,0,0,0,0,0,0,true
22633,'hotel staff welcoming helpful location good close train station eateries shopping ','hotel staff welcome helpful location good close train station eatery shopping ','NN NN VBG JJ NN JJ JJ VB NN NNS NN ','_hotel_staff _staff_welcoming _welcoming_and _helpful_, _location_good _good_- _close_to _train_station _station_, _eateries_and _shopping_. ',0,0,0,0,0,0,0,0,true
22634,'many hotels japan rooms are compact small everything does work ','many hotel japan room be compact small everything do work ','JJ NNS NNP NNS VBP JJ JJ NN VBZ VB ','_many_hotels _hotels_in _japan_the _rooms_are _are_compact _compact_and _small_but _everything_does _does_work _work_well ',0,0,0,0,0,0,0,0,false
22635,'pillows are thin person provided ','pillow be thin person provided ','NNS VBP JJ NN VBN ','_pillows_are _are_pretty _thin_and _person_provided _provided_. ',0,0,0,0,0,0,0,0,false
22674,'convenient location ','convenient location ','JJ NN ','_convenient_location _location_. ',0,0,0,0,0,0,0,0,true
22675,'small room ','small room ','JJ NN ','_small_room _room_. ',0,0,0,0,0,0,0,0,false
22676,'location is good is train station ','location be good be train station ','NN VBZ JJ VBZ NN NN ','_location_is _is_good _good_as _is_near _train_station _station_. ',0,0,0,0,0,0,0,0,true
22677,'is min walk asakusa shopping district ','be min walk asakusa shopping district ','VBZ NN NN NNP NN NN ','_is_also _min_walk _walk_from _asakusa_shopping _shopping_district _district_. ',0,0,0,0,0,0,0,0,false
22678,'room is clean ','room be clean ','NN VBZ JJ ','_room_is _is_very _clean_. ',0,0,0,0,0,0,0,0,false
22679,'room is bit small open lugagges ','room be bit small open lugagges ','NN VBZ NN JJ VB NNS ','_room_is _is_a _bit_small _small_to _open_lugagges _lugagges_. ',0,0,0,0,0,0,0,0,false
22680,'given price is tokyo is worth money ','give price be tokyo be worth money ','VBN NN VBZ NNP VBZ JJ NN ','_given_the _price_and _is_in _tokyo_, _is_definitely _worth_the _money_. ',0,0,0,0,0,0,0,0,false
22681,'hotel has washer dryer public bath area overall washers dryers male female public bath area ','hotel have washer dryer public bath area overall washer dryer male female public bath area ','NN VBZ NN NN JJ NN NN JJ NNS NNS JJ JJ JJ NN NN ','_hotel_only _has_one _washer_and _dryer_in _public_bath _bath_area _area_( _overall_2 _washers_and _dryers_in _male_and _female_public _public_bath _bath_area _area_) ',0,0,0,0,0,0,0,0,false
22682,'is difficult wash dry clothes given travellers have limited time rest long day ','be difficult wash dry clothes give traveller have limit time rest long day ','VBZ JJ VB JJ NNS VBN NNS VBP VBN NN VB JJ NN ','_is_difficult _difficult_to _wash_and _dry_clothes _clothes_given _given_travellers _travellers_have _have_limited _limited_time _time_to _rest_after _long_day _day_. ',0,0,0,0,0,0,0,0,false
22734,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
22735,'good location ','good location ','JJ NN ','_good_location _location_. ',0,0,0,0,0,0,0,0,true
22736,'room small ','room small ','NN JJ ','_room_really ',0,0,0,0,0,0,0,0,false
22774,'great hotel clean stay ','great hotel clean stay ','JJ NN JJ VB ','_great_hotel _hotel_, _clean_, _stay_again ',0,0,0,0,0,0,0,0,false
22775,'hotel is perfect location ','hotel be perfect location ','NN VBZ JJ NN ','_hotel_is _is_in _perfect_location _location_. ',0,0,0,0,0,0,0,0,true
22776,'mins walk train station mins walk senso ji temple ','min walk train station min walk senso ji temple ','NNS VBP NN NN NNS VBP NNP NNP NN ','_mins_walk _walk_to _train_station _station_and _mins_walk _walk_to _senso_- _ji_temple _temple_. ',0,0,0,0,0,0,0,0,false
22777,'s heaps restaurants ','s heap restaurant ','VBZ NNS NNS ','_s_heaps _heaps_of _restaurants_nearby ',0,0,0,0,0,0,0,0,true
22778,'hotel staff were friendly helpful checkin was smooth easy ','hotel staff be friendly helpful checkin be smooth easy ','NN NN VBD JJ JJ NN VBD JJ JJ ','_hotel_staff _staff_were _were_very _friendly_and _helpful_, _checkin_/ _was_smooth _smooth_and _easy_. ',0,0,0,0,0,0,0,0,false
22779,'rooms were average size tokyo clean comfortable ','room be average size tokyo clean comfortable ','NNS VBD JJ NN NNP JJ JJ ','_rooms_were _were_average _average_size _size_for _tokyo_but _clean_and _comfortable_. ',0,0,0,0,0,0,0,0,false
22780,'was ample space double room people luggage ','be ample space double room people luggage ','VBD JJ NN JJ NN NNS NN ','_was_ample _ample_space _space_in _double_room _room_for _people_and _luggage_. ',0,0,0,0,0,0,0,0,false
22781,'borrow amenities iron reception free charge hour day ','borrow amenity iron reception free charge hour day ','VB NNS NN NN JJ NN NN NN ','_borrow_amenities _amenities_( _iron_) _reception_free _free_of _charge_for _hour_per _day_. ',0,0,0,0,0,0,0,0,false
22782,'only downside hotel mean only was pillows were hard flat ','only downside hotel mean only be pillow be hard flat ','JJ NN NN VBP JJ VBD NNS VBD JJ JJ ','_only_downside _downside_to _hotel_( _mean_the _only_one _was_that _pillows_were _were_hard _hard_and _flat_. ',0,0,0,0,0,0,0,0,false
22783,'requested extra pillows reception were given did do much were same type pillow ','request extra pillow reception be give do do much be same type pillow ','VBD JJ NNS NN VBD VBN VBD VB JJ VBD JJ NN NN ','_requested_extra _extra_pillows _pillows_from _reception_which _were_freely _given_, _did_nt _do_much _much_as _were_the _same_type _type_of _pillow_. ',0,0,0,0,0,0,0,0,false
22784,'stay apa hotels future bring own pillow next time ','stay apa hotel future bring own pillow next time ','VB NNP NNS NN VB JJ NN JJ NN ','_stay_at _apa_hotels _hotels_again _future_but _bring_my _own_pillow _pillow_next _next_time _time_. ',0,0,0,0,0,0,0,0,false
22856,'embrace smallness ask soft pillows ','embrace smallness ask soft pillow ','VB NN VB JJ NNS ','_embrace_the _smallness_and _ask_for _soft_pillows _pillows_! ',0,0,0,0,0,0,0,0,false
22857,'book smoking room non-smoking was sold did bot notice smell ','book smoking room non-smoking be sell do bot notice smell ','VB NN NN JJ VBD VBN VBD NN VB NN ','_book_a _smoking_room _room_, _non-smoking_was _was_sold _sold_out _did_bot _bot_notice _notice_any _smell_at ',0,0,0,0,0,0,0,0,false
22858,'was relieve big thumbs apa ','be relieve big thumb apa ','VBD NN JJ NNS NNP ','_was_a _relieve_, _big_thumbs _thumbs_up _apa_. ',0,0,0,0,0,0,0,0,false
22859,'beds were comfortable soft pillows standard thin hard ones ','bed be comfortable soft pillow standard thin hard #crd# ','NNS VBD JJ JJ NNS JJ JJ JJ NNS ','_beds_were _were_very _comfortable_, _soft_pillows _pillows_as _standard_thin _thin_, _hard_ones _ones_not ',0,0,0,0,0,0,0,0,false
22860,'everything was clean spa was great location good subway great neighbourhood ','everything be clean spa be great location good subway great neighbourhood ','NN VBD JJ NN VBD JJ NN JJ NN JJ NN ','_everything_was _was_clean _clean_, _spa_was _was_great _great_, _location_very _good_( _subway_and _great_neighbourhood _neighbourhood_) ',0,0,0,0,0,0,0,0,true
22861,'staff was helpful ','staff be helpful ','NNP VBD JJ ','_staff_was _was_very _helpful_! ',0,0,0,0,0,0,0,0,false
22862,'rooms were small has everything need own bathroom bathtub reasonable price compared other hotels tokyo ','room be small have everything need own bathroom bathtub reasonable price compare other hotel tokyo ','NNS VBD JJ VBZ NN VBP JJ NN NN JJ NN VBN JJ NNS NNP ','_rooms_were _were_small _small_, _has_everything _everything_you _need_, _own_bathroom _bathroom_with _bathtub_, _reasonable_price _price_( _compared_to _other_hotels _hotels_in _tokyo_) ',0,0,0,0,0,0,0,0,false
22863,'pillows were uncomfortable are soft pillows available request ','pillow be uncomfortable be soft pillow available request ','NNS VBD JJ VBP JJ NNS JJ NN ','_pillows_were _were_very _uncomfortable_, _are_soft _soft_pillows _pillows_available _available_at _request_! ',0,0,0,0,0,0,0,0,false
22922,'awesome hotel return ','awesome hotel return ','JJ NN VB ','_awesome_hotel _hotel_, _return_. ',0,0,0,0,0,0,0,0,false
22923,'check process is awesome s computerized ','check process be awesome s computerized ','NN NN VBZ JJ VBZ JJ ','_check_in _process_is _is_awesome _awesome_, _s_computerized _computerized_. ',0,0,0,0,0,0,0,0,false
22924,'is little dirt washroom bath tub area big issue believe is water stain ','be little dirt washroom bath tub area big issue believe be water stain ','VBZ JJ NN NN NN NN NN JJ NN VBP VBZ NN NN ','_is_only _little_dirt _dirt_in _washroom_in _bath_tub _tub_area _area_, _big_issue _issue_as _believe_it _is_only _water_stain _stain_. ',0,0,0,0,0,0,0,0,false
22925,'everything is clean ','everything be clean ','NN VBZ JJ ','_everything_is _is_clean _clean_. ',0,0,0,0,0,0,0,0,false
