@relation review

@attribute id numeric
@attribute title_lemma string
@attribute positive_part_lemma string
@attribute negative_part_lemma string
@attribute aspects_in_positive string
@attribute aspects_in_negative string
@attribute sentiment_avg_in_tit numeric
@attribute sentiment_avg_in_pos numeric
@attribute sentiment_avg_in_neg numeric
@attribute sentiment_max_in_pos numeric
@attribute sentiment_max_in_neg numeric
@attribute sentiment_min_in_pos numeric
@attribute sentiment_min_in_neg numeric
@attribute relation_of_type numeric
@attribute score numeric

@data
617,'good value money . ','location termini excellent . breakfast include good value . facility leave bag check . ','floor room noisy . ','+preis-leistungs-verhltnis  +lage  +preis-leistungs-verhltnis  ','-komfort  ',0.225,0.1146551724137931,-0.03103448275862069,1.0,0.0,-0.2,-0.2,3.4193548387096775,7.5
618,'adequate accommodation pleasant staff convenient location . ','location good staff friendly . good restaurant area reasonable price . breakfast include adequate . ','multiple entrance hotel room . basic room bad lighting . use torch . inadequate bedside table .  frig . 0 pillow room . bathroom basic nowhere put clothes etc. except floor . towel thin , ? cotton , non adsorbent . shower pressure variable . limited savoury breakfast . ','+ausstattung  +hotelpersonal  +lage  +lage  +hotelpersonal  +lage  +preis-leistungs-verhltnis  +other  ','-komfort  -komfort  -komfort  -komfort  -other  ',0.1978494623655914,0.15479452054794518,-0.052283105022831046,1.0,0.5,0.0,-0.6,0.43130990415335463,6.2
619,'good ','central ','bar open . room service ( despite drink menu room , number ring service .. ) . drinking glass room .. bathroom need date . towel bathroom like large - towel ! breakfast average .. ','',' -ausstattung -hotelpersonal  -komfort  ',0.65,0.0,0.28095238095238095,0.0,1.0,0.0,-0.2,0.05982905982905983,7.5
620,'ok ','position rome ','. facility hot drink breakfast . single room small i difficulty use toilet . ','','-ausstattung  -komfort  -komfort  ',0.0,0.0,-0.02307692307692307,0.0,1.0,0.0,-0.2,0.1794871794871795,6.7
621,'excellent ','staff helpful friendly , nothing problem ','. i think price ? 0 euro taxi use airport overpriced . ','+hotelpersonal  +hotelpersonal  ','-preis-leistungs-verhltnis  ',0.65,0.08,-0.05,1.0,0.0,-0.4,0.0,0.8313253012048193,8.8
622,'enjoy stay.i recommend . ','convenient train station . nice ','','+other  +lage  ','',0.172,0.16363636363636364,0.0,1.0,0.0,0.0,0.0,0.0,7.5
623,'ok worth money pay . ','location ','dident jug coffee n tea make room.and breakfast plain . ','',' -preis-leistungs-verhltnis -other  ',0.08583333333333334,0.0,0.125,0.0,0.5,0.0,0.0,0.09278350515463918,6.7
624,'good comfortable . ','near station . quit night . breakfast good .. ','towel ','+lage  +other  ','',0.21052631578947367,0.065,0.0,1.0,0.0,0.0,0.0,8.714285714285714,8.3
625,'clean ok . small room . ','would like brown bread , grain bread . exist italy ? english speaking tv - channel . ','','','-komfort  ',0.09393939393939393,0.021875,0.0,1.0,0.0,0.0,0.0,0.0,7.1
626,'good ','small . clean . bed ','location ','','',0.65,0.12916666666666665,0.0,1.0,0.0,0.0,0.0,2.0,7.1
627,'good ','central location ','bed quite old , room bit small , bathroom quite small ','+lage  ','-komfort  -komfort  -komfort  ',0.37142857142857144,0.0,-0.09523809523809523,0.0,0.0,0.0,0.0,0.3148148148148148,8.3
628,'clean noisy spacious also thieve ','room spacious clean breakfast ok ','. noisy street dog across way bark night . shop hotel open till late ppl scream . want tax upfront cash send bank end street . machine break guy say give counter . say s bank . swipe card want charge ? 0 fee take ? 0 bank . i say female partner nervous anyway i refuse go back hotel i tell receptionist look stupid . i say u send ppl bank get rip . u want customer send safe place thieve ppl . hotel share room 0 hotel . i could understand . 0 different entrance hotel campigola ','+sauberkeit  +komfort  ','-lage  -other  -ausstattung  -hotelpersonal  ',0.1368421052631579,0.196,-0.26133333333333336,1.0,1.0,0.0,-0.4,0.05710659898477157,6.7
629,'nice handy transport . ','room large ','actually stay hotel . actually go door different hotel . ','+lage  +lage  +komfort  ','',0.1763157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.18269230769230768,8.8
630,'overall positive excess negative would i go back ? yes would . ','image present line generally accurate area hotel particular access llifts area #ord# floor ( especially leather sofa ) litte jade ! room little small liking room spotless clean thoroughly every day . staff extremely helpful especially front desk staff , breakfast also boaring part couple morning outage milk , coffee cutlery . location wife i good . close main central bus / train station hopon / bus ply trade roman street . lot lovely restaurant locality suit every budget . ','','-sauberkeit  -komfort  +sauberkeit  +sauberkeit  +hotelpersonal  -other  -other  -other  +lage  +lage  +lage  ','',-0.004098360655737708,0.040137614678899085,0.0,1.0,0.0,0.0,0.0,0.0,7.1
631,'pretty nice hotel ','everything work , nothing break . recently remodel bathroom beautiful . bed comfortable linen good quality . room clean , appreciate . front desk staff helpful friendly . even though close roman antiquity , street hotel many nice restaurant offer ','size room small look depressing mostly dark color . help old style led bulb need much time light . quality breakfast marginal lot food choice overly process fresh . find little want eat drink . ','+ausstattung  -komfort  +komfort  +komfort  +komfort  +komfort  +sauberkeit  +hotelpersonal  +hotelpersonal   -lage +lage  ','-komfort  -komfort  -other  +other  -other  -other  ',0.32999999999999996,0.0922279792746114,0.0031951640759930893,1.0,1.0,0.0,-0.4,1.084639498432602,8.8
632,'good ','spacious clean ','noisy surround ','','-lage  ',0.65,0.44000000000000006,-0.18,1.0,0.5,0.0,-0.2,1.0555555555555556,7.5
633,'0 star hotel gd ','perfect location , close termini station 0 min walk , close attraction like colosseum 0 min walk , staff nice , breakfast good , gd restaurant area ','towel quality , clean thin like piece cloth . easy equalise hot cold water shower ','+lage  +lage  +lage  +hotelpersonal  +other  ','+sauberkeit   -komfort ',0.045454545454545456,0.09217391304347826,0.0391304347826087,1.0,1.0,0.0,0.0,1.4511278195488722,8.3
634,'wifi weak , i could use . staff nice . little overpriced . ','staff , location ','','+hotelpersonal  ','-wlan  ',-0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
635,'good ','location excellent . middle city , near main station termini . facility good like bed , washroom , lift . towel good clean ','price would little less ','+lage  +lage  +lage  +ausstattung  +sauberkeit  +komfort  ',' -preis-leistungs-verhltnis ',0.37142857142857144,0.12606382978723404,0.0,1.0,0.0,0.0,0.0,4.138888888888889,8.3
636,'great location ','people front desk helpful . close main subway station ','neighborhood little bit sketchy , good restaurant immediate vicinity hotel . ','+lage  +hotelpersonal  +lage  ','+lage  +lage  ',0.16,0.05408163265306122,0.019047619047619053,1.0,1.0,0.0,0.0,0.7033898305084746,7.9
637,'overall great time rome generally speak stay relax . ','good location restaurant . clean comfortable . breakfast average . ','initially issue unlock main door room , however show unlock fine . could avoid make aware issue key . ','+other  +other  +lage  ','',0.0326530612244898,0.17250000000000001,-0.020416666666666663,1.0,1.0,0.0,-0.2,0.3737864077669903,6.7
638,'pleasant ','#ord# time arrive september 0 live room number 0 . everything pleasant . beautiful interior , beautiful view balcony , near sight station . attentive staff reception desk ','#ord# visit hotel disappointing . settle girl #ord# room #crd# separate bed , although ask #crd# large reservation . give number 0 #crd# match bed , constantly disperse night . 0 channel work tv , even music listen to.we ask staff reception desk give us tomorrow morning us , since leave 0 airport , breakfast 0 begin . reply #crd# croissant could give us . i work hotel i know perfectly well always give box breakfast yoghurt , fruit roll , kitchen start work hour breakfast start . departure , staff reception desk pay attention us even give promise croissant . phone call remind room work . i sorry i want stop demand answer incomprehensible attitude visit . ','+ausstattung  +lage  +lage  +lage  +hotelpersonal  ','-other   -hotelpersonal  -komfort -other  ',0.65,0.08110236220472442,0.06874765654293209,1.0,1.0,0.0,-0.4,0.21606118546845124,6.7
639,'i would recommend friend stay , awesome visit rome ','location great . close train station ','. street around hotel . lot garbage ','+other  +lage  +lage  ','',0.11304347826086956,0.07272727272727274,-0.09090909090909091,1.0,0.0,0.0,0.0,1.0,7.5
640,'excellent ','breakfast good , enough option everyone . wifi connection stable . really close main station make easy get around leave last day ','isn ? ft didn ? ft like , #ord# bit weird take another place couple doors street weren ? ft expect . however , didn ? ft really make difference stay . ','+other  +wlan  +lage  +lage  ','',0.65,0.07304347826086956,0.009855072463768115,1.0,1.0,-0.2,-0.4,0.84375,8.8
641,'neat overpriced ','staff friendly helpful ','price bathroom could big . water blockage shower . ','+hotelpersonal  +hotelpersonal  ',' -komfort -komfort  ',-0.1,0.21818181818181817,-0.03636363636363637,1.0,0.2,0.0,0.0,0.45652173913043476,7.1
642,'good ','breakfast good , nice coffee . close termini important us ','good , stay 0 year ago . ','+other  +other  +lage  ','',0.65,0.1290909090909091,0.04727272727272727,1.0,1.0,0.0,0.0,2.3684210526315788,7.5
643,'excellent ','location . quiet . helpful staff ','room tight . ','+hotelpersonal  ','-komfort  ',0.65,0.20526315789473684,0.0,1.0,0.0,0.0,0.0,1.5238095238095237,8.8
644,'convenient location basic stay ! ','location ','basic bathroom bedroom . ','+lage  ','',0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,6.2
645,'pleasant , could accomodating customer need . ','staff extremely helpful friendly ','bed single bed , could double bed . towel like table cloth , thin proper towel . leave early morning ( 0 ) 0 day 0 night stay , either catch train , leave early drive distant location , breakfast start 0h0 . ask could give us something eat , breakfast pack something , say sorry kitchen lady start 0 ?? strange establishment able give us breakfast pack miss breakfast . pay bed breakfast . ','+hotelpersonal  +hotelpersonal  ',' -komfort -komfort   -komfort ',0.08372093023255814,0.25263157894736843,0.22368421052631587,1.0,1.0,0.0,-0.4,0.06965174129353234,7.9
646,'great location great terminus . ','location great , also great restaurant nearby . ','','+lage  +lage  +lage  +lage  ','',0.14545454545454548,0.1142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,8.3
647,'excellent staff , plenty restaurant nearby ','0 hour reception ','enough plug room ','+hotelpersonal  +lage  ',' -komfort ',0.11818181818181818,0.0,0.07692307692307693,0.0,1.0,0.0,0.0,0.88,8.3
648,'good ','nice kind staff . good breakfast , plenty variety . location quite convenient close termini station ','bed quite hard , bit difficult sleep . ','+hotelpersonal  +hotelpersonal  +other  +other  +lage  +lage  ','-komfort  -komfort  ',0.37142857142857144,0.14918032786885246,-0.02622950819672131,1.0,0.0,0.0,-0.2,1.9821428571428572,8.3
649,'personal information risk ','good thing experience passport totally make hate ','check receptionist ask passport nt give back next day without reason . another staff member give #crd# person group . totally unprofessional risky personal information . i hate . ','-other  ','-other  ',-0.07105263157894737,0.026086956521739136,-0.04891304347826087,1.0,0.5,-0.6,-0.6,0.2925170068027211,7.5
650,'good ','clean , staff helpful friendly , breakfast good . restaurant nearby good ','','+hotelpersonal  +hotelpersonal  +other  +lage  ','',0.65,0.2015625,0.0,1.0,0.0,0.0,0.0,0.0,7.5
651,'consider hotel around location next time avoid misleading information ','hotel far termini station . station , easily go monument bus metro . also come leave train , s really convenience ','i see photo hotel think nice comfortable stay . however , i arrive , give us room show photo small #crd# another hotel walk away . i recognize i get key another hotel s name . i book hotel photo show really nice reality , i get another #crd# comfortable i think . ',' +lage   ','-other  -komfort  -komfort  ',-0.037596899224806204,0.022175141242937853,0.0480225988700565,1.0,1.0,-0.2,0.0,0.43023255813953487,6.2
652,'good ','good location , 0 min walk away roma termini .. ','bed toooo short , 0 mt .. ','+lage  ','-komfort  ',0.37142857142857144,0.065,0.0,1.0,0.0,0.0,0.0,1.564102564102564,8.3
653,'','room clean comfortable ','receptionist willing help show . ','+komfort  +sauberkeit  ',' -komfort ',0.028571428571428574,0.19999999999999998,0.07368421052631578,1.0,1.0,0.0,0.0,0.5538461538461539,6.2
654,'good ','location ','iron clothes ','','-ausstattung  ',0.65,0.0,0.1,0.0,0.2,0.0,-0.2,0.45,7.9
655,'good . ','property clean location excellent . ','room small tiny - breakfast miss egg - bread fresh enough . cut wifi last day early morning i check ( keep till check i think problem ) . ','+sauberkeit  +lage  ','-komfort  -komfort  -other   -other -wlan  ',0.37142857142857144,0.16129032258064516,0.011827956989247313,1.0,1.0,0.0,-0.4,0.24,8.3
656,'good ','location , cleanliness ','. small room . breakfast miss egg , bread fresh . ','','-komfort  -other   -other ',0.37142857142857144,0.2,0.07666666666666666,1.0,1.0,0.0,-0.4,0.3793103448275862,8.3
657,'pleasant ','good location access train station . hotel basic clean ','staff job without smile attempt friendliness ! main issue room small - double bed virtually touch wall - even enough space put suitcase floor open . ','+lage  +lage  +sauberkeit  ',' -hotelpersonal  -hotelpersonal -komfort   -komfort ',0.65,0.10869565217391304,0.10471014492753623,1.0,1.0,0.0,0.0,0.34051724137931033,6.2
