@relation Preis-Leistungs-Verhltnis

@attribute id numeric
@attribute unigram string
@attribute unigram_lemma string
@attribute bigram string
@attribute bigram_lemma string
@attribute pos_bigrams string
@attribute aspecttype {true, false}

@data
14519,'the room on the 35th floor was amazing as you could see the whole city . ','the room on the #ord# floor be amazing as you could see the whole city . ','_the_room _room_on _on_the _the_35th _35th_floor _floor_was _was_amazing _amazing_as _as_you _you_could _could_see _see_the _the_whole _whole_city _city_. ','_the_room _room_on _on_the _the_#ord# _#ord#_floor _floor_be _be_amazing _amazing_as _as_you _you_could _could_see _see_the _the_whole _whole_city _city_. ','_DT_NN _NN_IN _IN_DT _DT_JJ _JJ_NN _NN_VBD _VBD_JJ _JJ_IN _IN_PRP _PRP_MD _MD_VB _VB_DT _DT_JJ _JJ_NN _NN_. ',false
14520,'the room was clean . ','the room be clean . ','_the_room _room_was _was_clean _clean_. ','_the_room _room_be _be_clean _clean_. ','_DT_NN _NN_VBD _VBD_JJ _JJ_. ',false
14521,'the hotel was very central to everything and made it easy to get around berlin . ','the hotel be very central to everything and make it easy to get around berlin . ','_the_hotel _hotel_was _was_very _very_central _central_to _to_everything _everything_and _and_made _made_it _it_easy _easy_to _to_get _get_around _around_berlin _berlin_. ','_the_hotel _hotel_be _be_very _very_central _central_to _to_everything _everything_and _and_make _make_it _it_easy _easy_to _to_get _get_around _around_berlin _berlin_. ','_DT_NN _NN_VBD _VBD_RB _RB_JJ _JJ_IN _IN_NN _NN_CC _CC_VBD _VBD_PRP _PRP_JJ _JJ_TO _TO_VB _VB_IN _IN_NNP _NNP_. ',false
14522,'the staff could have been more helpful when checking in etc. there was no water in the room which i thought should be included especially for the price you re paying for the panorama room . ','the staff could have be more helpful when check in etc. there be no water in the room which i think should be include especially for the price you be pay for the panorama room . ','_the_staff _staff_could _could_have _have_been _been_more _more_helpful _helpful_when _when_checking _checking_in _in_etc. _etc._there _there_was _was_no _no_water _water_in _in_the _the_room _room_which _which_i _i_thought _thought_should _should_be _be_included _included_especially _especially_for _for_the _the_price _price_you _you_re _re_paying _paying_for _for_the _the_panorama _panorama_room _room_. ','_the_staff _staff_could _could_have _have_be _be_more _more_helpful _helpful_when _when_check _check_in _in_etc. _etc._there _there_be _be_no _no_water _water_in _in_the _the_room _room_which _which_i _i_think _think_should _should_be _be_include _include_especially _especially_for _for_the _the_price _price_you _you_be _be_pay _pay_for _for_the _the_panorama _panorama_room _room_. ','_DT_NN _NN_MD _MD_VB _VB_VBN _VBN_RBR _RBR_JJ _JJ_WRB _WRB_VBG _VBG_IN _IN_FW _FW_EX _EX_VBD _VBD_DT _DT_NN _NN_IN _IN_DT _DT_NN _NN_WDT _WDT_PRP _PRP_VBD _VBD_MD _MD_VB _VB_VBN _VBN_RB _RB_IN _IN_DT _DT_NN _NN_PRP _PRP_VBP _VBP_VBG _VBG_IN _IN_DT _DT_NN _NN_NN _NN_. ',false
14523,'there was only 1 pillow each on the bed , more were given when we requested but they were still very flat and not very comfortable . ','there be only 0 pillow each on the bed , more be give when we request but they be still very flat and not very comfortable . ','_there_was _was_only _only_1 _1_pillow _pillow_each _each_on _on_the _the_bed _bed_, _,_more _more_were _were_given _given_when _when_we _we_requested _requested_but _but_they _they_were _were_still _still_very _very_flat _flat_and _and_not _not_very _very_comfortable _comfortable_. ','_there_be _be_only _only_0 _0_pillow _pillow_each _each_on _on_the _the_bed _bed_, _,_more _more_be _be_give _give_when _when_we _we_request _request_but _but_they _they_be _be_still _still_very _very_flat _flat_and _and_not _not_very _very_comfortable _comfortable_. ','_EX_VBD _VBD_RB _RB_CD _CD_NN _NN_DT _DT_IN _IN_DT _DT_NN _NN_, _,_RBR _RBR_VBD _VBD_VBN _VBN_WRB _WRB_PRP _PRP_VBD _VBD_CC _CC_PRP _PRP_VBD _VBD_RB _RB_RB _RB_JJ _JJ_CC _CC_RB _RB_RB _RB_JJ _JJ_. ',false
14576,'a good place to stay for business trip in berlin . ','a good place to stay for business trip in berlin . ','_a_good _good_place _place_to _to_stay _stay_for _for_business _business_trip _trip_in _in_berlin _berlin_. ','_a_good _good_place _place_to _to_stay _stay_for _for_business _business_trip _trip_in _in_berlin _berlin_. ','_DT_JJ _JJ_NN _NN_TO _TO_VB _VB_IN _IN_NN _NN_NN _NN_IN _IN_NNP _NNP_. ',false
14577,'hotel located in a very good location ! ','hotel locate in a very good location ! ','_hotel_located _located_in _in_a _a_very _very_good _good_location _location_! ','_hotel_locate _locate_in _in_a _a_very _very_good _good_location _location_! ','_NNP_VBN _VBN_IN _IN_DT _DT_RB _RB_JJ _JJ_NN _NN_. ',false
14578,'it s close to the alexanderplatz station , from there you just a few minutes to get berlin central station or 25 minutes to berlin exhibition ground . ','it s close to the alexanderplatz station , from there you just a few minute to get berlin central station or 0 minute to berlin exhibition ground . ','_it_s _s_close _close_to _to_the _the_alexanderplatz _alexanderplatz_station _station_, _,_from _from_there _there_you _you_just _just_a _a_few _few_minutes _minutes_to _to_get _get_berlin _berlin_central _central_station _station_or _or_25 _25_minutes _minutes_to _to_berlin _berlin_exhibition _exhibition_ground _ground_. ','_it_s _s_close _close_to _to_the _the_alexanderplatz _alexanderplatz_station _station_, _,_from _from_there _there_you _you_just _just_a _a_few _few_minute _minute_to _to_get _get_berlin _berlin_central _central_station _station_or _or_0 _0_minute _minute_to _to_berlin _berlin_exhibition _exhibition_ground _ground_. ','_PRP_VBZ _VBZ_JJ _JJ_IN _IN_DT _DT_NNP _NNP_NN _NN_, _,_IN _IN_RB _RB_PRP _PRP_RB _RB_DT _DT_JJ _JJ_NNS _NNS_TO _TO_VB _VB_NNP _NNP_JJ _JJ_NN _NN_CC _CC_CD _CD_NNS _NNS_IN _IN_NNP _NNP_NN _NN_NN _NN_. ',false
14579,'one side of the hotel is in big central square of the city , there are a plenty of shops , restaurants , bars and other activities for whole days . ','#crd# side of the hotel be in big central square of the city , there be a plenty of shop , restaurant , bar and other activity for whole day . ','_one_side _side_of _of_the _the_hotel _hotel_is _is_in _in_big _big_central _central_square _square_of _of_the _the_city _city_, _,_there _there_are _are_a _a_plenty _plenty_of _of_shops _shops_, _,_restaurants _restaurants_, _,_bars _bars_and _and_other _other_activities _activities_for _for_whole _whole_days _days_. ','_#crd#_side _side_of _of_the _the_hotel _hotel_be _be_in _in_big _big_central _central_square _square_of _of_the _the_city _city_, _,_there _there_be _be_a _a_plenty _plenty_of _of_shop _shop_, _,_restaurant _restaurant_, _,_bar _bar_and _and_other _other_activity _activity_for _for_whole _whole_day _day_. ','_CD_NN _NN_IN _IN_DT _DT_NN _NN_VBZ _VBZ_IN _IN_JJ _JJ_JJ _JJ_NN _NN_IN _IN_DT _DT_NN _NN_, _,_EX _EX_VBP _VBP_DT _DT_NN _NN_IN _IN_NNS _NNS_, _,_NNS _NNS_, _,_NNS _NNS_CC _CC_JJ _JJ_NNS _NNS_IN _IN_JJ _JJ_NNS _NNS_. ',false
14580,'hotel facilities were a little bit old , but it s ok . ','hotel facility be a little bit old , but it s ok . ','_hotel_facilities _facilities_were _were_a _a_little _little_bit _bit_old _old_, _,_but _but_it _it_s _s_ok _ok_. ','_hotel_facility _facility_be _be_a _a_little _little_bit _bit_old _old_, _,_but _but_it _it_s _s_ok _ok_. ','_NNP_NNS _NNS_VBD _VBD_DT _DT_JJ _JJ_NN _NN_JJ _JJ_, _,_CC _CC_PRP _PRP_VBZ _VBZ_UH _UH_. ',false
14581,'most of staffs are helpful and willing to help for my inquiries . ','most of staff be helpful and willing to help for my inquiry . ','_most_of _of_staffs _staffs_are _are_helpful _helpful_and _and_willing _willing_to _to_help _help_for _for_my _my_inquiries _inquiries_. ','_most_of _of_staff _staff_be _be_helpful _helpful_and _and_willing _willing_to _to_help _help_for _for_my _my_inquiry _inquiry_. ','_JJS_IN _IN_NNS _NNS_VBP _VBP_JJ _JJ_CC _CC_JJ _JJ_TO _TO_VB _VB_IN _IN_PRP$ _PRP$_NNS _NNS_. ',false
14582,'without minibar in the room , just one of mineral water for my short stays ( 2 days ) ! ','without minibar in the room , just #crd# of mineral water for my short stay ( 0 day ) ! ','_without_minibar _minibar_in _in_the _the_room _room_, _,_just _just_one _one_of _of_mineral _mineral_water _water_for _for_my _my_short _short_stays _stays_( _(_2 _2_days _days_) _)_! ','_without_minibar _minibar_in _in_the _the_room _room_, _,_just _just_#crd# _#crd#_of _of_mineral _mineral_water _water_for _for_my _my_short _short_stay _stay_( _(_0 _0_day _day_) _)_! ','_IN_NN _NN_IN _IN_DT _DT_NN _NN_, _,_RB _RB_CD _CD_IN _IN_NN _NN_NN _NN_IN _IN_PRP$ _PRP$_JJ _JJ_NNS _NNS_-LRB- _-LRB-_CD _CD_NNS _NNS_-RRB- _-RRB-_. ',false
14583,'some of hotel facilities should be upgraded ! ','some of hotel facility should be upgrade ! ','_some_of _of_hotel _hotel_facilities _facilities_should _should_be _be_upgraded _upgraded_! ','_some_of _of_hotel _hotel_facility _facility_should _should_be _be_upgrade _upgrade_! ','_DT_IN _IN_NN _NN_NNS _NNS_MD _MD_VB _VB_VBN _VBN_. ',false
14615,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
14616,'great location and staff were helpful . ','great location and staff be helpful . ','_great_location _location_and _and_staff _staff_were _were_helpful _helpful_. ','_great_location _location_and _and_staff _staff_be _be_helpful _helpful_. ','_JJ_NN _NN_CC _CC_NN _NN_VBD _VBD_JJ _JJ_. ',false
14617,'delays in check in ','delay in check in ','_delays_in _in_check _check_in ','_delay_in _in_check _check_in ','_NNS_IN _IN_NN _NN_IN ',false
14669,'location excellent , no irons ... ','location excellent , no iron .. ','_location_excellent _excellent_, _,_no _no_irons _irons_... ','_location_excellent _excellent_, _,_no _no_iron _iron_.. ','_NNP_JJ _JJ_, _,_DT _DT_NNS _NNS_. ',false
14670,'location is excellent , you could not be more central . ','location be excellent , you could not be more central . ','_location_is _is_excellent _excellent_, _,_you _you_could _could_not _not_be _be_more _more_central _central_. ','_location_be _be_excellent _excellent_, _,_you _you_could _could_not _not_be _be_more _more_central _central_. ','_NNP_VBZ _VBZ_JJ _JJ_, _,_PRP _PRP_MD _MD_RB _RB_VB _VB_RBR _RBR_JJ _JJ_. ',false
14671,'staff were polite and friendly . ','staff be polite and friendly . ','_staff_were _were_polite _polite_and _and_friendly _friendly_. ','_staff_be _be_polite _polite_and _and_friendly _friendly_. ','_NNP_VBD _VBD_JJ _JJ_CC _CC_JJ _JJ_. ',false
14672,'lobby is a little confused and rather tired . ','lobby be a little confused and rather tired . ','_lobby_is _is_a _a_little _little_confused _confused_and _and_rather _rather_tired _tired_. ','_lobby_be _be_a _a_little _little_confused _confused_and _and_rather _rather_tired _tired_. ','_NNP_VBZ _VBZ_DT _DT_JJ _JJ_JJ _JJ_CC _CC_RB _RB_JJ _JJ_. ',false
14673,'room was clean . ','room be clean . ','_room_was _was_clean _clean_. ','_room_be _be_clean _clean_. ','_NNP_VBD _VBD_JJ _JJ_. ',false
14674,'there was no iron in the room , i asked for an iron at reception only to be told there were none available . ','there be no iron in the room , i ask for an iron at reception only to be tell there be none available . ','_there_was _was_no _no_iron _iron_in _in_the _the_room _room_, _,_i _i_asked _asked_for _for_an _an_iron _iron_at _at_reception _reception_only _only_to _to_be _be_told _told_there _there_were _were_none _none_available _available_. ','_there_be _be_no _no_iron _iron_in _in_the _the_room _room_, _,_i _i_ask _ask_for _for_an _an_iron _iron_at _at_reception _reception_only _only_to _to_be _be_tell _tell_there _there_be _be_none _none_available _available_. ','_EX_VBD _VBD_DT _DT_NN _NN_IN _IN_DT _DT_NN _NN_, _,_PRP _PRP_VBD _VBD_IN _IN_DT _DT_NN _NN_IN _IN_NN _NN_RB _RB_TO _TO_VB _VB_VBN _VBN_EX _EX_VBD _VBD_NN _NN_JJ _JJ_. ',false
14675,'i admit that this may be a small item but it meant i looked a crumpled mess going to work the next day ( i tried steaming the shirt in the shower but no luck ) . ','i admit that this may be a small item but it mean i look a crumpled mess go to work the next day ( i try steam the shirt in the shower but no luck ) . ','_i_admit _admit_that _that_this _this_may _may_be _be_a _a_small _small_item _item_but _but_it _it_meant _meant_i _i_looked _looked_a _a_crumpled _crumpled_mess _mess_going _going_to _to_work _work_the _the_next _next_day _day_( _(_i _i_tried _tried_steaming _steaming_the _the_shirt _shirt_in _in_the _the_shower _shower_but _but_no _no_luck _luck_) _)_. ','_i_admit _admit_that _that_this _this_may _may_be _be_a _a_small _small_item _item_but _but_it _it_mean _mean_i _i_look _look_a _a_crumpled _crumpled_mess _mess_go _go_to _to_work _work_the _the_next _next_day _day_( _(_i _i_try _try_steam _steam_the _the_shirt _shirt_in _in_the _the_shower _shower_but _but_no _no_luck _luck_) _)_. ','_PRP_VBP _VBP_IN _IN_DT _DT_MD _MD_VB _VB_DT _DT_JJ _JJ_NN _NN_CC _CC_PRP _PRP_VBD _VBD_PRP _PRP_VBD _VBD_DT _DT_JJ _JJ_NN _NN_VBG _VBG_TO _TO_VB _VB_DT _DT_JJ _JJ_NN _NN_-LRB- _-LRB-_PRP _PRP_VBD _VBD_VBG _VBG_DT _DT_NN _NN_IN _IN_DT _DT_NN _NN_CC _CC_DT _DT_NN _NN_-RRB- _-RRB-_. ',false
14676,'surely a hotel should be able to provide me with an iron ? ','surely a hotel should be able to provide me with an iron ? ','_surely_a _a_hotel _hotel_should _should_be _be_able _able_to _to_provide _provide_me _me_with _with_an _an_iron _iron_? ','_surely_a _a_hotel _hotel_should _should_be _be_able _able_to _to_provide _provide_me _me_with _with_an _an_iron _iron_? ','_RB_DT _DT_NN _NN_MD _MD_VB _VB_JJ _JJ_TO _TO_VB _VB_PRP _PRP_IN _IN_DT _DT_NN _NN_. ',false
14677,'i ended up going to another hotel and using their facilities the following day . ','i ended up go to another hotel and use their facility the follow day . ','_i_ended _ended_up _up_going _going_to _to_another _another_hotel _hotel_and _and_using _using_their _their_facilities _facilities_the _the_following _following_day _day_. ','_i_ended _ended_up _up_go _go_to _to_another _another_hotel _hotel_and _and_use _use_their _their_facility _facility_the _the_follow _follow_day _day_. ','_PRP_VBD _VBD_RP _RP_VBG _VBG_IN _IN_DT _DT_NN _NN_CC _CC_VBG _VBG_PRP$ _PRP$_NNS _NNS_DT _DT_VBG _VBG_NN _NN_. ',false
14706,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
14707,'noise from the corridor ','noise from the corridor ','_noise_from _from_the _the_corridor ','_noise_from _from_the _the_corridor ','_NN_IN _IN_DT _DT_NN ',false
14727,'a mixed feeling . ','a mixed feeling . ','_a_mixed _mixed_feeling _feeling_. ','_a_mixed _mixed_feeling _feeling_. ','_DT_JJ _JJ_NN _NN_. ',false
14728,'location is amazing - rooms are clean . ','location be amazing - room be clean . ','_location_is _is_amazing _amazing_- _-_rooms _rooms_are _are_clean _clean_. ','_location_be _be_amazing _amazing_- _-_room _room_be _be_clean _clean_. ','_NN_VBZ _VBZ_JJ _JJ_HYPH _HYPH_NNS _NNS_VBP _VBP_JJ _JJ_. ',false
14729,'price is exaggerated free cancellation policy is very early before check in no rewards points from bookings through booking.com ','price be exaggerated free cancellation policy be very early before check in no reward point from booking through #url# ','_price_is _is_exaggerated _exaggerated_free _free_cancellation _cancellation_policy _policy_is _is_very _very_early _early_before _before_check _check_in _in_no _no_rewards _rewards_points _points_from _from_bookings _bookings_through _through_booking.com ','_price_be _be_exaggerated _exaggerated_free _free_cancellation _cancellation_policy _policy_be _be_very _very_early _early_before _before_check _check_in _in_no _no_reward _reward_point _point_from _from_booking _booking_through _through_#url# ','_NN_VBZ _VBZ_JJ _JJ_JJ _JJ_NN _NN_NN _NN_VBZ _VBZ_RB _RB_RB _RB_IN _IN_NN _NN_IN _IN_DT _DT_NNS _NNS_NNS _NNS_IN _IN_NNS _NNS_IN _IN_ADD ',true
14761,'overall , great location , breakfast and bar . ','overall , great location , breakfast and bar . ','_overall_, _,_great _great_location _location_, _,_breakfast _breakfast_and _and_bar _bar_. ','_overall_, _,_great _great_location _location_, _,_breakfast _breakfast_and _and_bar _bar_. ','_RB_, _,_JJ _JJ_NN _NN_, _,_NN _NN_CC _CC_NN _NN_. ',false
14762,'fabulous bar with friendly and helpful staff . ','fabulous bar with friendly and helpful staff . ','_fabulous_bar _bar_with _with_friendly _friendly_and _and_helpful _helpful_staff _staff_. ','_fabulous_bar _bar_with _with_friendly _friendly_and _and_helpful _helpful_staff _staff_. ','_JJ_NN _NN_IN _IN_JJ _JJ_CC _CC_JJ _JJ_NN _NN_. ',false
14763,'amazing breakfast and great value . ','amazing breakfast and great value . ','_amazing_breakfast _breakfast_and _and_great _great_value _value_. ','_amazing_breakfast _breakfast_and _and_great _great_value _value_. ','_JJ_NN _NN_CC _CC_JJ _JJ_NN _NN_. ',true
14764,'toilet and shower in the room , no privacy . ','toilet and shower in the room , no privacy . ','_toilet_and _and_shower _shower_in _in_the _the_room _room_, _,_no _no_privacy _privacy_. ','_toilet_and _and_shower _shower_in _in_the _the_room _room_, _,_no _no_privacy _privacy_. ','_NN_CC _CC_NN _NN_IN _IN_DT _DT_NN _NN_, _,_DT _DT_NN _NN_. ',false
14765,'also the tv didn?ft work despite requesting assistance . ','also the tv didn?ft work despite request assistance . ','_also_the _the_tv _tv_didn?ft _didn?ft_work _work_despite _despite_requesting _requesting_assistance _assistance_. ','_also_the _the_tv _tv_didn?ft _didn?ft_work _work_despite _despite_request _request_assistance _assistance_. ','_RB_DT _DT_NN _NN_VBD _VBD_NN _NN_IN _IN_VBG _VBG_NN _NN_. ',false
14801,'inexpensive at a cost . ','inexpensive at a cost . ','_inexpensive_at _at_a _a_cost _cost_. ','_inexpensive_at _at_a _a_cost _cost_. ','_JJ_IN _IN_DT _DT_NN _NN_. ',false
